Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_9_segment_R post temporal
wavelet-LHH	glrlm	RunPercentage	0.5507036822826296
wavelet-LHH	glrlm	RunVariance	1.2447346256452778
wavelet-LHH	glrlm	ShortRunEmphasis	0.595064895261586
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	1.4482620292159003
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.3817656117730076
wavelet-LHH	glszm	GrayLevelNonUniformity	2.0
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.5
wavelet-LHH	glszm	GrayLevelVariance	0.25
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	2.5
wavelet-LHH	glszm	LargeAreaEmphasis	77854.5
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	190208.25
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	49766.0625
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.625
wavelet-LHH	glszm	SizeZoneNonUniformity	1.0
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.25
wavelet-LHH	glszm	SmallAreaEmphasis	0.034725438450925426
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	0.05556377949613504
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.029515853189623017
wavelet-LHH	glszm	ZoneEntropy	1.9999999999999987
wavelet-LHH	glszm	ZonePercentage	0.005012531328320802
wavelet-LHH	glszm	ZoneVariance	38054.25
wavelet-LHH	gldm	DependenceEntropy	5.0750862334560765
wavelet-LHH	gldm	DependenceNonUniformity	53.45614035087719
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.06698764454997141
wavelet-LHH	gldm	DependenceVariance	17.853575040357786
wavelet-LHH	gldm	GrayLevelNonUniformity	399.09022556390977
wavelet-LHH	gldm	GrayLevelVariance	0.24994346769178588
wavelet-LHH	gldm	HighGrayLevelEmphasis	2.4774436090225564
wavelet-LHH	gldm	LargeDependenceEmphasis	178.67919799498748
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	451.90852130325817
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	110.3718671679198
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.6306390977443609
wavelet-LHH	gldm	SmallDependenceEmphasis	0.01228191410167342
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.030776752021442397
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.007658204621731176
wavelet-LHH	ngtdm	Busyness	178.22184582266127
wavelet-LHH	ngtdm	Coarseness	0.0058760702968492645
wavelet-LHH	ngtdm	Complexity	0.4265207081515439
wavelet-LHH	ngtdm	Contrast	0.10658478477214231
wavelet-LHH	ngtdm	Strength	0.0058772434770711654
wavelet-HLL	firstorder	10Percentile	-52.181405094115846
wavelet-HLL	firstorder	90Percentile	30.488910764154856
wavelet-HLL	firstorder	Energy	67358606.26794192
wavelet-HLL	firstorder	Entropy	2.4813272718396484
wavelet-HLL	firstorder	InterquartileRange	36.514530694885536
wavelet-HLL	firstorder	Kurtosis	4.519402084040098
wavelet-HLL	firstorder	Maximum	118.86141663291512
wavelet-HLL	firstorder	MeanAbsoluteDeviation	25.339768407949183
wavelet-HLL	firstorder	Mean	-11.515805944876455
wavelet-HLL	firstorder	Median	-11.937111935446875
wavelet-HLL	firstorder	Minimum	-131.75075222028036
wavelet-HLL	firstorder	Range	250.6121688531955
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	15.851696939429656
wavelet-HLL	firstorder	RootMeanSquared	290.53275381189155
wavelet-HLL	firstorder	Skewness	0.3206580384717238
wavelet-HLL	firstorder	TotalEnergy	67358606.26794192
wavelet-HLL	firstorder	Uniformity	0.23079942965182382
wavelet-HLL	firstorder	Variance	1186.1508178870188
wavelet-HLL	glcm	Autocorrelation	36.44337820920771
wavelet-HLL	glcm	JointAverage	6.002623111438533
wavelet-HLL	glcm	ClusterProminence	123.79789094487333
wavelet-HLL	glcm	ClusterShade	4.46075709385191
wavelet-HLL	glcm	ClusterTendency	4.986352955466947
wavelet-HLL	glcm	Contrast	3.3396268770293602
wavelet-HLL	glcm	Correlation	0.1986845741781416
wavelet-HLL	glcm	DifferenceAverage	1.2098565792333018
wavelet-HLL	glcm	DifferenceEntropy	2.0526757373626228
wavelet-HLL	glcm	DifferenceVariance	1.7761348642799293
wavelet-HLL	glcm	JointEnergy	0.07117266902013814
wavelet-HLL	glcm	JointEntropy	4.704998693341832
wavelet-HLL	glcm	Imc1	-0.10817536227828985
wavelet-HLL	glcm	Imc2	0.5911397404477869
wavelet-HLL	glcm	Idm	0.5669544691461317
wavelet-HLL	glcm	Idmn	0.9760168008604299
wavelet-HLL	glcm	Id	0.604856521530582
wavelet-HLL	glcm	Idn	0.9106329862810388
wavelet-HLL	glcm	InverseVariance	0.43360086682567645
wavelet-HLL	glcm	MaximumProbability	0.18938724192217718
wavelet-HLL	glcm	SumEntropy	3.0844672979133474
wavelet-HLL	glcm	SumSquares	2.0814949581240767
wavelet-HLL	glrlm	GrayLevelNonUniformity	116.79473280882917
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.19895340993410685
wavelet-HLL	glrlm	GrayLevelVariance	2.3958223826889604
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	39.49219330962661
wavelet-HLL	glrlm	LongRunEmphasis	2.5971046392868335
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	96.76213494944726
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	0.086837149553214
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.03709575454610201
wavelet-HLL	glrlm	RunEntropy	3.6518295691394327
wavelet-HLL	glrlm	RunLengthNonUniformity	357.81744738139145
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.5994508050400122
wavelet-HLL	glrlm	RunPercentage	0.7352997879313669
wavelet-HLL	glrlm	RunVariance	0.6459637111608847
wavelet-HLL	glrlm	ShortRunEmphasis	0.7975712785145619
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	32.17902007836059
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.03050552355604572
wavelet-HLL	glszm	GrayLevelNonUniformity	6.176470588235294
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.12110726643598616
wavelet-HLL	glszm	GrayLevelVariance	7.352556708958093
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	52.05882352941177
wavelet-HLL	glszm	LargeAreaEmphasis	2627.6862745098038
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	93918.64705882352
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	77.25416030336734
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.0661741310390088
wavelet-HLL	glszm	SizeZoneNonUniformity	7.784313725490196
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.15263360246059207
wavelet-HLL	glszm	SmallAreaEmphasis	0.34913826286381333
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	19.672818448318946
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.024684658237359637
wavelet-HLL	glszm	ZoneEntropy	5.093802302670955
wavelet-HLL	glszm	ZonePercentage	0.06390977443609022
wavelet-HLL	glszm	ZoneVariance	2382.8558246828143
wavelet-HLL	gldm	DependenceEntropy	5.944629275809362
wavelet-HLL	gldm	DependenceNonUniformity	55.78195488721804
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.06990219910678953
wavelet-HLL	gldm	DependenceVariance	20.369583105633755
wavelet-HLL	gldm	GrayLevelNonUniformity	184.17794486215539
wavelet-HLL	gldm	GrayLevelVariance	2.0070618275010834
wavelet-HLL	gldm	HighGrayLevelEmphasis	38.50501253132832
wavelet-HLL	gldm	LargeDependenceEmphasis	82.49874686716792
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	2910.317042606516
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	2.5213217509785193
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.03563574262099187
wavelet-HLL	gldm	SmallDependenceEmphasis	0.06030444536165964
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	2.9086877714414636
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.003217126254503723
wavelet-HLL	ngtdm	Busyness	1.1483439197930283
wavelet-HLL	ngtdm	Coarseness	0.0105996608872902
wavelet-HLL	ngtdm	Complexity	40.88916221818922
wavelet-HLL	ngtdm	Contrast	0.03110995436318619
wavelet-HLL	ngtdm	Strength	0.38834442410281145
wavelet-HLH	firstorder	10Percentile	-6.329104868059763
wavelet-HLH	firstorder	90Percentile	6.812707707923431
wavelet-HLH	firstorder	Energy	71990059.71072699
wavelet-HLH	firstorder	Entropy	1.0110808744526896
wavelet-HLH	firstorder	InterquartileRange	5.87434013878768
wavelet-HLH	firstorder	Kurtosis	5.293412647404248
wavelet-HLH	firstorder	Maximum	22.175219703718554
wavelet-HLH	firstorder	MeanAbsoluteDeviation	4.124991422591048
wavelet-HLH	firstorder	Mean	0.2998940875323323
wavelet-HLH	firstorder	Median	0.21321927221716536
wavelet-HLH	firstorder	Minimum	-26.2156497769673
wavelet-HLH	firstorder	Range	48.39086948068585
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	2.507531072202525
wavelet-HLH	firstorder	RootMeanSquared	300.35496900655073
wavelet-HLH	firstorder	Skewness	0.019113500874438947
wavelet-HLH	firstorder	TotalEnergy	71990059.71072699
wavelet-HLH	firstorder	Uniformity	0.49982412170777824
wavelet-HLH	firstorder	Variance	33.08101794291844
wavelet-HLH	glcm	Autocorrelation	6.45721100665072
wavelet-HLH	glcm	JointAverage	2.534416582485534
wavelet-HLH	glcm	ClusterProminence	0.6017413729920622
wavelet-HLH	glcm	ClusterShade	-0.06061767969184046
wavelet-HLH	glcm	ClusterTendency	0.5717766465293782
wavelet-HLH	glcm	Contrast	0.43620066677931696
wavelet-HLH	glcm	Correlation	0.13446284012161097
wavelet-HLH	glcm	DifferenceAverage	0.43388147842265484
wavelet-HLH	glcm	DifferenceEntropy	0.9760448851835335
wavelet-HLH	glcm	DifferenceVariance	0.2405812079996132
wavelet-HLH	glcm	JointEnergy	0.26317014011698997
wavelet-HLH	glcm	JointEntropy	1.9864197488033573
wavelet-HLH	glcm	Imc1	-0.0363833557260778
wavelet-HLH	glcm	Imc2	0.21736797822052278
wavelet-HLH	glcm	Idm	0.7832911796243387
wavelet-HLH	glcm	Idmn	0.9564869727846835
wavelet-HLH	glcm	Id	0.7834457921814495
wavelet-HLH	glcm	Idn	0.8916455898121693
wavelet-HLH	glcm	InverseVariance	0.4318521886105756
wavelet-HLH	glcm	MaximumProbability	0.322602069937738
wavelet-HLH	glcm	SumEntropy	1.544485583204685
wavelet-HLH	glcm	SumSquares	0.25199432832717383
wavelet-HLH	glrlm	GrayLevelNonUniformity	220.37802258708624
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.4981097727647978
wavelet-HLH	glrlm	GrayLevelVariance	0.25435771953167896
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	6.433616190561204
wavelet-HLH	glrlm	LongRunEmphasis	4.845285928580866
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	32.83548970437717
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	0.8391452086618435
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.18395510983586327
wavelet-HLH	glrlm	RunEntropy	2.7482147089658087
wavelet-HLH	glrlm	RunLengthNonUniformity	174.67797895894756
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.3811350188396325
wavelet-HLH	glrlm	RunPercentage	0.5543666859456333
wavelet-HLH	glrlm	RunVariance	1.2506213419567875
wavelet-HLH	glrlm	ShortRunEmphasis	0.6061864608893459
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	3.77946022578526
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.1154712197341255
wavelet-HLH	glszm	GrayLevelNonUniformity	1.0
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.3333333333333333
wavelet-HLH	glszm	GrayLevelVariance	0.6666666666666666
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	4.666666666666667
wavelet-HLH	glszm	LargeAreaEmphasis	106096.66666666667
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	714200.6666666666
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	18474.0
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.4537037037037037
wavelet-HLH	glszm	SizeZoneNonUniformity	1.0
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.3333333333333333
wavelet-HLH	glszm	SmallAreaEmphasis	0.33333755866760123
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	0.33335981932881725
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.3333341234263889
wavelet-HLH	glszm	ZoneEntropy	1.5849625007211552
wavelet-HLH	glszm	ZonePercentage	0.0037593984962406013
wavelet-HLH	glszm	ZoneVariance	35340.666666666664
wavelet-HLH	gldm	DependenceEntropy	5.029069735360183
wavelet-HLH	gldm	DependenceNonUniformity	53.280701754385966
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.0667677966846942
wavelet-HLH	gldm	DependenceVariance	17.911696534569508
wavelet-HLH	gldm	GrayLevelNonUniformity	398.859649122807
wavelet-HLH	gldm	GrayLevelVariance	0.2520524368565524
wavelet-HLH	gldm	HighGrayLevelEmphasis	6.609022556390977
wavelet-HLH	gldm	LargeDependenceEmphasis	176.33082706766916
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	1226.2907268170427
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	29.612225006961847
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.17836257309941522
wavelet-HLH	gldm	SmallDependenceEmphasis	0.012474191303018472
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.06963421390061894
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.00340570725023739
wavelet-HLH	ngtdm	Busyness	27.283735471126732
wavelet-HLH	ngtdm	Coarseness	0.005849638887200697
wavelet-HLH	ngtdm	Complexity	1.7032509562482694
wavelet-HLH	ngtdm	Contrast	0.03622688938577434
wavelet-HLH	ngtdm	Strength	0.020759059505382746
wavelet-HHL	firstorder	10Percentile	-15.018997278265028
wavelet-HHL	firstorder	90Percentile	17.339444215259128
wavelet-HHL	firstorder	Energy	72314238.33097008
wavelet-HHL	firstorder	Entropy	1.3746990925517935
wavelet-HHL	firstorder	InterquartileRange	14.295724536339034
wavelet-HHL	firstorder	Kurtosis	3.633080597086121
wavelet-HHL	firstorder	Maximum	45.41596989432055
wavelet-HHL	firstorder	MeanAbsoluteDeviation	9.65035015037841
wavelet-HHL	firstorder	Mean	0.7557616700612201
wavelet-HHL	firstorder	Median	0.45038995914229907
wavelet-HHL	firstorder	Minimum	-42.35371525797526
wavelet-HHL	firstorder	Range	87.7696851522958
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	6.177570930141791
wavelet-HHL	firstorder	RootMeanSquared	301.03047400456177
wavelet-HHL	firstorder	Skewness	-0.0018127920355404446
wavelet-HHL	firstorder	TotalEnergy	72314238.33097008
wavelet-HHL	firstorder	Uniformity	0.43300921476623894
wavelet-HHL	firstorder	Variance	165.31810167245231
wavelet-HHL	glcm	Autocorrelation	6.425091349783619
wavelet-HHL	glcm	JointAverage	2.5276570641237424
wavelet-HHL	glcm	ClusterProminence	2.3127035517218997
wavelet-HHL	glcm	ClusterShade	0.03470146475712183
wavelet-HHL	glcm	ClusterTendency	0.8849728733110417
wavelet-HHL	glcm	Contrast	0.7416999964211163
wavelet-HHL	glcm	Correlation	0.0886915631571894
wavelet-HHL	glcm	DifferenceAverage	0.6007983009269309
wavelet-HHL	glcm	DifferenceEntropy	1.2624072536086024
wavelet-HHL	glcm	DifferenceVariance	0.36714017225136225
wavelet-HHL	glcm	JointEnergy	0.19288985381677246
wavelet-HHL	glcm	JointEntropy	2.738739524843169
wavelet-HHL	glcm	Imc1	-0.03831966741164045
wavelet-HHL	glcm	Imc2	0.21262388051519893
wavelet-HHL	glcm	Idm	0.7136910190859531
wavelet-HHL	glcm	Idmn	0.9590974241637079
wavelet-HHL	glcm	Id	0.7221387018976267
wavelet-HHL	glcm	Idn	0.8844289757343697
wavelet-HHL	glcm	InverseVariance	0.4864415287185696
wavelet-HHL	glcm	MaximumProbability	0.2455941432288061
wavelet-HHL	glcm	SumEntropy	1.9247329797967763
wavelet-HHL	glcm	SumSquares	0.40666821743303944
wavelet-HHL	glrlm	GrayLevelNonUniformity	205.2136039761401
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.4056599857049384
wavelet-HHL	glrlm	GrayLevelVariance	0.461208876659125
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	6.808390487171317
wavelet-HHL	glrlm	LongRunEmphasis	4.161774646930801
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	28.001587222215093
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	0.7861712129882703
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.21250334173319885
wavelet-HHL	glrlm	RunEntropy	2.9151183408850097
wavelet-HHL	glrlm	RunLengthNonUniformity	246.29376404430653
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.4713755804969463
wavelet-HHL	glrlm	RunPercentage	0.6328320802005012
wavelet-HHL	glrlm	RunVariance	1.110783652932919
wavelet-HHL	glrlm	ShortRunEmphasis	0.6948690238968186
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	4.742546534290745
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.15673088841085364
wavelet-HHL	glszm	GrayLevelNonUniformity	6.555555555555555
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.36419753086419754
wavelet-HHL	glszm	GrayLevelVariance	1.9043209876543212
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	7.611111111111111
wavelet-HHL	glszm	LargeAreaEmphasis	15201.222222222223
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	101228.05555555556
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	2683.1944444444443
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.5027006172839505
wavelet-HHL	glszm	SizeZoneNonUniformity	2.6666666666666665
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.14814814814814814
wavelet-HHL	glszm	SmallAreaEmphasis	0.277642618280413
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	1.5377672090791197
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.16763443869295683
wavelet-HHL	glszm	ZoneEntropy	3.725480556997863
wavelet-HHL	glszm	ZonePercentage	0.022556390977443608
wavelet-HHL	glszm	ZoneVariance	13235.77777777778
wavelet-HHL	gldm	DependenceEntropy	5.15768767682791
wavelet-HHL	gldm	DependenceNonUniformity	53.34335839598997
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.06684631377943606
wavelet-HHL	gldm	DependenceVariance	18.255368998938447
wavelet-HHL	gldm	GrayLevelNonUniformity	345.54135338345867
wavelet-HHL	gldm	GrayLevelVariance	0.3947352717633683
wavelet-HHL	gldm	HighGrayLevelEmphasis	6.7706766917293235
wavelet-HHL	gldm	LargeDependenceEmphasis	129.4812030075188
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	863.437343358396
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	23.06366610971874
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.2006056808688388
wavelet-HHL	gldm	SmallDependenceEmphasis	0.026997061281759386
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.1832708121305151
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.009916601637680903
wavelet-HHL	ngtdm	Busyness	15.977787166794103
wavelet-HHL	ngtdm	Coarseness	0.00633650568737114
wavelet-HHL	ngtdm	Complexity	3.088618921547244
wavelet-HHL	ngtdm	Contrast	0.034027602092710725
wavelet-HHL	ngtdm	Strength	0.03189130338515927
wavelet-HHH	firstorder	10Percentile	-2.3237002263637283
wavelet-HHH	firstorder	90Percentile	2.2456402496431584
wavelet-HHH	firstorder	Energy	71804203.12443706
wavelet-HHH	firstorder	Entropy	0.9989802737140185
wavelet-HHH	firstorder	InterquartileRange	2.3761629653316874
wavelet-HHH	firstorder	Kurtosis	4.223612002932116
wavelet-HHH	firstorder	Maximum	8.260831086030546
wavelet-HHH	firstorder	MeanAbsoluteDeviation	1.5147075651780622
wavelet-HHH	firstorder	Mean	-0.039642511463439216
wavelet-HHH	firstorder	Median	-0.08529556266289612
wavelet-HHH	firstorder	Minimum	-7.754575898564067
wavelet-HHH	firstorder	Range	16.015406984594613
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	0.9901289232629134
wavelet-HHH	firstorder	RootMeanSquared	299.96700554658975
wavelet-HHH	firstorder	Skewness	-0.13292287500441097
wavelet-HHH	firstorder	TotalEnergy	71804203.12443706
wavelet-HHH	firstorder	Uniformity	0.5007066538526768
wavelet-HHH	firstorder	Variance	3.9883519371660845
wavelet-HHH	glcm	Autocorrelation	2.198960065996424
wavelet-HHH	glcm	JointAverage	1.4769625320109905
wavelet-HHH	glcm	ClusterProminence	0.5344970452080879
wavelet-HHH	glcm	ClusterShade	0.028887498688787712
wavelet-HHH	glcm	ClusterTendency	0.5338672404571375
wavelet-HHH	glcm	Contrast	0.46385506007309585
wavelet-HHH	glcm	Correlation	0.07022270597909114
wavelet-HHH	glcm	DifferenceAverage	0.46385506007309585
wavelet-HHH	glcm	DifferenceEntropy	0.9828254784576097
wavelet-HHH	glcm	DifferenceVariance	0.2441310349808633
wavelet-HHH	glcm	JointEnergy	0.25700781475402
wavelet-HHH	glcm	JointEntropy	1.9797863505318902
wavelet-HHH	glcm	Imc1	-0.01695269081222938
wavelet-HHH	glcm	Imc2	0.14522550570292814
wavelet-HHH	glcm	Idm	0.768072469963452
wavelet-HHH	glcm	Idmn	0.907228987985381
wavelet-HHH	glcm	Id	0.768072469963452
wavelet-HHH	glcm	Idn	0.8453816466423014
wavelet-HHH	glcm	InverseVariance	0.46385506007309585
wavelet-HHH	glcm	MaximumProbability	0.29901740835343416
wavelet-HHH	glcm	SumEntropy	1.5159312904587945
wavelet-HHH	glcm	SumSquares	0.24943057513255834
wavelet-HHH	glrlm	GrayLevelNonUniformity	231.25647500940838
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5001239016574899
wavelet-HHH	glrlm	GrayLevelVariance	0.2499380491712551
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.4979624690155617
wavelet-HHH	glrlm	LongRunEmphasis	4.307471090646126
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	10.227028108861445
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	2.8275818360922966
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6255093827461096
wavelet-HHH	glrlm	RunEntropy	2.6326356678550153
wavelet-HHH	glrlm	RunLengthNonUniformity	195.93314513223737
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.41408446026347884
wavelet-HHH	glrlm	RunPercentage	0.5794293425872373
wavelet-HHH	glrlm	RunVariance	1.1074220876533816
wavelet-HHH	glrlm	ShortRunEmphasis	0.6368858726237998
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.618386419171497
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.39151073598687547
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5
wavelet-HHH	glszm	GrayLevelVariance	0.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.5
wavelet-HHH	glszm	LargeAreaEmphasis	159426.0
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	380610.0
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	104130.0
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.625
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.5
wavelet-HHH	glszm	SmallAreaEmphasis	6.3080629525338985e-06
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	1.6480588994200565e-05
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	3.7649314421172316e-06
wavelet-HHH	glszm	ZoneEntropy	0.9999999999999993
wavelet-HHH	glszm	ZonePercentage	0.002506265664160401
wavelet-HHH	glszm	ZoneVariance	225.0
wavelet-HHH	gldm	DependenceEntropy	4.868254992277829
wavelet-HHH	gldm	DependenceNonUniformity	59.75438596491228
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.07488018291342391
wavelet-HHH	gldm	DependenceVariance	14.223823970954953
wavelet-HHH	gldm	GrayLevelNonUniformity	399.56390977443607
wavelet-HHH	gldm	GrayLevelVariance	0.24964667307366156
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.443609022556391
wavelet-HHH	gldm	LargeDependenceEmphasis	156.6641604010025
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	361.9273182957393
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	105.3483709273183
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.6390977443609023
wavelet-HHH	gldm	SmallDependenceEmphasis	0.012631401878454017
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.03177612229846268
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.007845221773451849
wavelet-HHH	ngtdm	Busyness	208.4169363080896
wavelet-HHH	ngtdm	Coarseness	0.0054079992923494885
wavelet-HHH	ngtdm	Complexity	0.46343675889638697
wavelet-HHH	ngtdm	Contrast	0.11572814777265542
wavelet-HHH	ngtdm	Strength	0.005406471087099111
wavelet-LLL	firstorder	10Percentile	223.4981858388141
wavelet-LLL	firstorder	90Percentile	577.9207629609964
wavelet-LLL	firstorder	Energy	416723190.22453535
wavelet-LLL	firstorder	Entropy	4.397855592790319
wavelet-LLL	firstorder	InterquartileRange	224.86831197111144
wavelet-LLL	firstorder	Kurtosis	2.2006807269338435
wavelet-LLL	firstorder	Maximum	787.5229446215382
wavelet-LLL	firstorder	MeanAbsoluteDeviation	117.20267722236237
wavelet-LLL	firstorder	Mean	409.2651352213049
wavelet-LLL	firstorder	Median	415.19526322560483
wavelet-LLL	firstorder	Minimum	-6.720978505067777
wavelet-LLL	firstorder	Range	794.243923126606
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	90.97799031662343
wavelet-LLL	firstorder	RootMeanSquared	722.6406517485493
wavelet-LLL	firstorder	Skewness	-0.11315357483253188
wavelet-LLL	firstorder	TotalEnergy	416723190.22453535
wavelet-LLL	firstorder	Uniformity	0.052317510568400956
wavelet-LLL	firstorder	Variance	19152.479519072225
wavelet-LLL	glcm	Autocorrelation	371.9308285158408
wavelet-LLL	glcm	JointAverage	18.81097373353864
wavelet-LLL	glcm	ClusterProminence	19142.50122708873
wavelet-LLL	glcm	ClusterShade	-250.1425727932117
wavelet-LLL	glcm	ClusterTendency	90.06835061725579
wavelet-LLL	glcm	Contrast	18.00009279042181
wavelet-LLL	glcm	Correlation	0.6637697027990714
wavelet-LLL	glcm	DifferenceAverage	3.297206934116616
wavelet-LLL	glcm	DifferenceEntropy	3.1653780934820435
wavelet-LLL	glcm	DifferenceVariance	6.69578732755097
