Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_33_segment_Lt Parietal	1: RTSTRUCT: ANON_33_segment_Rt Cerebellar
log-sigma-2-0-mm-3D	glcm	Imc2	0.8388392877665335	0.9296797919119946
log-sigma-2-0-mm-3D	glcm	Idm	0.6271563049340064	0.7117955510624966
log-sigma-2-0-mm-3D	glcm	Idmn	0.9891486275543269	0.9923982909678747
log-sigma-2-0-mm-3D	glcm	Id	0.6510728079308582	0.7220212957125794
log-sigma-2-0-mm-3D	glcm	Idn	0.9325615053398564	0.945797111741147
log-sigma-2-0-mm-3D	glcm	InverseVariance	0.4967354463163123	0.47218237300704513
log-sigma-2-0-mm-3D	glcm	MaximumProbability	0.08977397421359198	0.1119005345632321
log-sigma-2-0-mm-3D	glcm	SumEntropy	3.670074118111555	3.5516468406243056
log-sigma-2-0-mm-3D	glcm	SumSquares	2.77996713692803	2.7778003683380286
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformity	653.8591984480944	191.5237085598863
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.16514307605132023	0.1719988171629965
log-sigma-2-0-mm-3D	glrlm	GrayLevelVariance	2.85310397882642	2.7667751468928903
log-sigma-2-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	30.062406781947743	43.93257524941784
log-sigma-2-0-mm-3D	glrlm	LongRunEmphasis	3.3563965958476705	4.838777162037175
log-sigma-2-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	92.9080359252222	243.6159927939476
log-sigma-2-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.21174192076292836	0.13232840516556313
log-sigma-2-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.0600464376036463	0.035271796977272445
log-sigma-2-0-mm-3D	glrlm	RunEntropy	4.0859111564638155	4.083483422666643
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformity	2203.602486654372	556.1028812134098
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.5428588146537375	0.4723193765053846
log-sigma-2-0-mm-3D	glrlm	RunPercentage	0.6799973611294367	0.6234930713458321
log-sigma-2-0-mm-3D	glrlm	RunVariance	1.0218848255340685	1.6901417624497357
log-sigma-2-0-mm-3D	glrlm	ShortRunEmphasis	0.7589661594033452	0.694472779527968
log-sigma-2-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	23.36064938554951	29.673635093258756
log-sigma-2-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.0444494592373823	0.02610298619837331
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformity	9.115942028985508	3.2222222222222223
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.13211510186935518	0.11934156378600823
log-sigma-2-0-mm-3D	glszm	GrayLevelVariance	6.712455366519639	5.566529492455418
log-sigma-2-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	48.492753623188406	34.407407407407405
log-sigma-2-0-mm-3D	glszm	LargeAreaEmphasis	75074.89855072464	16556.333333333332
log-sigma-2-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	2037450.2898550725	813886.4444444445
log-sigma-2-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	3398.9852699507696	399.061232888217
log-sigma-2-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.08896995485222475	0.09915911975215325
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformity	5.260869565217392	1.8888888888888888
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.07624448645242596	0.06995884773662552
log-sigma-2-0-mm-3D	glszm	SmallAreaEmphasis	0.23485317680565404	0.12706676091867383
log-sigma-2-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	14.224909324050012	3.833182025923011
log-sigma-2-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.009108217010826862	0.016513995841762722
log-sigma-2-0-mm-3D	glszm	ZoneEntropy	5.4850527175223	4.680813428089387
log-sigma-2-0-mm-3D	glszm	ZonePercentage	0.011835334476843911	0.01505856107083101
log-sigma-2-0-mm-3D	glszm	ZoneVariance	67935.87313589582	12146.389574759947
log-sigma-2-0-mm-3D	gldm	DependenceEntropy	6.686859284458466	6.252132877470654
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformity	422.69296740994855	135.0446179587284
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.0725030818884989	0.07531768988216865
log-sigma-2-0-mm-3D	gldm	DependenceVariance	17.116424009014708	19.593034074073156
log-sigma-2-0-mm-3D	gldm	GrayLevelNonUniformity	975.1413379073756	304.5660903513664
log-sigma-2-0-mm-3D	gldm	GrayLevelVariance	2.7763321554978244	2.721031687646916
log-sigma-2-0-mm-3D	gldm	HighGrayLevelEmphasis	29.18147512864494	45.81260457334077
log-sigma-2-0-mm-3D	gldm	LargeDependenceEmphasis	103.98010291595197	135.9994422755159
log-sigma-2-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	2761.7879931389366	6773.494701617401
log-sigma-2-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	6.531374824177739	3.542445524376944
log-sigma-2-0-mm-3D	gldm	LowGrayLevelEmphasis	0.06100191139411325	0.032206949086878975
log-sigma-2-0-mm-3D	gldm	SmallDependenceEmphasis	0.025740777434697073	0.017334166220058157
log-sigma-2-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.9261497168329448	0.6519838699145596
log-sigma-2-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.001493441134023396	0.0010490158637714434
log-sigma-2-0-mm-3D	ngtdm	Busyness	6.92062166894716	1.569115778668805
log-sigma-2-0-mm-3D	ngtdm	Coarseness	0.0024322081036100753	0.009412535197632965
log-sigma-2-0-mm-3D	ngtdm	Complexity	24.042298738323705	16.244911192989516
log-sigma-2-0-mm-3D	ngtdm	Contrast	0.024037872875218472	0.022937406725310586
log-sigma-2-0-mm-3D	ngtdm	Strength	0.10712494686798538	0.35592291652465397
log-sigma-3-0-mm-3D	firstorder	10Percentile	-84.72330017089844	-49.57062683105469
log-sigma-3-0-mm-3D	firstorder	90Percentile	-0.3589061737060401	45.60607986450195
log-sigma-3-0-mm-3D	firstorder	Energy	395242052.6820359	165516430.01406074
log-sigma-3-0-mm-3D	firstorder	Entropy	2.4556556324072845	2.482345525177357
log-sigma-3-0-mm-3D	firstorder	InterquartileRange	45.3150691986084	50.261383056640625
log-sigma-3-0-mm-3D	firstorder	Kurtosis	2.8986610260881025	2.394856732434999
log-sigma-3-0-mm-3D	firstorder	Maximum	89.36187744140625	62.22264862060547
log-sigma-3-0-mm-3D	firstorder	MeanAbsoluteDeviation	26.243831648885706	28.585590859243666
log-sigma-3-0-mm-3D	firstorder	Mean	-41.674815473691474	1.8419612170063577
log-sigma-3-0-mm-3D	firstorder	Median	-41.91717529296875	7.135069847106934
log-sigma-3-0-mm-3D	firstorder	Minimum	-129.00636291503906	-83.71183776855469
log-sigma-3-0-mm-3D	firstorder	Range	218.3682403564453	145.93448638916016
log-sigma-3-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	18.664459725371675	20.849717992708094
log-sigma-3-0-mm-3D	firstorder	RootMeanSquared	260.3738085629926	303.82982990560504
log-sigma-3-0-mm-3D	firstorder	Skewness	0.15622222852742948	-0.41321303217644784
log-sigma-3-0-mm-3D	firstorder	TotalEnergy	395242052.6820359	165516430.01406074
log-sigma-3-0-mm-3D	firstorder	Uniformity	0.20922977795692124	0.2004812667717831
log-sigma-3-0-mm-3D	firstorder	Variance	1062.6192250465826	1203.995989140146
log-sigma-3-0-mm-3D	glcm	Autocorrelation	23.412613275705876	23.38404097323399
log-sigma-3-0-mm-3D	glcm	JointAverage	4.701375073150248	4.6401510213066
log-sigma-3-0-mm-3D	glcm	ClusterProminence	100.63019716785276	145.2690834749196
log-sigma-3-0-mm-3D	glcm	ClusterShade	0.9647761650989922	-8.251253946182633
log-sigma-3-0-mm-3D	glcm	ClusterTendency	5.962116073028546	7.821694473023083
log-sigma-3-0-mm-3D	glcm	Contrast	0.7308619937267891	0.4121499807992829
log-sigma-3-0-mm-3D	glcm	Correlation	0.7802888336071526	0.9002050165612927
log-sigma-3-0-mm-3D	glcm	DifferenceAverage	0.5736124504514161	0.3982125499507967
log-sigma-3-0-mm-3D	glcm	DifferenceEntropy	1.2756888079016304	0.9772597744158973
log-sigma-3-0-mm-3D	glcm	DifferenceVariance	0.38449918506040603	0.24110192729372926
log-sigma-3-0-mm-3D	glcm	JointEnergy	0.08067336830928515	0.09675392969184049
log-sigma-3-0-mm-3D	glcm	JointEntropy	4.080183544362719	3.771664853217307
log-sigma-3-0-mm-3D	glcm	Imc1	-0.3057097692611963	-0.49337305442413487
log-sigma-3-0-mm-3D	glcm	Imc2	0.8631537876640449	0.9535595554339336
log-sigma-3-0-mm-3D	glcm	Idm	0.7289141988459694	0.8022874681094503
log-sigma-3-0-mm-3D	glcm	Idmn	0.99287024885575	0.9917885568312184
log-sigma-3-0-mm-3D	glcm	Id	0.7380715889094185	0.803216630166016
log-sigma-3-0-mm-3D	glcm	Idn	0.9490260327155309	0.9504170066846016
log-sigma-3-0-mm-3D	glcm	InverseVariance	0.44855252934690676	0.38601729795837136
log-sigma-3-0-mm-3D	glcm	MaximumProbability	0.1561115258254248	0.19317740957456392
log-sigma-3-0-mm-3D	glcm	SumEntropy	3.297252125730842	3.3459383715444297
log-sigma-3-0-mm-3D	glcm	SumSquares	1.6732445166888341	2.058461113455591
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformity	655.9737163196571	179.58530619535648
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.19921069149602072	0.1954841977914437
log-sigma-3-0-mm-3D	glrlm	GrayLevelVariance	1.9599606195423755	2.0714286026027215
log-sigma-3-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	26.4618070540799	21.8230728324379
log-sigma-3-0-mm-3D	glrlm	LongRunEmphasis	5.683769453850729	7.734981202879978
log-sigma-3-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	137.86270963352683	188.10473203861704
log-sigma-3-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.3197956597258185	0.5358190703877543
log-sigma-3-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.05577584248186495	0.09238964526409989
log-sigma-3-0-mm-3D	glrlm	RunEntropy	4.209243372739237	4.280948468037698
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformity	1456.2168937623524	353.5568725551627
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.4247460208081898	0.35209045850331067
log-sigma-3-0-mm-3D	glrlm	RunPercentage	0.5651669085631349	0.5169247929984127
log-sigma-3-0-mm-3D	glrlm	RunVariance	2.0889630584400356	2.3768903711217155
log-sigma-3-0-mm-3D	glrlm	ShortRunEmphasis	0.6621891711537405	0.5560916561049712
log-sigma-3-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	18.504338679061902	11.61622800563425
log-sigma-3-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.034611931305634405	0.05873839900809234
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformity	7.434782608695652	2.3846153846153846
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.16162570888468808	0.1834319526627219
log-sigma-3-0-mm-3D	glszm	GrayLevelVariance	5.3577504725897915	2.899408284023669
log-sigma-3-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	42.67391304347826	20.153846153846153
log-sigma-3-0-mm-3D	glszm	LargeAreaEmphasis	132943.8260869565	48611.769230769234
log-sigma-3-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	3258755.6739130435	1169666.1538461538
log-sigma-3-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	6202.332959991563	2687.4221934414795
log-sigma-3-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.07484594260409477	0.14727498691784405
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformity	1.826086956521739	1.9230769230769231
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.03969754253308128	0.14792899408284024
log-sigma-3-0-mm-3D	glszm	SmallAreaEmphasis	0.1183831731855418	0.3272507998426203
log-sigma-3-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	7.9484906692928465	6.617588794594889
log-sigma-3-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.004283074770589012	0.0209789958131675
log-sigma-3-0-mm-3D	glszm	ZoneEntropy	5.3332383147056195	3.546593564294935
log-sigma-3-0-mm-3D	glszm	ZonePercentage	0.007890222984562607	0.007250418293363078
log-sigma-3-0-mm-3D	glszm	ZoneVariance	116881.01890359168	29588.99408284024
log-sigma-3-0-mm-3D	gldm	DependenceEntropy	6.656403357861137	6.443654791276007
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformity	316.02401372212694	112.79698828778584
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.05420652036400119	0.06290964210138641
log-sigma-3-0-mm-3D	gldm	DependenceVariance	28.2715803100424	21.14991901641415
log-sigma-3-0-mm-3D	gldm	GrayLevelNonUniformity	1219.8096054888508	359.46291132180704
log-sigma-3-0-mm-3D	gldm	GrayLevelVariance	1.7818023236997964	1.978142674819253
log-sigma-3-0-mm-3D	gldm	HighGrayLevelEmphasis	25.167238421955403	22.812046848856664
