Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_4_segment_Rt Parietal
wavelet-LHH	glrlm	RunVariance	0.7056608660599525
wavelet-LHH	glrlm	ShortRunEmphasis	0.7172075257951771
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	4.939295939427008
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.17392925790656819
wavelet-LHH	glszm	GrayLevelNonUniformity	5.8
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.38666666666666666
wavelet-LHH	glszm	GrayLevelVariance	1.9733333333333336
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	7.733333333333333
wavelet-LHH	glszm	LargeAreaEmphasis	4179.0
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	28059.733333333334
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	737.6685185185185
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.5157407407407407
wavelet-LHH	glszm	SizeZoneNonUniformity	3.4
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.22666666666666666
wavelet-LHH	glszm	SmallAreaEmphasis	0.4628643856139713
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	2.8988439312864296
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.3106135852597089
wavelet-LHH	glszm	ZoneEntropy	3.1068905956085153
wavelet-LHH	glszm	ZonePercentage	0.03816793893129771
wavelet-LHH	glszm	ZoneVariance	3492.5600000000004
wavelet-LHH	gldm	DependenceEntropy	5.0353184875826145
wavelet-LHH	gldm	DependenceNonUniformity	28.51145038167939
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.07254821980071091
wavelet-LHH	gldm	DependenceVariance	15.089149168981344
wavelet-LHH	gldm	GrayLevelNonUniformity	160.85750636132315
wavelet-LHH	gldm	GrayLevelVariance	0.4531981430763553
wavelet-LHH	gldm	HighGrayLevelEmphasis	6.798982188295166
wavelet-LHH	gldm	LargeDependenceEmphasis	110.31297709923665
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	745.8066157760815
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	19.846762793327677
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.21359909527848459
wavelet-LHH	gldm	SmallDependenceEmphasis	0.038116372485540576
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.28186340799034415
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.017093748422987103
wavelet-LHH	ngtdm	Busyness	8.067679764604888
wavelet-LHH	ngtdm	Coarseness	0.013137241203000562
wavelet-LHH	ngtdm	Complexity	3.164924914573212
wavelet-LHH	ngtdm	Contrast	0.0420501309703017
wavelet-LHH	ngtdm	Strength	0.06229095455790449
wavelet-HLL	firstorder	10Percentile	-61.01788878945244
wavelet-HLL	firstorder	90Percentile	39.40334675408646
wavelet-HLL	firstorder	Energy	33166622.56688441
wavelet-HLL	firstorder	Entropy	2.775394420496574
wavelet-HLL	firstorder	InterquartileRange	49.22252675995146
wavelet-HLL	firstorder	Kurtosis	4.0226125693040045
wavelet-HLL	firstorder	Maximum	150.23978830275072
wavelet-HLL	firstorder	MeanAbsoluteDeviation	31.71509360452909
wavelet-HLL	firstorder	Mean	-12.476324075746938
wavelet-HLL	firstorder	Median	-14.879979018090856
wavelet-HLL	firstorder	Minimum	-120.50641456488026
wavelet-HLL	firstorder	Range	270.746202867631
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	20.837158862528906
wavelet-HLL	firstorder	RootMeanSquared	290.50549331469847
wavelet-HLL	firstorder	Skewness	0.555987688807779
wavelet-HLL	firstorder	TotalEnergy	33166622.56688441
wavelet-HLL	firstorder	Uniformity	0.1789781740250827
wavelet-HLL	firstorder	Variance	1723.5774290214129
wavelet-HLL	glcm	Autocorrelation	24.607362867249524
wavelet-HLL	glcm	JointAverage	4.944144867794487
wavelet-HLL	glcm	ClusterProminence	148.7920734406028
wavelet-HLL	glcm	ClusterShade	4.133751342626598
wavelet-HLL	glcm	ClusterTendency	5.723370225005646
wavelet-HLL	glcm	Contrast	5.0770592795494105
wavelet-HLL	glcm	Correlation	0.0602736494089842
wavelet-HLL	glcm	DifferenceAverage	1.646336358437387
wavelet-HLL	glcm	DifferenceEntropy	2.308485893727707
wavelet-HLL	glcm	DifferenceVariance	2.2029434266719794
wavelet-HLL	glcm	JointEnergy	0.038939416262570706
wavelet-HLL	glcm	JointEntropy	5.200624692273322
wavelet-HLL	glcm	Imc1	-0.09619802428016397
wavelet-HLL	glcm	Imc2	0.6123591144146255
wavelet-HLL	glcm	Idm	0.4509211569393679
wavelet-HLL	glcm	Idmn	0.9692086468193755
wavelet-HLL	glcm	Id	0.5106157665370855
wavelet-HLL	glcm	Idn	0.8892311679517895
wavelet-HLL	glcm	InverseVariance	0.416230661696455
wavelet-HLL	glcm	MaximumProbability	0.08439893433693321
wavelet-HLL	glcm	SumEntropy	3.20626232580656
wavelet-HLL	glcm	SumSquares	2.7001073761387633
wavelet-HLL	glrlm	GrayLevelNonUniformity	54.843826360173196
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.16770242313176428
wavelet-HLL	glrlm	GrayLevelVariance	3.2275857674331636
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	28.52887860113482
wavelet-HLL	glrlm	LongRunEmphasis	1.7516340516647426
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	47.369203903004774
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	0.11173656665347369
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.07110201450066334
wavelet-HLL	glrlm	RunEntropy	3.542339753645471
wavelet-HLL	glrlm	RunLengthNonUniformity	239.3019225389367
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.7258076944845779
wavelet-HLL	glrlm	RunPercentage	0.832452534742611
wavelet-HLL	glrlm	RunVariance	0.283804426647353
wavelet-HLL	glrlm	ShortRunEmphasis	0.8741703674874923
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	25.341009246149834
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.06388100098304333
wavelet-HLL	glszm	GrayLevelNonUniformity	6.296296296296297
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.11659807956104253
wavelet-HLL	glszm	GrayLevelVariance	7.640603566529492
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	39.333333333333336
wavelet-HLL	glszm	LargeAreaEmphasis	416.5740740740741
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	9848.62962962963
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	20.13544656731601
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.1166049605642459
wavelet-HLL	glszm	SizeZoneNonUniformity	14.407407407407407
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.266803840877915
wavelet-HLL	glszm	SmallAreaEmphasis	0.5159968341104698
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	20.82011440273681
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.07014155140275208
wavelet-HLL	glszm	ZoneEntropy	4.942400409924064
wavelet-HLL	glszm	ZonePercentage	0.13740458015267176
wavelet-HLL	glszm	ZoneVariance	363.6080246913581
wavelet-HLL	gldm	DependenceEntropy	5.750068350191321
wavelet-HLL	gldm	DependenceNonUniformity	39.69720101781171
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.10101068961275243
wavelet-HLL	gldm	DependenceVariance	8.493962408303064
wavelet-HLL	gldm	GrayLevelNonUniformity	70.3384223918575
wavelet-HLL	gldm	GrayLevelVariance	2.928746706032412
wavelet-HLL	gldm	HighGrayLevelEmphasis	27.954198473282442
wavelet-HLL	gldm	LargeDependenceEmphasis	37.18320610687023
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	934.4732824427481
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	1.886502715605831
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.06841413940275375
wavelet-HLL	gldm	SmallDependenceEmphasis	0.12833483560941533
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	4.667296931249646
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.013565237492576716
wavelet-HLL	ngtdm	Busyness	0.8421802598919617
wavelet-HLL	ngtdm	Coarseness	0.01772162924030293
wavelet-HLL	ngtdm	Complexity	73.19615422579723
wavelet-HLL	ngtdm	Contrast	0.05456562865240924
wavelet-HLL	ngtdm	Strength	0.8486394350206299
wavelet-HLH	firstorder	10Percentile	-19.340329286146204
wavelet-HLH	firstorder	90Percentile	21.112347973032414
wavelet-HLH	firstorder	Energy	35685256.20915948
wavelet-HLH	firstorder	Entropy	1.5331260342995607
wavelet-HLH	firstorder	InterquartileRange	22.986838584633936
wavelet-HLH	firstorder	Kurtosis	2.7295452386238845
wavelet-HLH	firstorder	Maximum	41.16555388998692
wavelet-HLH	firstorder	MeanAbsoluteDeviation	13.127044348021375
wavelet-HLH	firstorder	Mean	0.9061477058542885
wavelet-HLH	firstorder	Median	2.170389366877272
wavelet-HLH	firstorder	Minimum	-45.632212934404734
wavelet-HLH	firstorder	Range	86.79776682439166
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	9.40940939380956
wavelet-HLH	firstorder	RootMeanSquared	301.33399849545816
wavelet-HLH	firstorder	Skewness	-0.16633162061457943
wavelet-HLH	firstorder	TotalEnergy	35685256.20915948
wavelet-HLH	firstorder	Uniformity	0.39420779674844125
wavelet-HLH	firstorder	Variance	257.6689220833469
wavelet-HLH	glcm	Autocorrelation	6.390521939015419
wavelet-HLH	glcm	JointAverage	2.521051046848665
wavelet-HLH	glcm	ClusterProminence	3.2924060971304168
wavelet-HLH	glcm	ClusterShade	-0.09699782740234857
wavelet-HLH	glcm	ClusterTendency	1.0353684043813582
wavelet-HLH	glcm	Contrast	0.8967303302697148
wavelet-HLH	glcm	Correlation	0.06664950936889355
wavelet-HLH	glcm	DifferenceAverage	0.6736256695993662
wavelet-HLH	glcm	DifferenceEntropy	1.3530451696615198
wavelet-HLH	glcm	DifferenceVariance	0.42049718500209043
wavelet-HLH	glcm	JointEnergy	0.17134887024505424
wavelet-HLH	glcm	JointEntropy	2.9561407379690694
wavelet-HLH	glcm	Imc1	-0.052217921127151706
wavelet-HLH	glcm	Imc2	0.3178542670641379
wavelet-HLH	glcm	Idm	0.6854976312673516
wavelet-HLH	glcm	Idmn	0.951715903449532
wavelet-HLH	glcm	Id	0.6982950506105017
wavelet-HLH	glcm	Idn	0.8724744052794388
wavelet-HLH	glcm	InverseVariance	0.49801788036068984
wavelet-HLH	glcm	MaximumProbability	0.24781488402541813
wavelet-HLH	glcm	SumEntropy	2.021642662533621
wavelet-HLH	glcm	SumSquares	0.4830246836627683
wavelet-HLH	glrlm	GrayLevelNonUniformity	96.07473113704496
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.36262300790728486
wavelet-HLH	glrlm	GrayLevelVariance	0.5804672563463805
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	6.9346676520810515
wavelet-HLH	glrlm	LongRunEmphasis	3.0869352625486184
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	21.020220812914662
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	0.6273951068694219
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.23505060689768048
wavelet-HLH	glrlm	RunEntropy	2.8970746583659426
wavelet-HLH	glrlm	RunLengthNonUniformity	138.75037022695932
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.5121742719850498
wavelet-HLH	glrlm	RunPercentage	0.6733215893521238
wavelet-HLH	glrlm	RunVariance	0.7473569840892705
wavelet-HLH	glrlm	ShortRunEmphasis	0.7307626046470723
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	5.115461883613426
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.1828810349821034
wavelet-HLH	glszm	GrayLevelNonUniformity	5.8
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.38666666666666666
wavelet-HLH	glszm	GrayLevelVariance	1.9733333333333334
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	8.733333333333333
wavelet-HLH	glszm	LargeAreaEmphasis	4001.9333333333334
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	27235.533333333333
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	697.45
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.4532407407407407
wavelet-HLH	glszm	SizeZoneNonUniformity	2.8666666666666667
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.19111111111111112
wavelet-HLH	glszm	SmallAreaEmphasis	0.34135895483489903
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	2.9370075012517334
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.17912871762337393
wavelet-HLH	glszm	ZoneEntropy	3.1068905956085158
wavelet-HLH	glszm	ZonePercentage	0.03816793893129771
wavelet-HLH	glszm	ZoneVariance	3315.493333333334
wavelet-HLH	gldm	DependenceEntropy	5.14476731100003
wavelet-HLH	gldm	DependenceNonUniformity	26.414758269720103
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.06721312536824453
wavelet-HLH	gldm	DependenceVariance	16.682529508122425
wavelet-HLH	gldm	GrayLevelNonUniformity	154.9236641221374
wavelet-HLH	gldm	GrayLevelVariance	0.4935609812947963
wavelet-HLH	gldm	HighGrayLevelEmphasis	6.877862595419847
wavelet-HLH	gldm	LargeDependenceEmphasis	106.81170483460559
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	723.7938931297709
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	19.21338705117331
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.2196776929601357
wavelet-HLH	gldm	SmallDependenceEmphasis	0.03696993885148582
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.29119622612659096
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.014297864007364394
wavelet-HLH	ngtdm	Busyness	8.077294784706122
wavelet-HLH	ngtdm	Coarseness	0.013492763092509548
wavelet-HLH	ngtdm	Complexity	3.1736001648570253
wavelet-HLH	ngtdm	Contrast	0.04725622141322284
wavelet-HLH	ngtdm	Strength	0.06180774817040901
wavelet-HHL	firstorder	10Percentile	-23.323168058653213
wavelet-HHL	firstorder	90Percentile	24.673859064779577
wavelet-HHL	firstorder	Energy	35486019.585732505
wavelet-HHL	firstorder	Entropy	1.68770891388271
wavelet-HHL	firstorder	InterquartileRange	25.313121553020693
wavelet-HHL	firstorder	Kurtosis	2.7899967005686093
wavelet-HHL	firstorder	Maximum	53.395210738241644
wavelet-HHL	firstorder	MeanAbsoluteDeviation	15.293203553937602
wavelet-HHL	firstorder	Mean	-0.1076686686951372
wavelet-HHL	firstorder	Median	-1.2861477451178254
wavelet-HHL	firstorder	Minimum	-52.86683696845146
wavelet-HHL	firstorder	Range	106.2620477066931
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	10.79622289306967
wavelet-HHL	firstorder	RootMeanSquared	300.49162256354424
wavelet-HHL	firstorder	Skewness	0.2224399412804039
wavelet-HHL	firstorder	TotalEnergy	35486019.585732505
wavelet-HHL	firstorder	Uniformity	0.35946493664575363
wavelet-HHL	firstorder	Variance	359.80483954636503
wavelet-HHL	glcm	Autocorrelation	12.356418542331268
wavelet-HHL	glcm	JointAverage	3.514051200608956
wavelet-HHL	glcm	ClusterProminence	4.478068046908503
wavelet-HHL	glcm	ClusterShade	0.09625302590772773
wavelet-HHL	glcm	ClusterTendency	1.225877015938835
wavelet-HHL	glcm	Contrast	1.1952296979959989
wavelet-HHL	glcm	Correlation	0.011761995540914604
wavelet-HHL	glcm	DifferenceAverage	0.8037505939580654
wavelet-HHL	glcm	DifferenceEntropy	1.5206414382385658
wavelet-HHL	glcm	DifferenceVariance	0.5350318063469903
wavelet-HHL	glcm	JointEnergy	0.13424997371419586
wavelet-HHL	glcm	JointEntropy	3.301586867868036
wavelet-HHL	glcm	Imc1	-0.035535558986608505
wavelet-HHL	glcm	Imc2	0.30327178429644197
wavelet-HHL	glcm	Idm	0.6371635427819525
wavelet-HHL	glcm	Idmn	0.9696445366679267
wavelet-HHL	glcm	Id	0.6587600931045245
wavelet-HHL	glcm	Idn	0.8919459284053305
wavelet-HHL	glcm	InverseVariance	0.5039886945661888
wavelet-HHL	glcm	MaximumProbability	0.20656162662845318
wavelet-HHL	glcm	SumEntropy	2.162862386536299
wavelet-HHL	glcm	SumSquares	0.6052766784837085
wavelet-HHL	glrlm	GrayLevelNonUniformity	92.16733855052502
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.32734399739809955
wavelet-HHL	glrlm	GrayLevelVariance	0.722127245297962
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	13.04120577373978
wavelet-HHL	glrlm	LongRunEmphasis	2.574208403180824
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	32.51849250786541
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	0.24305379507775002
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.10120634304012276
wavelet-HHL	glrlm	RunEntropy	2.9026843111230187
wavelet-HHL	glrlm	RunLengthNonUniformity	158.42031271376516
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.5582268296136803
wavelet-HHL	glrlm	RunPercentage	0.716382853787434
wavelet-HHL	glrlm	RunVariance	0.575991888922066
wavelet-HHL	glrlm	ShortRunEmphasis	0.7724141625624485
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	10.205944388338976
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.08059750521479908
wavelet-HHL	glszm	GrayLevelNonUniformity	9.296296296296296
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.3443072702331962
wavelet-HHL	glszm	GrayLevelVariance	2.315500685871056
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	13.925925925925926
wavelet-HHL	glszm	LargeAreaEmphasis	1977.5185185185185
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	23799.814814814814
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	178.83343621399177
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.17273662551440327
wavelet-HHL	glszm	SizeZoneNonUniformity	7.518518518518518
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.2784636488340192
wavelet-HHL	glszm	SmallAreaEmphasis	0.524060918089718
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	6.388525797023456
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.11588025573612075
wavelet-HHL	glszm	ZoneEntropy	3.5266927073956795
wavelet-HHL	glszm	ZonePercentage	0.06870229007633588
wavelet-HHL	glszm	ZoneVariance	1765.6543209876545
wavelet-HHL	gldm	DependenceEntropy	5.074203821554302
wavelet-HHL	gldm	DependenceNonUniformity	28.384223918575064
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.07222448834243018
wavelet-HHL	gldm	DependenceVariance	15.465687702736826
wavelet-HHL	gldm	GrayLevelNonUniformity	141.26972010178116
wavelet-HHL	gldm	GrayLevelVariance	0.6113215365589935
wavelet-HHL	gldm	HighGrayLevelEmphasis	12.852417302798981
wavelet-HHL	gldm	LargeDependenceEmphasis	85.59033078880407
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	1042.4758269720103
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	7.725203562340967
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.09809443030817075
wavelet-HHL	gldm	SmallDependenceEmphasis	0.06895923880167039
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.9086663416118553
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.011533201671136424
wavelet-HHL	ngtdm	Busyness	3.1289697039828175
wavelet-HHL	ngtdm	Coarseness	0.013347550381194999
wavelet-HHL	ngtdm	Complexity	9.912588767199933
wavelet-HHL	ngtdm	Contrast	0.027029898011056507
wavelet-HHL	ngtdm	Strength	0.16242394298699245
wavelet-HHH	firstorder	10Percentile	-11.967703707572932
wavelet-HHH	firstorder	90Percentile	11.735873268081159
wavelet-HHH	firstorder	Energy	35332613.90848234
wavelet-HHH	firstorder	Entropy	1.0458636202569562
wavelet-HHH	firstorder	InterquartileRange	12.633541263124656
wavelet-HHH	firstorder	Kurtosis	2.7603042670756075
wavelet-HHH	firstorder	Maximum	26.194575410289687
wavelet-HHH	firstorder	MeanAbsoluteDeviation	7.263969894235295
wavelet-HHH	firstorder	Mean	-0.29470485114839656
wavelet-HHH	firstorder	Median	-0.21754593886441506
wavelet-HHH	firstorder	Minimum	-25.410218369636592
wavelet-HHH	firstorder	Range	51.60479377992628
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	5.106904464980279
wavelet-HHH	firstorder	RootMeanSquared	299.8414080745658
wavelet-HHH	firstorder	Skewness	-0.0330763500647357
wavelet-HHH	firstorder	TotalEnergy	35332613.90848234
wavelet-HHH	firstorder	Uniformity	0.495095468407047
wavelet-HHH	firstorder	Variance	81.60605587803624
wavelet-HHH	glcm	Autocorrelation	6.246025107902846
wavelet-HHH	glcm	JointAverage	2.4993531926136114
wavelet-HHH	glcm	ClusterProminence	0.5696312804664599
wavelet-HHH	glcm	ClusterShade	0.008510835018321231
wavelet-HHH	glcm	ClusterTendency	0.5199041206531205
wavelet-HHH	glcm	Contrast	0.5231371334387136
wavelet-HHH	glcm	Correlation	-0.0033343318535557155
wavelet-HHH	glcm	DifferenceAverage	0.5097884306590804
wavelet-HHH	glcm	DifferenceEntropy	1.0163001579026487
wavelet-HHH	glcm	DifferenceVariance	0.251118258216634
wavelet-HHH	glcm	JointEnergy	0.25625251041143643
wavelet-HHH	glcm	JointEntropy	2.0532722273932533
wavelet-HHH	glcm	Imc1	-0.04078399064937635
wavelet-HHH	glcm	Imc2	0.26650917452656053
wavelet-HHH	glcm	Idm	0.7464406549484229
wavelet-HHH	glcm	Idmn	0.9694627927879517
wavelet-HHH	glcm	Id	0.7473305684670652
wavelet-HHH	glcm	Idn	0.898487270627505
wavelet-HHH	glcm	InverseVariance	0.49810831572690145
wavelet-HHH	glcm	MaximumProbability	0.29806243505819885
wavelet-HHH	glcm	SumEntropy	1.5041271896434465
wavelet-HHH	glcm	SumSquares	0.2607603135229586
wavelet-HHH	glrlm	GrayLevelNonUniformity	120.69315248477857
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.49214177994164715
wavelet-HHH	glrlm	GrayLevelVariance	0.2664249719894988
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	6.463869709786484
wavelet-HHH	glrlm	LongRunEmphasis	3.559790312041491
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	23.09304800715818
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	0.6473810504806128
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.18493394605928837
wavelet-HHH	glrlm	RunEntropy	2.532609576362252
wavelet-HHH	glrlm	RunLengthNonUniformity	112.99326736065544
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.45005145986387246
wavelet-HHH	glrlm	RunPercentage	0.6238011352515169
wavelet-HHH	glrlm	RunVariance	0.8439734140213702
wavelet-HHH	glrlm	ShortRunEmphasis	0.6698311077599317
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	4.340107074206189
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.12469969707204966
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.25
wavelet-HHH	glszm	GrayLevelVariance	1.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	7.5
wavelet-HHH	glszm	LargeAreaEmphasis	19116.75
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	122549.25
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	3499.328125
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.3559027777777778
wavelet-HHH	glszm	SizeZoneNonUniformity	1.5
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.375
wavelet-HHH	glszm	SmallAreaEmphasis	0.5000130946559225
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	4.250086287043828
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.2656273317634212
wavelet-HHH	glszm	ZoneEntropy	1.9999999999999987
wavelet-HHH	glszm	ZonePercentage	0.010178117048346057
wavelet-HHH	glszm	ZoneVariance	9463.6875
wavelet-HHH	gldm	DependenceEntropy	4.583513382440994
wavelet-HHH	gldm	DependenceNonUniformity	36.51145038167939
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.09290445389740302
wavelet-HHH	gldm	DependenceVariance	9.524632726660581
wavelet-HHH	gldm	GrayLevelNonUniformity	194.57251908396947
wavelet-HHH	gldm	GrayLevelVariance	0.2600988028410673
wavelet-HHH	gldm	HighGrayLevelEmphasis	6.465648854961832
wavelet-HHH	gldm	LargeDependenceEmphasis	125.75826972010178
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	817.6361323155216
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	22.702661153519934
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.18357718405428328
wavelet-HHH	gldm	SmallDependenceEmphasis	0.016911682742627908
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.11967682200006727
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.004850070404725725
wavelet-HHH	ngtdm	Busyness	8.964207085407812
wavelet-HHH	ngtdm	Coarseness	0.0103447432739737
wavelet-HHH	ngtdm	Complexity	3.470219583328933
wavelet-HHH	ngtdm	Contrast	0.02178470760961164
wavelet-HHH	ngtdm	Strength	0.061173168712926794
wavelet-LLL	firstorder	10Percentile	513.9294983757793
wavelet-LLL	firstorder	90Percentile	776.1793353336002
wavelet-LLL	firstorder	Energy	362731708.6265842
wavelet-LLL	firstorder	Entropy	3.908711148926552
wavelet-LLL	firstorder	InterquartileRange	157.59379141818567
wavelet-LLL	firstorder	Kurtosis	2.2264842821261683
wavelet-LLL	firstorder	Maximum	839.7288085168742
wavelet-LLL	firstorder	MeanAbsoluteDeviation	84.73381228316016
wavelet-LLL	firstorder	Mean	655.4834382150576
wavelet-LLL	firstorder	Median	675.7264288905711
wavelet-LLL	firstorder	Minimum	412.2013376764634
wavelet-LLL	firstorder	Range	427.5274708404108
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	64.07885277516716
wavelet-LLL	firstorder	RootMeanSquared	960.7192341610439
wavelet-LLL	firstorder	Skewness	-0.40656052344739685
wavelet-LLL	firstorder	TotalEnergy	362731708.6265842
wavelet-LLL	firstorder	Uniformity	0.07368775453385908
wavelet-LLL	firstorder	Variance	10032.84618371474
wavelet-LLL	glcm	Autocorrelation	141.6993760423258
wavelet-LLL	glcm	JointAverage	11.630375178160438
wavelet-LLL	glcm	ClusterProminence	4423.264826444408
wavelet-LLL	glcm	ClusterShade	-149.58103984225247
wavelet-LLL	glcm	ClusterTendency	40.31676631164181
wavelet-LLL	glcm	Contrast	14.621360377657766
wavelet-LLL	glcm	Correlation	0.4672242043935556
wavelet-LLL	glcm	DifferenceAverage	2.942320545171439
wavelet-LLL	glcm	DifferenceEntropy	3.0320439668194803
wavelet-LLL	glcm	DifferenceVariance	5.8098093838313405
wavelet-LLL	glcm	JointEnergy	0.010252421981060723
