Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_5_segment_Rt ant Frontal	1: RTSTRUCT: RTstruct_5_segment_Lt ant Temporal	1: RTSTRUCT: RTstruct_5_segment_Rt Pre Motor Cortex	1: RTSTRUCT: RTstruct_5_segment_Rt Med Temporal
log-sigma-3-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.19738764310694862	0.582199423383634	0.05142963240060754	
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformity	2.142857142857143	1.0	4.857142857142857	
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.30612244897959184	0.5	0.3469387755102041	
log-sigma-3-0-mm-3D	glszm	GrayLevelVariance	0.9795918367346939	0.25	1.2653061224489794	
log-sigma-3-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	9.142857142857142	2.5	16.142857142857142	
log-sigma-3-0-mm-3D	glszm	LargeAreaEmphasis	1276.2857142857142	340.0	36574.5	
log-sigma-3-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	5112.571428571428	346.0	381776.5	
log-sigma-3-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	346.43055555555554	338.5	4183.676091269842	
log-sigma-3-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.24404761904761904	0.625	0.13990079365079364	
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformity	1.8571428571428572	1.0	2.857142857142857	
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.2653061224489796	0.5	0.20408163265306123	
log-sigma-3-0-mm-3D	glszm	SmallAreaEmphasis	0.44580094656212804	0.1257396449704142	0.308050081239086	
log-sigma-3-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	6.008169605039192	0.5007396449704142	4.823101297332258	
log-sigma-3-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.03608628525626301	0.0319896449704142	0.0838032748889017	
log-sigma-3-0-mm-3D	glszm	ZoneEntropy	2.5216406363433164	0.9999999999999993	3.3248629576173525	
log-sigma-3-0-mm-3D	glszm	ZonePercentage	0.0546875	0.07142857142857142	0.0113544201135442	
log-sigma-3-0-mm-3D	glszm	ZoneVariance	941.9183673469389	144.0	28817.92346938776	
log-sigma-3-0-mm-3D	gldm	DependenceEntropy	4.5415503205566825	2.794336065750449	5.716605066327978	
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformity	9.828125	4.642857142857143	68.70154095701541	
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.0767822265625	0.16581632653061223	0.05571901131955832	
log-sigma-3-0-mm-3D	gldm	DependenceVariance	17.3740234375	13.887755102040817	29.160224141594135	
log-sigma-3-0-mm-3D	gldm	GrayLevelNonUniformity	70.671875	24.285714285714285	427.6455798864558	
log-sigma-3-0-mm-3D	gldm	GrayLevelVariance	0.3271484375	0.06632653061224489	0.5976534724647748	
log-sigma-3-0-mm-3D	gldm	HighGrayLevelEmphasis	4.453125	1.2142857142857142	10.607461476074615	
log-sigma-3-0-mm-3D	gldm	LargeDependenceEmphasis	132.265625	105.5	263.3519870235199	
log-sigma-3-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	491.953125	106.35714285714286	2606.4274128142742	
log-sigma-3-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	45.104709201388886	105.28571428571429	35.46875709651257	
log-sigma-3-0-mm-3D	gldm	LowGrayLevelEmphasis	0.3282335069444444	0.9464285714285714	0.12301049833288276	
log-sigma-3-0-mm-3D	gldm	SmallDependenceEmphasis	0.042815265705133346	0.03184215055069647	0.012509048186435386	
log-sigma-3-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.45252615795356366	0.08541357912212504	0.1792402505940763	
log-sigma-3-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.006020379255680083	0.018449293407839327	0.001759697351083619	
log-sigma-3-0-mm-3D	ngtdm	Busyness	1.56423017696104	0.6803817394726484	6.84154283961111	
log-sigma-3-0-mm-3D	ngtdm	Coarseness	0.07280194771587968	0.9353038146744947	0.009465467786945198	
log-sigma-3-0-mm-3D	ngtdm	Complexity	1.805520367234686	0.07636937892039931	2.7500372330360103	
log-sigma-3-0-mm-3D	ngtdm	Contrast	0.015730753941288415	0.006059422841492813	0.01593219733563855	
log-sigma-3-0-mm-3D	ngtdm	Strength	0.3892619427383656	0.781858182433576	0.07984654522991891	
log-sigma-4-0-mm-3D	firstorder	10Percentile	-27.0117130279541	-14.940225505828858	-56.95201110839844	
log-sigma-4-0-mm-3D	firstorder	90Percentile	-10.155119800567629	1.4290198206901557	-12.506766128540042	
log-sigma-4-0-mm-3D	firstorder	Energy	10111779.108658139	2419699.559758271	86742763.06342629	
log-sigma-4-0-mm-3D	firstorder	Entropy	0.9607989714832831	0.6769418697808853	1.500462953716022	
log-sigma-4-0-mm-3D	firstorder	InterquartileRange	8.593258142471313	8.222256898880005	24.324100494384766	
log-sigma-4-0-mm-3D	firstorder	Kurtosis	4.443805372686146	2.01430700965615	2.194354028102641	
log-sigma-4-0-mm-3D	firstorder	Maximum	7.458317756652832	5.219444274902344	3.735590934753418	
log-sigma-4-0-mm-3D	firstorder	MeanAbsoluteDeviation	5.405732909071958	4.981934347323009	13.420759934493816	
log-sigma-4-0-mm-3D	firstorder	Mean	-19.024682614486665	-6.089143203837531	-35.254051182561064	
log-sigma-4-0-mm-3D	firstorder	Median	-20.069607734680176	-6.502202987670898	-35.892860412597656	
log-sigma-4-0-mm-3D	firstorder	Minimum	-29.571453094482422	-15.294672012329102	-68.83547973632812	
log-sigma-4-0-mm-3D	firstorder	Range	37.029770851135254	20.514116287231445	72.57107067108154	
log-sigma-4-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	3.5218009145752087	3.792943461374803	9.993786989059828	
log-sigma-4-0-mm-3D	firstorder	RootMeanSquared	281.0663165275976	293.96911643902024	265.23759882573296	
log-sigma-4-0-mm-3D	firstorder	Skewness	1.1120716687284202	0.07010343712756274	0.09525583966963413	
log-sigma-4-0-mm-3D	firstorder	TotalEnergy	10111779.108658139	2419699.559758271	86742763.06342629	
log-sigma-4-0-mm-3D	firstorder	Uniformity	0.6031494140625	0.7066326530612244	0.384188137913252	
log-sigma-4-0-mm-3D	firstorder	Variance	51.145306501747434	34.24967728392347	260.56641559446757	
log-sigma-4-0-mm-3D	glcm	Autocorrelation	2.954992113612346	1.281313985160139	4.317236454694273	
log-sigma-4-0-mm-3D	glcm	JointAverage	1.6928966330122917	1.1153364797595566	1.9879149930631927	
log-sigma-4-0-mm-3D	glcm	ClusterProminence	0.9481843794265503	0.4213038665186666	6.225506624657645	
log-sigma-4-0-mm-3D	glcm	ClusterShade	-0.27502630566435826	0.25337326543627	0.17234402634407034	
log-sigma-4-0-mm-3D	glcm	ClusterTendency	0.632674399633528	0.25387472837969455	1.700430822077429	
log-sigma-4-0-mm-3D	glcm	Contrast	0.2821869098280297	0.1293909082370621	0.24292399420915128	
log-sigma-4-0-mm-3D	glcm	Correlation	0.38489403102427927	0.3809632046356608	0.7494228546822321	
log-sigma-4-0-mm-3D	glcm	DifferenceAverage	0.2821869098280297	0.1293909082370621	0.24292399420915128	
log-sigma-4-0-mm-3D	glcm	DifferenceEntropy	0.8427768863206572	0.43372173433153954	0.7855006749614124	
log-sigma-4-0-mm-3D	glcm	DifferenceVariance	0.19814305732420193	0.09412639029802315	0.1802957461811725	
log-sigma-4-0-mm-3D	glcm	JointEnergy	0.36026922954049184	0.7142407913935984	0.2399980624848394	
log-sigma-4-0-mm-3D	glcm	JointEntropy	1.7782306038158069	0.7705448231835003	2.3972151459634694	
log-sigma-4-0-mm-3D	glcm	Imc1	-0.13580389630539655	-0.24651178853729513	-0.39252328660031977	
log-sigma-4-0-mm-3D	glcm	Imc2	0.4439428381883151	0.3439403105856081	0.8225607381184629	
log-sigma-4-0-mm-3D	glcm	Idm	0.8589065450859852	0.9353045458814689	0.8785380028954244	
log-sigma-4-0-mm-3D	glcm	Idmn	0.971781309017197	0.9741218183525876	0.9857103532818147	
log-sigma-4-0-mm-3D	glcm	Id	0.8589065450859852	0.9353045458814689	0.8785380028954244	
log-sigma-4-0-mm-3D	glcm	Idn	0.9294532725429925	0.9568696972543127	0.9514152011581696	
log-sigma-4-0-mm-3D	glcm	InverseVariance	0.2821869098280297	0.1293909082370621	0.24292399420915128	
log-sigma-4-0-mm-3D	glcm	MaximumProbability	0.5344075086087915	0.8199680661219122	0.39683740783719174	
log-sigma-4-0-mm-3D	glcm	SumEntropy	1.4960436939877775	0.6411539149464384	2.1542911517543186	
log-sigma-4-0-mm-3D	glcm	SumSquares	0.2287153273653894	0.09581640915418915	0.48583870407164503	
log-sigma-4-0-mm-3D	glrlm	GrayLevelNonUniformity	44.40065502679984	12.647429470740143	184.21735472829062	
log-sigma-4-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.5913922545334104	0.639117050228286	0.3901342623130629	
log-sigma-4-0-mm-3D	glrlm	GrayLevelVariance	0.2363802808096606	0.18044147488585696	0.48168453631157476	
log-sigma-4-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	3.61068610227769	1.739344823637797	5.344807692832787	
log-sigma-4-0-mm-3D	glrlm	LongRunEmphasis	4.303175298851045	3.0754250776817744	11.295488006351631	
log-sigma-4-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	14.847096128548857	4.1150737164975295	52.055947231116484	
log-sigma-4-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	1.7437009450360288	2.815512917977836	4.316088262778237	
log-sigma-4-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.4030603489327029	0.8151637940905508	0.3146341875384288	
log-sigma-4-0-mm-3D	glrlm	RunEntropy	2.442750389861321	1.6068363352661654	3.743501391938067	
log-sigma-4-0-mm-3D	glrlm	RunLengthNonUniformity	32.287931310333	11.130391248496647	112.33112107728903	
log-sigma-4-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.41364455996896354	0.5412130249301785	0.22461952884503214	
log-sigma-4-0-mm-3D	glrlm	RunPercentage	0.5841346153846154	0.6950549450549451	0.382993324599164	
log-sigma-4-0-mm-3D	glrlm	RunVariance	0.9980536458065117	0.48682567988054876	3.0704286784495616	
log-sigma-4-0-mm-3D	glrlm	ShortRunEmphasis	0.6306099465610729	0.7010847627908092	0.39681921533957837	
log-sigma-4-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	2.442642748461294	1.3886636559441403	2.522778449703092	
log-sigma-4-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.22962398146183752	0.5291900395024765	0.09183653283825702	
log-sigma-4-0-mm-3D	glszm	GrayLevelNonUniformity	1.0	1.0	3.0	
log-sigma-4-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.3333333333333333	0.5	0.3333333333333333	
log-sigma-4-0-mm-3D	glszm	GrayLevelVariance	0.6666666666666666	0.25	0.8888888888888888	
log-sigma-4-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	4.666666666666667	2.5	9.88888888888889	
log-sigma-4-0-mm-3D	glszm	LargeAreaEmphasis	3294.0	277.0	64443.22222222222	
log-sigma-4-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	12361.666666666666	314.5	300424.22222222225	
log-sigma-4-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	1033.0092592592594	267.625	19555.773148148146	
log-sigma-4-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.4537037037037037	0.625	0.20910493827160492	
log-sigma-4-0-mm-3D	glszm	SizeZoneNonUniformity	1.0	1.0	1.8888888888888888	
log-sigma-4-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.3333333333333333	0.5	0.20987654320987653	
log-sigma-4-0-mm-3D	glszm	SmallAreaEmphasis	0.021266621322064156	0.020945179584120982	0.4012375938123319	
log-sigma-4-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.18804409131283054	0.08094517958412098	5.361122744308231	
log-sigma-4-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.002720401972520707	0.0059451795841209834	0.03243079560885417	
log-sigma-4-0-mm-3D	glszm	ZoneEntropy	1.5849625007211552	0.9999999999999993	2.947702779220087	
log-sigma-4-0-mm-3D	glszm	ZonePercentage	0.0234375	0.07142857142857142	0.0072992700729927005	
log-sigma-4-0-mm-3D	glszm	ZoneVariance	1473.5555555555554	81.0	45674.22222222222	
log-sigma-4-0-mm-3D	gldm	DependenceEntropy	4.811039040777894	3.1209520310263996	5.572628700369484	
log-sigma-4-0-mm-3D	gldm	DependenceNonUniformity	8.171875	3.7857142857142856	70.99351175993512	
log-sigma-4-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.0638427734375	0.13520408163265307	0.057577868418438864	
log-sigma-4-0-mm-3D	gldm	DependenceVariance	20.43359375	14.852040816326529	27.446720985286355	
log-sigma-4-0-mm-3D	gldm	GrayLevelNonUniformity	77.203125	19.785714285714285	473.70397404703976	
log-sigma-4-0-mm-3D	gldm	GrayLevelVariance	0.21966552734375	0.14668367346938777	0.48788486925841074	
log-sigma-4-0-mm-3D	gldm	HighGrayLevelEmphasis	3.4765625	1.5357142857142858	4.825628548256286	
log-sigma-4-0-mm-3D	gldm	LargeDependenceEmphasis	159.96875	94.57142857142857	317.882400648824	
log-sigma-4-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	520.2578125	101.10714285714286	1381.9237631792375	
log-sigma-4-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	70.22634548611111	92.9375	132.0624831035415	
log-sigma-4-0-mm-3D	gldm	LowGrayLevelEmphasis	0.4155815972222222	0.8660714285714286	0.36271064251599533	
log-sigma-4-0-mm-3D	gldm	SmallDependenceEmphasis	0.014713115405413948	0.029072137439194488	0.009205685154318908	
log-sigma-4-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.07446447229481677	0.0809768993439564	0.08143462220931275	
log-sigma-4-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.004416962139853359	0.016095946963004013	0.0018066049374819925	
log-sigma-4-0-mm-3D	ngtdm	Busyness	2.813800674689963	2.031540681540682	13.46290246926584	
log-sigma-4-0-mm-3D	ngtdm	Coarseness	0.06389055291511893	0.5301016547236254	0.010077575456160627	
log-sigma-4-0-mm-3D	ngtdm	Complexity	0.8445927545186913	0.13474504520422886	1.4468740543888383	
log-sigma-4-0-mm-3D	ngtdm	Contrast	0.01798902059218908	0.023471353213517936	0.018092474255697592	
log-sigma-4-0-mm-3D	ngtdm	Strength	0.17638901828985667	0.44639118812200074	0.05575498086115898	
log-sigma-5-0-mm-3D	firstorder	10Percentile	-13.195808410644531	-10.352921199798583	-52.50428924560547	
log-sigma-5-0-mm-3D	firstorder	90Percentile	-2.491003942489624	1.7029430985450749	-11.556175231933597	
log-sigma-5-0-mm-3D	firstorder	Energy	10904472.492613073	2449841.6614535744	87633630.38256668	
log-sigma-5-0-mm-3D	firstorder	Entropy	0.23797715131903596	0.7495952572594793	1.4187416951862741	
log-sigma-5-0-mm-3D	firstorder	InterquartileRange	5.964434385299683	6.415694952011108	22.05144500732422	
log-sigma-5-0-mm-3D	firstorder	Kurtosis	3.071478470095516	2.151924499753553	2.311833584824127	
log-sigma-5-0-mm-3D	firstorder	Maximum	5.479732513427734	4.95788049697876	4.866479396820068	
log-sigma-5-0-mm-3D	firstorder	MeanAbsoluteDeviation	3.482326036260929	3.7160238976381263	12.48948488194282	
log-sigma-5-0-mm-3D	firstorder	Mean	-8.155945197679102	-4.239142528602055	-33.82633921516106	
log-sigma-5-0-mm-3D	firstorder	Median	-8.922935485839844	-4.614001512527466	-35.90592575073242	
log-sigma-5-0-mm-3D	firstorder	Minimum	-15.707435607910156	-11.330656051635742	-61.749732971191406	
log-sigma-5-0-mm-3D	firstorder	Range	21.18716812133789	16.288536548614502	66.61621236801147	
log-sigma-5-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	2.504036085003388	2.7336713154453878	9.25389657614241	
log-sigma-5-0-mm-3D	firstorder	RootMeanSquared	291.8753010251803	295.7944303936661	266.59614393293106	
log-sigma-5-0-mm-3D	firstorder	Skewness	0.5937571612790303	0.2295740548499356	0.3820753808670895	
log-sigma-5-0-mm-3D	firstorder	TotalEnergy	10904472.492613073	2449841.6614535744	87633630.38256668	
log-sigma-5-0-mm-3D	firstorder	Uniformity	0.9249267578125	0.6632653061224489	0.43084374089400107	
log-sigma-5-0-mm-3D	firstorder	Variance	18.2390250795676	19.86023969680783	225.0862643055812	
log-sigma-5-0-mm-3D	glcm	Autocorrelation	1.024871279687868	1.4034305438151589	4.594481165715811	
log-sigma-5-0-mm-3D	glcm	JointAverage	1.0103620808396818	1.155807974077205	2.0680904717917485	
log-sigma-5-0-mm-3D	glcm	ClusterProminence	0.06890640122168676	0.5953394931881566	5.5404600379766205	
log-sigma-5-0-mm-3D	glcm	ClusterShade	0.040893974582404354	0.3460405823458481	0.12785532635210914	
log-sigma-5-0-mm-3D	glcm	ClusterTendency	0.027901469020663525	0.3655732110904343	1.4640928499000507	
log-sigma-5-0-mm-3D	glcm	Contrast	0.012429925662355464	0.12798675683291066	0.1973447753705043	
log-sigma-5-0-mm-3D	glcm	Correlation	0.6705486623466564	0.4459659927714356	0.7618166376142468	
log-sigma-5-0-mm-3D	glcm	DifferenceAverage	0.012429925662355464	0.12798675683291066	0.1973447753705043	
log-sigma-5-0-mm-3D	glcm	DifferenceEntropy	0.07952871308190972	0.44314791391539365	0.7077404397591759	
log-sigma-5-0-mm-3D	glcm	DifferenceVariance	0.011976606648568025	0.09712234936541081	0.15647429509696476	
log-sigma-5-0-mm-3D	glcm	JointEnergy	0.9678576960099226	0.6560976666729168	0.3053384131780606	
log-sigma-5-0-mm-3D	glcm	JointEntropy	0.12145387276479837	0.9030871813357483	2.201301308543703	
log-sigma-5-0-mm-3D	glcm	Imc1	-0.09288188000737099	-0.35635647086882555	-0.4318814973223576	
log-sigma-5-0-mm-3D	glcm	Imc2	0.08950915452335001	0.4508516513306114	0.8324751081996633	
log-sigma-5-0-mm-3D	glcm	Idm	0.9937850371688222	0.9360066215835446	0.9013276123147479	
log-sigma-5-0-mm-3D	glcm	Idmn	0.9975140148675289	0.9744026486334179	0.9883914838017351	
log-sigma-5-0-mm-3D	glcm	Id	0.9937850371688222	0.9360066215835446	0.9013276123147479	
log-sigma-5-0-mm-3D	glcm	Idn	0.9958566914458813	0.9573377477223631	0.9605310449258992	
log-sigma-5-0-mm-3D	glcm	InverseVariance	0.012429925662355464	0.12798675683291066	0.1973447753705043	
log-sigma-5-0-mm-3D	glcm	MaximumProbability	0.9834229563291402	0.7801986475063398	0.4948855569407726	
log-sigma-5-0-mm-3D	glcm	SumEntropy	0.10902394710244306	0.7751004245028378	2.0039565331731994	
log-sigma-5-0-mm-3D	glcm	SumSquares	0.010082848670754745	0.12338999198083624	0.4153594063176389	
log-sigma-5-0-mm-3D	glrlm	GrayLevelNonUniformity	47.176137999597145	12.120147880342387	170.21422899093926	
log-sigma-5-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.8431302284157655	0.613534284187101	0.39783440651353263	
log-sigma-5-0-mm-3D	glrlm	GrayLevelVariance	0.07843488579211733	0.19323285790644956	0.4827467098537887	
log-sigma-5-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	1.2584989681173593	1.8230971374163591	5.5509161502204165	
log-sigma-5-0-mm-3D	glrlm	LongRunEmphasis	8.586080450104314	2.950411534816569	13.465620702476999	
log-sigma-5-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	8.967490915326719	4.281392407490806	65.09958467543187	
log-sigma-5-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	8.490727833798712	2.61766631664801	4.209992839617637	
log-sigma-5-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.93537525797066	0.7942257156459102	0.29433490601165035	
log-sigma-5-0-mm-3D	glrlm	RunEntropy	2.113326951701453	1.6595740198831423	3.9047344185633692	
log-sigma-5-0-mm-3D	glrlm	RunLengthNonUniformity	19.49572055313961	11.173772374333016	87.58572859776496	
log-sigma-5-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.3341908587229891	0.5467187854056144	0.194375540522084	
log-sigma-5-0-mm-3D	glrlm	RunPercentage	0.4344951923076923	0.6978021978021978	0.3468089088527045	
log-sigma-5-0-mm-3D	glrlm	RunVariance	1.8094320717039034	0.4523355116142562	3.5523149216590872	
log-sigma-5-0-mm-3D	glrlm	ShortRunEmphasis	0.47671560435351723	0.699233090892249	0.3469168430709552	
log-sigma-5-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	0.7184560024865001	1.418669317804162	2.3635542602541797	
log-sigma-5-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.41628050482027146	0.5193740341642706	0.07970888673257698	
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformity	1.0	1.0	2.7142857142857144	
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.5	0.5	0.3877551020408163	
log-sigma-5-0-mm-3D	glszm	GrayLevelVariance	0.25	0.25	0.7755102040816326	
log-sigma-5-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	2.5	2.5	8.142857142857142	
log-sigma-5-0-mm-3D	glszm	LargeAreaEmphasis	7577.0	260.0	93288.71428571429	
log-sigma-5-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	7614.5	314.0	438287.4285714286	
log-sigma-5-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	7567.625	246.5	24365.40476190476	
log-sigma-5-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.625	0.625	0.2509920634920635	
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformity	1.0	1.0	1.8571428571428572	
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.5	0.5	0.2653061224489796	
log-sigma-5-0-mm-3D	glszm	SmallAreaEmphasis	0.020033049110978914	0.014921946740128558	0.4300063629049005	
log-sigma-5-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.08003304911097892	0.05658861340679522	3.8800176911130544	
log-sigma-5-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.005033049110978915	0.0045052800734618915	0.04771332176341035	
log-sigma-5-0-mm-3D	glszm	ZoneEntropy	0.9999999999999993	0.9999999999999993	2.1280852788913927	
log-sigma-5-0-mm-3D	glszm	ZonePercentage	0.015625	0.07142857142857142	0.0056772100567721	
log-sigma-5-0-mm-3D	glszm	ZoneVariance	3481.0	64.0	62262.4081632653	
log-sigma-5-0-mm-3D	gldm	DependenceEntropy	4.195510213157093	3.1654203345205616	5.537232244652132	
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformity	8.75	4.142857142857143	67.87104622871047	
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.068359375	0.14795918367346939	0.0550454551733256	
log-sigma-5-0-mm-3D	gldm	DependenceVariance	43.177490234375	12.551020408163264	29.30141308659077	
log-sigma-5-0-mm-3D	gldm	GrayLevelNonUniformity	118.390625	18.571428571428573	531.2303325223033	
log-sigma-5-0-mm-3D	gldm	GrayLevelVariance	0.03753662109375	0.1683673469387755	0.4215106469888291	
log-sigma-5-0-mm-3D	gldm	HighGrayLevelEmphasis	1.1171875	1.6428571428571428	5.02676399026764	
log-sigma-5-0-mm-3D	gldm	LargeDependenceEmphasis	289.765625	91.0	352.68856447688563	
log-sigma-5-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	290.9140625	105.57142857142857	1630.9829683698297	
log-sigma-5-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	289.478515625	87.35714285714286	118.36857934576913	
log-sigma-5-0-mm-3D	gldm	LowGrayLevelEmphasis	0.970703125	0.8392857142857143	0.31620032441200324	
log-sigma-5-0-mm-3D	gldm	SmallDependenceEmphasis	0.012343471476992532	0.02303446014649246	0.007730067443811344	
log-sigma-5-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.029596075643659195	0.055772555384587696	0.0622028695277507	
log-sigma-5-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.008030320435325866	0.014849936336968647	0.0015378717422120664	
log-sigma-5-0-mm-3D	ngtdm	Busyness	0.7224628063676735	2.7315728715728715	10.647669623080468	
log-sigma-5-0-mm-3D	ngtdm	Coarseness	0.7839457982113658	0.5125252247778634	0.01156150026264199	
log-sigma-5-0-mm-3D	ngtdm	Complexity	0.01993122488270193	0.13936596283535058	1.1917256982381443	
log-sigma-5-0-mm-3D	ngtdm	Contrast	0.001193427866869992	0.025314105233930306	0.013208652535692596	
log-sigma-5-0-mm-3D	ngtdm	Strength	0.4914496475837162	0.47508055117570436	0.06200609351093828	
wavelet-LLH	firstorder	10Percentile	-53.80185867776359	-54.03587620618417	-53.594298572059444	
wavelet-LLH	firstorder	90Percentile	42.942876799804715	33.27366465474497	41.68114165258087	
wavelet-LLH	firstorder	Energy	11156236.73284772	2475770.9285397255	109826746.10522737	
wavelet-LLH	firstorder	Entropy	2.565927457488197	2.238921102025687	2.6199245877126023	
wavelet-LLH	firstorder	InterquartileRange	63.25914852441455	59.965818754552046	41.89419151816789	
wavelet-LLH	firstorder	Kurtosis	2.270730218562454	1.7029238118830885	3.571124044838087	
wavelet-LLH	firstorder	Maximum	64.51798119720223	48.435692451772454	135.08015034067955	
wavelet-LLH	firstorder	MeanAbsoluteDeviation	31.97147366771196	31.534337745545237	28.44782885770201	
wavelet-LLH	firstorder	Mean	-7.258104140094241	-4.720857362011761	-3.9009096821793956	
wavelet-LLH	firstorder	Median	-8.158713400906532	10.346903756047858	-2.844387179021595	
wavelet-LLH	firstorder	Minimum	-106.73967354762556	-71.17472702247227	-109.96679227433313	
wavelet-LLH	firstorder	Range	171.2576547448278	119.61041947424472	245.04694261501268	
wavelet-LLH	firstorder	RobustMeanAbsoluteDeviation	24.44522114116038	25.707013579312765	18.586855224907758	
wavelet-LLH	firstorder	RootMeanSquared	295.22550613958276	297.3556629778391	298.45064379969165	
wavelet-LLH	firstorder	Skewness	-0.20297959826327058	-0.31493058561194853	0.25396786382217884	
wavelet-LLH	firstorder	TotalEnergy	11156236.73284772	2475770.9285397255	109826746.10522737	
wavelet-LLH	firstorder	Uniformity	0.1893310546875	0.22193877551020408	0.20047043687088442	
wavelet-LLH	firstorder	Variance	1460.2818837208993	1230.6182279647896	1398.115497409534	
wavelet-LLH	glcm	Autocorrelation	26.051071256399062	12.83919883535268	29.470471209291837	
wavelet-LLH	glcm	JointAverage	5.083457131831978	3.4344428007889545	5.35386497488199	
wavelet-LLH	glcm	ClusterProminence	56.66550595091152	66.1713542086183	174.3730184371155	
wavelet-LLH	glcm	ClusterShade	-1.246628905613248	-5.904951676630874	6.944526231862517	
wavelet-LLH	glcm	ClusterTendency	4.48847784418454	6.121792409823722	6.478660101110235	
wavelet-LLH	glcm	Contrast	3.7442581375287927	2.1969028834413455	3.254048479314739	
wavelet-LLH	glcm	Correlation	0.07518584112451594	0.4751119962587144	0.32407393397094697	
wavelet-LLH	glcm	DifferenceAverage	1.4677159476557764	1.1401638959331266	1.2780770168926154	
wavelet-LLH	glcm	DifferenceEntropy	2.030010090635451	1.4547937892265568	2.054546539407089	
wavelet-LLH	glcm	DifferenceVariance	1.3200454707450016	0.7271395356428112	1.4670816861732483	
wavelet-LLH	glcm	JointEnergy	0.06509413699860057	0.14153563276951908	0.05272276308495424	
wavelet-LLH	glcm	JointEntropy	4.41162557283399	3.01667915892092	4.966460357607344	
