Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_13_segment_Rt Cerebellar	1: RTSTRUCT: ANON_13_segment_L ant frontal
log-sigma-5-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	7.8	1.0
log-sigma-5-0-mm-3D	glszm	LargeAreaEmphasis	1160194.2	729.0
log-sigma-5-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	4435350.8	729.0
log-sigma-5-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	461013.7236111111	729.0
log-sigma-5-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.30694444444444446	1.0
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformity	1.0	1.0
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.2	1.0
log-sigma-5-0-mm-3D	glszm	SmallAreaEmphasis	0.0016620651815039498	0.0013717421124828531
log-sigma-5-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.015016850384302843	0.0013717421124828531
log-sigma-5-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.00018440945266915549	0.0013717421124828531
log-sigma-5-0-mm-3D	glszm	ZoneEntropy	2.321928094887361	-3.203426503814917e-16
log-sigma-5-0-mm-3D	glszm	ZonePercentage	0.0012553351744915891	0.037037037037037035
log-sigma-5-0-mm-3D	glszm	ZoneVariance	525622.64	0.0
log-sigma-5-0-mm-3D	gldm	DependenceEntropy	5.686904119279522	3.602316558505547
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformity	269.2380115490836	2.7037037037037037
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.06759678924154748	0.10013717421124829
log-sigma-5-0-mm-3D	gldm	DependenceVariance	29.752274936494157	17.780521262002743
log-sigma-5-0-mm-3D	gldm	GrayLevelNonUniformity	1460.2548330404218	27.0
log-sigma-5-0-mm-3D	gldm	GrayLevelVariance	0.6084328141021637	0.0
log-sigma-5-0-mm-3D	gldm	HighGrayLevelEmphasis	4.506653276424806	1.0
log-sigma-5-0-mm-3D	gldm	LargeDependenceEmphasis	427.99673612854633	166.25925925925927
log-sigma-5-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	1744.9932211900577	166.25925925925927
log-sigma-5-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	200.16097407035457	166.25925925925927
log-sigma-5-0-mm-3D	gldm	LowGrayLevelEmphasis	0.4274852149412782	1.0
log-sigma-5-0-mm-3D	gldm	SmallDependenceEmphasis	0.0038178333239269704	0.00933351280898777
log-sigma-5-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.021493303909497632	0.00933351280898777
log-sigma-5-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0013223096522618422	0.00933351280898777
log-sigma-5-0-mm-3D	ngtdm	Busyness	38.00139357789547	0.0
log-sigma-5-0-mm-3D	ngtdm	Coarseness	0.004654998476392576	1000000.0
log-sigma-5-0-mm-3D	ngtdm	Complexity	0.9582889249453456	0.0
log-sigma-5-0-mm-3D	ngtdm	Contrast	0.016086922164074226	0.0
log-sigma-5-0-mm-3D	ngtdm	Strength	0.027027410155791853	0.0
wavelet-LLH	firstorder	10Percentile	-34.54542407035208	-66.33629136319293
wavelet-LLH	firstorder	90Percentile	29.591121534102683	40.697412171204356
wavelet-LLH	firstorder	Energy	357684441.2395304	2233263.02199544
wavelet-LLH	firstorder	Entropy	2.2223131274495	2.5978937629957812
wavelet-LLH	firstorder	InterquartileRange	26.26490247984207	55.85139380645528
wavelet-LLH	firstorder	Kurtosis	6.237329499662487	2.209277151604734
wavelet-LLH	firstorder	Maximum	143.38319193464184	64.27794099921213
wavelet-LLH	firstorder	MeanAbsoluteDeviation	20.25089446345256	32.95823206256843
wavelet-LLH	firstorder	Mean	-1.7779926866840206	-15.153273255830653
wavelet-LLH	firstorder	Median	-0.8739427315494614	-14.393743740911955
wavelet-LLH	firstorder	Minimum	-165.84175293928138	-81.7380736334239
wavelet-LLH	firstorder	Range	309.2249448739232	146.01601463263603
wavelet-LLH	firstorder	RobustMeanAbsoluteDeviation	11.498139015857316	23.925626298348202
wavelet-LLH	firstorder	RootMeanSquared	299.6711065339308	287.59945281430976
wavelet-LLH	firstorder	Skewness	-0.35793358064965464	0.2375920416684695
wavelet-LLH	firstorder	TotalEnergy	357684441.2395304	2233263.02199544
wavelet-LLH	firstorder	Uniformity	0.28255051329435565	0.17969821673525374
wavelet-LLH	firstorder	Variance	866.4064452870006	1575.7875222228838
wavelet-LLH	glcm	Autocorrelation	55.40221326031705	14.541516502602473
wavelet-LLH	glcm	JointAverage	7.418702030780031	3.7537871756197556
wavelet-LLH	glcm	ClusterProminence	73.55620094015639	73.35597568202238
wavelet-LLH	glcm	ClusterShade	-2.6236772376870943	-0.7549564180040972
wavelet-LLH	glcm	ClusterTendency	3.5307313899381496	5.407378893115214
wavelet-LLH	glcm	Contrast	2.070469516828791	3.82484149837091
wavelet-LLH	glcm	Correlation	0.2565415332140492	0.14602784823013176
wavelet-LLH	glcm	DifferenceAverage	0.9404878531893766	1.5028585039897258
wavelet-LLH	glcm	DifferenceEntropy	1.797457346549173	1.6039080836655417
wavelet-LLH	glcm	DifferenceVariance	1.12751423013425	1.1979815266314187
wavelet-LLH	glcm	JointEnergy	0.10606557929845291	0.08685558009292088
wavelet-LLH	glcm	JointEntropy	4.150302811403173	3.6593943622968754
wavelet-LLH	glcm	Imc1	-0.09022408721562064	-0.5172022719431324
wavelet-LLH	glcm	Imc2	0.4819329674244726	0.9441501288043526
wavelet-LLH	glcm	Idm	0.627604008799045	0.45838774850087066
wavelet-LLH	glcm	Idmn	0.9885976344823368	0.9361078508390188
wavelet-LLH	glcm	Id	0.6549118118486461	0.5136605618279826
wavelet-LLH	glcm	Idn	0.9376056134190264	0.8397037696840589
wavelet-LLH	glcm	InverseVariance	0.4435058156029449	0.4661498574326629
wavelet-LLH	glcm	MaximumProbability	0.18172557677575532	0.1196127150878282
wavelet-LLH	glcm	SumEntropy	2.8142685779474457	2.3796028408033063
wavelet-LLH	glcm	SumSquares	1.400300226691735	2.3080550978715313
wavelet-LLH	glrlm	GrayLevelNonUniformity	621.2358179394321	4.3286650327689085
wavelet-LLH	glrlm	GrayLevelNonUniformityNormalized	0.23696842417508737	0.17752611750907565
wavelet-LLH	glrlm	GrayLevelVariance	1.9432739135016297	2.4774357358987773
wavelet-LLH	glrlm	HighGrayLevelRunEmphasis	56.93303933867064	17.648734095852923
wavelet-LLH	glrlm	LongRunEmphasis	4.092268680368905	1.395838342259747
wavelet-LLH	glrlm	LongRunHighGrayLevelEmphasis	229.92075749471553	23.422619630935586
wavelet-LLH	glrlm	LongRunLowGrayLevelEmphasis	0.08036208188056622	0.18067917774732584
wavelet-LLH	glrlm	LowGrayLevelRunEmphasis	0.02218308853200621	0.13424793102375315
wavelet-LLH	glrlm	RunEntropy	3.7678586022083405	2.9052455169964415
wavelet-LLH	glrlm	RunLengthNonUniformity	1374.6575797145551	20.568922543126753
wavelet-LLH	glrlm	RunLengthNonUniformityNormalized	0.5139256747368542	0.8259135705986427
wavelet-LLH	glrlm	RunPercentage	0.6540682516077947	0.9031339031339031
wavelet-LLH	glrlm	RunVariance	1.4960819397819838	0.11014111940584652
wavelet-LLH	glrlm	ShortRunEmphasis	0.7395988216514434	0.9148118092806269
wavelet-LLH	glrlm	ShortRunHighGrayLevelEmphasis	42.306212410905616	16.50429871444307
wavelet-LLH	glrlm	ShortRunLowGrayLevelEmphasis	0.01712523425170007	0.12330409730862825
wavelet-LLH	glszm	GrayLevelNonUniformity	18.864197530864196	1.0
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.11644566377076665	0.14285714285714285
wavelet-LLH	glszm	GrayLevelVariance	8.414570949550374	4.0
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	59.864197530864196	20.0
wavelet-LLH	glszm	LargeAreaEmphasis	26166.425925925927	18.714285714285715
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	1464131.2654320989	280.85714285714283
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	477.954083372214	2.0989633948817623
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.04175384886494121	0.2159710074505993
wavelet-LLH	glszm	SizeZoneNonUniformity	34.123456790123456	1.8571428571428572
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.2106386221612559	0.2653061224489796
wavelet-LLH	glszm	SmallAreaEmphasis	0.44663638391186444	0.23365079365079366
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	27.82171083627504	3.443492063492063
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.017931364900347534	0.14692414516070978
wavelet-LLH	glszm	ZoneEntropy	5.583440621426624	2.807354922057602
wavelet-LLH	glszm	ZonePercentage	0.040672859653527495	0.25925925925925924
wavelet-LLH	glszm	ZoneVariance	25561.93388965097	3.836734693877551
wavelet-LLH	gldm	DependenceEntropy	6.11438391476084	3.6023165585055477
wavelet-LLH	gldm	DependenceNonUniformity	212.1513934220437	6.703703703703703
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.053264221296019	0.24828532235939643
wavelet-LLH	gldm	DependenceVariance	27.808402507039553	1.6570644718792864
wavelet-LLH	gldm	GrayLevelNonUniformity	1125.3986944514186	4.851851851851852
wavelet-LLH	gldm	GrayLevelVariance	1.4813262668122096	2.422496570644719
wavelet-LLH	gldm	HighGrayLevelEmphasis	56.63143359276927	17.25925925925926
wavelet-LLH	gldm	LargeDependenceEmphasis	127.69294501631936	14.037037037037036
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	7136.6776299271905	173.55555555555554
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	2.374360378410585	1.903742336440749
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.02103943505715132	0.13289031662047535
wavelet-LLH	gldm	SmallDependenceEmphasis	0.046636726457702914	0.14733539094650205
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	2.787939936474294	2.7988374485596705
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.001466480683996024	0.04426238825434151
wavelet-LLH	ngtdm	Busyness	3.8358220637245006	0.21364889597147108
wavelet-LLH	ngtdm	Coarseness	0.0018438788898919155	0.2980555784923039
wavelet-LLH	ngtdm	Complexity	52.32228508651115	14.753848197698542
wavelet-LLH	ngtdm	Contrast	0.013483241425685414	0.10157720824492135
wavelet-LLH	ngtdm	Strength	0.14401299627869923	3.7948739880032742
wavelet-LHL	firstorder	10Percentile	-23.731988484519782	-50.07221188543367
wavelet-LHL	firstorder	90Percentile	20.652239057046227	20.045926118441148
wavelet-LHL	firstorder	Energy	357439597.3295579	2214048.40680467
wavelet-LHL	firstorder	Entropy	1.8136761533908539	2.03866674956515
wavelet-LHL	firstorder	InterquartileRange	19.759007902038533	46.53523155901479
wavelet-LHL	firstorder	Kurtosis	6.927957852155118	1.959394498722593
wavelet-LHL	firstorder	Maximum	97.26293100606591	28.89868778869519
wavelet-LHL	firstorder	MeanAbsoluteDeviation	14.620633392354176	26.309745237401778
wavelet-LHL	firstorder	Mean	-1.1698469309223565	-15.190479240183775
wavelet-LHL	firstorder	Median	-0.39742621675516465	-18.592797926897656
wavelet-LHL	firstorder	Minimum	-138.35555053033167	-75.35840931786795
wavelet-LHL	firstorder	Range	235.61848153639758	104.25709710656315
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	8.541401809501615	21.107146349845742
wavelet-LHL	firstorder	RootMeanSquared	299.5685228070212	286.35955169090727
wavelet-LHL	firstorder	Skewness	-0.5025243337419029	-0.2499257526316465
wavelet-LHL	firstorder	TotalEnergy	357439597.3295579	2214048.40680467
wavelet-LHL	firstorder	Uniformity	0.3550154059851027	0.29766803840877915
wavelet-LHL	firstorder	Variance	441.83947349242385	885.3297291812227
wavelet-LHL	glcm	Autocorrelation	41.715939207400346	14.593087053720536
wavelet-LHL	glcm	JointAverage	6.450125724206156	3.7664436116924795
wavelet-LHL	glcm	ClusterProminence	18.22637887543972	27.230784046584578
wavelet-LHL	glcm	ClusterShade	-1.0017285469940755	-1.0161912847346732
wavelet-LHL	glcm	ClusterTendency	1.7175533852691809	3.4998778896588285
wavelet-LHL	glcm	Contrast	1.2703670366431135	1.90536015015653
wavelet-LHL	glcm	Correlation	0.14706248479474268	0.28379360355159455
wavelet-LHL	glcm	DifferenceAverage	0.7527852234649379	1.0740772550727302
wavelet-LHL	glcm	DifferenceEntropy	1.5408585903016383	1.1909412968629334
wavelet-LHL	glcm	DifferenceVariance	0.6816808219945621	0.44893482110396155
wavelet-LHL	glcm	JointEnergy	0.15162346333269552	0.18737537390371412
wavelet-LHL	glcm	JointEntropy	3.401302670221975	2.826806720213407
wavelet-LHL	glcm	Imc1	-0.06140359450831544	-0.5035570073166835
wavelet-LHL	glcm	Imc2	0.38816341109538816	0.88775442793769
wavelet-LHL	glcm	Idm	0.6713349925561697	0.546089661972015
wavelet-LHL	glcm	Idmn	0.9881322676260484	0.9521394957820297
wavelet-LHL	glcm	Id	0.6878330974692487	0.5979981431338897
wavelet-LHL	glcm	Idn	0.9351149766476508	0.8612375686632313
wavelet-LHL	glcm	InverseVariance	0.4800394425782539	0.3798582966946467
wavelet-LHL	glcm	MaximumProbability	0.21437480315767457	0.29316109983530797
wavelet-LHL	glcm	SumEntropy	2.3263976287255663	2.056256052825194
wavelet-LHL	glcm	SumSquares	0.7469801054780737	1.3513095099538395
wavelet-LHL	glrlm	GrayLevelNonUniformity	778.3858318763273	6.373999497635145
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.30924025321231213	0.2748868585791638
wavelet-LHL	glrlm	GrayLevelVariance	1.0414262167865052	1.5894456846178113
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	42.48794446809682	16.506226159388664
wavelet-LHL	glrlm	LongRunEmphasis	3.8640384874971394	1.7782833408640022
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	164.18400402177866	30.519084867832166
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.0976724356511183	0.18250593914250726
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.0276278142447844	0.1255943403755671
wavelet-LHL	glrlm	RunEntropy	3.4463892523744217	2.5485139326903092
wavelet-LHL	glrlm	RunLengthNonUniformity	1230.59873742607	17.819378092888815
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.4809090459385873	0.7486323789119744
wavelet-LHL	glrlm	RunPercentage	0.6302168832924545	0.8461538461538461
wavelet-LHL	glrlm	RunVariance	1.2049321621885836	0.23644859156954515
wavelet-LHL	glrlm	ShortRunEmphasis	0.7142180887859811	0.869212357013883
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	30.361617149988692	14.431678769171176
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.020521357974063233	0.11465515734571055
wavelet-LHL	glszm	GrayLevelNonUniformity	25.56737588652482	1.75
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.18132890699662996	0.21875
wavelet-LHL	glszm	GrayLevelVariance	4.6393038579548325	2.234375
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	41.58156028368794	15.375
wavelet-LHL	glszm	LargeAreaEmphasis	38807.83687943262	26.375
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	1644747.7588652482	481.875
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	938.5122410639458	2.0069097222222223
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.05434848578254522	0.2020486111111111
wavelet-LHL	glszm	SizeZoneNonUniformity	31.638297872340427	3.5
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.2243850912931945	0.4375
wavelet-LHL	glszm	SmallAreaEmphasis	0.48267897232418144	0.6588262677277829
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	19.489741395183287	10.78971533516988
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.030516501907007276	0.1599350123003322
wavelet-LHL	glszm	ZoneEntropy	5.162245105359659	2.4056390622295645
wavelet-LHL	glszm	ZonePercentage	0.035400451920662816	0.2962962962962963
wavelet-LHL	glszm	ZoneVariance	38009.87455359388	14.984375
wavelet-LHL	gldm	DependenceEntropy	5.681689724163101	3.6158175946759283
wavelet-LHL	gldm	DependenceNonUniformity	225.55887521968364	3.888888888888889
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.05663039799640564	0.1440329218106996
wavelet-LHL	gldm	DependenceVariance	23.650428960289364	6.962962962962962
wavelet-LHL	gldm	GrayLevelNonUniformity	1414.0263620386643	8.037037037037036
wavelet-LHL	gldm	GrayLevelVariance	0.8028721614942844	1.5061728395061726
wavelet-LHL	gldm	HighGrayLevelEmphasis	42.47552096409741	16.62962962962963
wavelet-LHL	gldm	LargeDependenceEmphasis	136.31508912879738	31.962962962962962
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	5780.019081094652	537.1481481481482
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	3.320321789270752	2.5082201646090536
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.02648499592182118	0.11686213991769547
wavelet-LHL	gldm	SmallDependenceEmphasis	0.03907287102745471	0.22693006798055299
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	1.6169936736433232	3.6725301818258167
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.0017843877640481745	0.05114831069907006
wavelet-LHL	ngtdm	Busyness	7.303987996631317	0.20870349158963988
wavelet-LHL	ngtdm	Coarseness	0.0014564198084195147	0.18749295703949376
wavelet-LHL	ngtdm	Complexity	29.371654130971265	10.088452334817466
wavelet-LHL	ngtdm	Contrast	0.011332196153699875	0.07110616915172868
wavelet-LHL	ngtdm	Strength	0.07878591445570464	2.87076039734497
wavelet-LHH	firstorder	10Percentile	-9.909555204268246	-10.041789522309728
wavelet-LHH	firstorder	90Percentile	10.01853352136242	9.505809208301429
wavelet-LHH	firstorder	Energy	358915892.09609485	2422345.5173886037
wavelet-LHH	firstorder	Entropy	1.2069832654404946	0.9990102708804807
wavelet-LHH	firstorder	InterquartileRange	9.164589358326241	8.733803117306785
wavelet-LHH	firstorder	Kurtosis	6.886364846987471	2.282571171012162
wavelet-LHH	firstorder	Maximum	56.51720145291514	12.174508804995138
wavelet-LHH	firstorder	MeanAbsoluteDeviation	6.628687231971817	5.988038106925086
wavelet-LHH	firstorder	Mean	0.033064956469727895	-0.561367131082679
wavelet-LHH	firstorder	Median	0.004564079515346944	0.1696763778216335
wavelet-LHH	firstorder	Minimum	-47.47573834323278	-14.381994908817346
wavelet-LHH	firstorder	Range	103.99293979614791	26.556503713812482
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	3.870416692970734	4.144938908324657
wavelet-LHH	firstorder	RootMeanSquared	300.186523359146	299.5271283941112
wavelet-LHH	firstorder	Skewness	0.1637921697326794	-0.021016850299052967
wavelet-LHH	firstorder	TotalEnergy	358915892.09609485	2422345.5173886037
wavelet-LHH	firstorder	Uniformity	0.46911569752669025	0.5006858710562414
wavelet-LHH	firstorder	Variance	92.1087392779456	53.00578961610428
wavelet-LHH	glcm	Autocorrelation	6.2694083856129845	2.4650837598801396
wavelet-LHH	glcm	JointAverage	2.5021025051615835	1.5721334221334222
wavelet-LHH	glcm	ClusterProminence	1.2104363670880207	0.40701845301602774
wavelet-LHH	glcm	ClusterShade	0.02492960878874577	-0.008026183895551509
wavelet-LHH	glcm	ClusterTendency	0.6425565717469941	0.44837273125553473
wavelet-LHH	glcm	Contrast	0.6070098895548033	0.5026330130402529
wavelet-LHH	glcm	Correlation	0.027922919051788658	-0.07128138327233342
wavelet-LHH	glcm	DifferenceAverage	0.5447495942621725	0.5026330130402529
wavelet-LHH	glcm	DifferenceEntropy	1.1521766379504919	0.9622786463812605
wavelet-LHH	glcm	DifferenceVariance	0.30663413258020855	0.2373758952375899
wavelet-LHH	glcm	JointEnergy	0.22576515994533417	0.2871212326145163
wavelet-LHH	glcm	JointEntropy	2.3768684290588036	1.854265514874267
wavelet-LHH	glcm	Imc1	-0.016969699218249826	-0.07883056590914647
wavelet-LHH	glcm	Imc2	0.16217049301331873	0.2648756434146085
wavelet-LHH	glcm	Idm	0.7338421001924906	0.7486834934798737
wavelet-LHH	glcm	Idmn	0.9772198964561193	0.8994733973919495
wavelet-LHH	glcm	Id	0.7374857837173627	0.7486834934798737
wavelet-LHH	glcm	Idn	0.910653511443681	0.8324556623199157
wavelet-LHH	glcm	InverseVariance	0.49508220728687985	0.5026330130402529
wavelet-LHH	glcm	MaximumProbability	0.25290383616880674	0.3341904701633209
wavelet-LHH	glcm	SumEntropy	1.7034875897738442	1.3516325018340145
wavelet-LHH	glcm	SumSquares	0.31239161532544935	0.2377514360739469
wavelet-LHH	glrlm	GrayLevelNonUniformity	1038.0046892627322	10.537332055376414
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.450924769648127	0.5017725114504424
wavelet-LHH	glrlm	GrayLevelVariance	0.3569628394296628	0.24911374427477878
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	6.624334581029511	2.491740552177975
wavelet-LHH	glrlm	LongRunEmphasis	4.412137902803883	2.0832128055011347
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	28.87265220214643	5.4736816519161176
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.8180854991550331	1.2355955938973895
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.19796509699262912	0.6270648619555063
wavelet-LHH	glrlm	RunEntropy	2.9494817716422217	1.8078943764523798
wavelet-LHH	glrlm	RunLengthNonUniformity	960.5181141354486	13.710349154454063
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.4125239621211204	0.6346424769079007
wavelet-LHH	glrlm	RunPercentage	0.5777631858475444	0.7777777777777779
wavelet-LHH	glrlm	RunVariance	1.2945462450310232	0.28559313553147814
wavelet-LHH	glrlm	ShortRunEmphasis	0.6475232867526196	0.7998187093275985
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	4.333631830228529	1.9391143749608366
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.1332396868744081	0.5149947929192892
wavelet-LHH	glszm	GrayLevelNonUniformity	24.82456140350877	1.0
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.435518621114189	0.5
wavelet-LHH	glszm	GrayLevelVariance	2.3200984918436443	0.25
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	8.614035087719298	2.5
wavelet-LHH	glszm	LargeAreaEmphasis	130439.0	182.5
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	848201.4210526316	476.5
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	23546.954254385968	109.0
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.5263791423001949	0.625
wavelet-LHH	glszm	SizeZoneNonUniformity	17.280701754385966	1.0
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.3031702062172976	0.5
wavelet-LHH	glszm	SmallAreaEmphasis	0.5425119818925758	0.00550960028982007
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	4.936225484076839	0.013162661514309865
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.28685225193602226	0.003596334983697621
wavelet-LHH	glszm	ZoneEntropy	3.0871120434675055	0.9999999999999993
wavelet-LHH	glszm	ZonePercentage	0.014310820989204118	0.07407407407407407
wavelet-LHH	glszm	ZoneVariance	125556.17790089258	0.25
wavelet-LHH	gldm	DependenceEntropy	4.861769957037971	3.531941205546654
wavelet-LHH	gldm	DependenceNonUniformity	340.48330404217927	3.962962962962963
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.0854841335782524	0.1467764060356653
wavelet-LHH	gldm	DependenceVariance	13.16823993814031	5.65432098765432
wavelet-LHH	gldm	GrayLevelNonUniformity	1868.4878232488074	13.518518518518519
wavelet-LHH	gldm	GrayLevelVariance	0.3157760174439586	0.2496570644718793
wavelet-LHH	gldm	HighGrayLevelEmphasis	6.575194576952046	2.5555555555555554
wavelet-LHH	gldm	LargeDependenceEmphasis	156.64448907858397	51.592592592592595
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	1019.4830529751443	152.92592592592592
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	28.37913653862248	26.25925925925926
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.19133839651853712	0.6111111111111112
wavelet-LHH	gldm	SmallDependenceEmphasis	0.02022781410926215	0.03273784055224836
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.15912249044729584	0.06880141889833587
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.00722194522890321	0.02372194596572649
wavelet-LHH	ngtdm	Busyness	59.195957273450496	5.8256326439921144
wavelet-LHH	ngtdm	Coarseness	0.001096132546770512	0.15448965889192418
wavelet-LHH	ngtdm	Complexity	5.933820410921755	0.47947593777712877
wavelet-LHH	ngtdm	Contrast	0.016357343739004625	0.11999390376455442
wavelet-LHH	ngtdm	Strength	0.012426721240836642	0.15411712850922885
wavelet-HLL	firstorder	10Percentile	-35.81252578086485	-71.89981426601658
wavelet-HLL	firstorder	90Percentile	31.3680030688497	44.84548104828921
wavelet-HLL	firstorder	Energy	357234589.3312906	2136504.147453959
wavelet-HLL	firstorder	Entropy	2.2916920043598634	2.26993994920788
wavelet-HLL	firstorder	InterquartileRange	27.15176542361411	64.11512435788386
wavelet-HLL	firstorder	Kurtosis	7.9371690146336835	1.8822100682521035
wavelet-HLL	firstorder	Maximum	190.75106072931052	48.966857947369924
wavelet-HLL	firstorder	MeanAbsoluteDeviation	21.770515607515105	35.372576839226504
wavelet-HLL	firstorder	Mean	-2.2981866456851474	-21.7250882597865
wavelet-HLL	firstorder	Median	-0.6497125362553282	-31.792809508015015
wavelet-HLL	firstorder	Minimum	-205.3167501446386	-77.64704881644138
wavelet-HLL	firstorder	Range	396.06781087394916	126.61390676381131
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	11.982071949589505	27.119941832014288
wavelet-HLL	firstorder	RootMeanSquared	299.48260234365097	281.30016572877366
wavelet-HLL	firstorder	Skewness	-0.7679867503343444	0.44694662656422035
wavelet-HLL	firstorder	TotalEnergy	357234589.3312906	2136504.147453959
wavelet-HLL	firstorder	Uniformity	0.27696312138539586	0.24005486968449927
wavelet-HLL	firstorder	Variance	1063.4594320780764	1692.8567350119079
wavelet-HLL	glcm	Autocorrelation	89.0821650388058	12.098340473001105
wavelet-HLL	glcm	JointAverage	9.421428864274457	3.437350357033615
wavelet-HLL	glcm	ClusterProminence	121.87735558023888	70.12493793728018
wavelet-HLL	glcm	ClusterShade	-5.791158354622866	6.3940943322100825
wavelet-HLL	glcm	ClusterTendency	3.8764699581841944	5.598672836206706
wavelet-HLL	glcm	Contrast	2.601560813210312	4.512484599362428
wavelet-HLL	glcm	Correlation	0.18829941835375114	0.08534756614805981
wavelet-HLL	glcm	DifferenceAverage	1.0451004610672379	1.6149465416433744
wavelet-HLL	glcm	DifferenceEntropy	1.8912553003694403	1.8865615358965893
wavelet-HLL	glcm	DifferenceVariance	1.4510509685052435	1.430684366457776
wavelet-HLL	glcm	JointEnergy	0.10189380887388305	0.10611521783829926
wavelet-HLL	glcm	JointEntropy	4.244985917899278	3.506894572510798
wavelet-HLL	glcm	Imc1	-0.08415272422736869	-0.41600152326015805
wavelet-HLL	glcm	Imc2	0.5061822619217045	0.9032984249748636
wavelet-HLL	glcm	Idm	0.6013618326485222	0.45508628124012734
wavelet-HLL	glcm	Idmn	0.9915847093917649	0.9050069398720206
