Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_37_segment_Rt Internal Capsule
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	8228.0
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	2556.125
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.625
wavelet-LHH	glszm	SizeZoneNonUniformity	1.0
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.5
wavelet-LHH	glszm	SmallAreaEmphasis	0.00028007346189164373
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	0.0007759412304866851
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.00015610651974288337
wavelet-LHH	glszm	ZoneEntropy	0.9999999999999993
wavelet-LHH	glszm	ZonePercentage	0.01652892561983471
wavelet-LHH	glszm	ZoneVariance	30.25
wavelet-LHH	gldm	DependenceEntropy	4.36967592085377
wavelet-LHH	gldm	DependenceNonUniformity	12.702479338842975
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.10497916808961137
wavelet-LHH	gldm	DependenceVariance	8.582200669353186
wavelet-LHH	gldm	GrayLevelNonUniformity	61.0
wavelet-LHH	gldm	GrayLevelVariance	0.24793388429752064
wavelet-LHH	gldm	HighGrayLevelEmphasis	2.3636363636363638
wavelet-LHH	gldm	LargeDependenceEmphasis	94.71900826446281
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	219.20661157024793
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	63.59710743801653
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.6590909090909091
wavelet-LHH	gldm	SmallDependenceEmphasis	0.018052925148134943
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.04288511436387063
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.011844877844201029
wavelet-LHH	ngtdm	Busyness	41.809451419898025
wavelet-LHH	ngtdm	Coarseness	0.03288730067732024
wavelet-LHH	ngtdm	Complexity	0.5025929547095179
wavelet-LHH	ngtdm	Contrast	0.12435461458708064
wavelet-LHH	ngtdm	Strength	0.032954794205250014
wavelet-HLL	firstorder	10Percentile	-19.18267672077243
wavelet-HLL	firstorder	90Percentile	13.474272680657384
wavelet-HLL	firstorder	Energy	10632157.980255945
wavelet-HLL	firstorder	Entropy	1.3346912516079468
wavelet-HLL	firstorder	InterquartileRange	15.153089068620206
wavelet-HLL	firstorder	Kurtosis	3.0967353499802317
wavelet-HLL	firstorder	Maximum	28.84349016355356
wavelet-HLL	firstorder	MeanAbsoluteDeviation	9.772522532550521
wavelet-HLL	firstorder	Mean	-3.8424902760868034
wavelet-HLL	firstorder	Median	-4.277390827529908
wavelet-HLL	firstorder	Minimum	-31.99480152667962
wavelet-HLL	firstorder	Range	60.83829169023318
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	6.4832769803294585
wavelet-HLL	firstorder	RootMeanSquared	296.4271819806532
wavelet-HLL	firstorder	Skewness	0.33152066619301807
wavelet-HLL	firstorder	TotalEnergy	10632157.980255945
wavelet-HLL	firstorder	Uniformity	0.46656649135987976
wavelet-HLL	firstorder	Variance	159.8036511215389
wavelet-HLL	glcm	Autocorrelation	5.225096391503679
wavelet-HLL	glcm	JointAverage	2.272318287191973
wavelet-HLL	glcm	ClusterProminence	2.0119639236350135
wavelet-HLL	glcm	ClusterShade	0.28662180758894784
wavelet-HLL	glcm	ClusterTendency	0.8129159990722612
wavelet-HLL	glcm	Contrast	0.5666787367289791
wavelet-HLL	glcm	Correlation	0.17747123835448786
wavelet-HLL	glcm	DifferenceAverage	0.4767524933929027
wavelet-HLL	glcm	DifferenceEntropy	1.148744117744669
wavelet-HLL	glcm	DifferenceVariance	0.32678782732990325
wavelet-HLL	glcm	JointEnergy	0.26089602338663165
wavelet-HLL	glcm	JointEntropy	2.4181129227830462
wavelet-HLL	glcm	Imc1	-0.09382169497834224
wavelet-HLL	glcm	Imc2	0.41099499976982556
wavelet-HLL	glcm	Idm	0.7706163776371563
wavelet-HLL	glcm	Idmn	0.9682528903689319
wavelet-HLL	glcm	Id	0.7766114605262282
wavelet-HLL	glcm	Idn	0.9076470427659553
wavelet-HLL	glcm	InverseVariance	0.3980670304738358
wavelet-HLL	glcm	MaximumProbability	0.43472924459255935
wavelet-HLL	glcm	SumEntropy	1.7987161274827
wavelet-HLL	glcm	SumSquares	0.3448986839503102
wavelet-HLL	glrlm	GrayLevelNonUniformity	30.846910478532656
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.4028969963690322
wavelet-HLL	glrlm	GrayLevelVariance	0.4781669497547102
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	6.000418697439945
wavelet-HLL	glrlm	LongRunEmphasis	3.542839990570547
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	18.964011537436477
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	0.8294669339263704
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.25914004627469583
wavelet-HLL	glrlm	RunEntropy	2.761513958844968
wavelet-HLL	glrlm	RunLengthNonUniformity	34.67790269916019
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.4415198541328754
wavelet-HLL	glrlm	RunPercentage	0.6306420851875397
wavelet-HLL	glrlm	RunVariance	0.7926301778009924
wavelet-HLL	glrlm	ShortRunEmphasis	0.6710147933443292
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	4.247347648652239
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.1859915221845309
wavelet-HLL	glszm	GrayLevelNonUniformity	2.75
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.34375
wavelet-HLL	glszm	GrayLevelVariance	1.25
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	5.25
wavelet-HLL	glszm	LargeAreaEmphasis	808.375
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	3937.625
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	183.94878472222223
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.5668402777777778
wavelet-HLL	glszm	SizeZoneNonUniformity	1.5
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.1875
wavelet-HLL	glszm	SmallAreaEmphasis	0.31416601854192483
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	0.5634879951961658
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.29658111794024605
wavelet-HLL	glszm	ZoneEntropy	2.749999999999998
wavelet-HLL	glszm	ZonePercentage	0.06611570247933884
wavelet-HLL	glszm	ZoneVariance	579.609375
wavelet-HLL	gldm	DependenceEntropy	4.875601798230758
wavelet-HLL	gldm	DependenceNonUniformity	7.7272727272727275
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.0638617580766341
wavelet-HLL	gldm	DependenceVariance	26.421146096578106
wavelet-HLL	gldm	GrayLevelNonUniformity	56.45454545454545
wavelet-HLL	gldm	GrayLevelVariance	0.3775698381258111
wavelet-HLL	gldm	HighGrayLevelEmphasis	5.694214876033058
wavelet-HLL	gldm	LargeDependenceEmphasis	138.8512396694215
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	683.4462809917355
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	31.39250459136823
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.24512167125803488
wavelet-HLL	gldm	SmallDependenceEmphasis	0.04659334956031805
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	0.22825961469573833
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.02649722807167033
wavelet-HLL	ngtdm	Busyness	1.803706109722754
wavelet-HLL	ngtdm	Coarseness	0.06462822680736188
wavelet-HLL	ngtdm	Complexity	2.186872668325158
wavelet-HLL	ngtdm	Contrast	0.023975478207013855
wavelet-HLL	ngtdm	Strength	0.28898351016251467
wavelet-HLH	firstorder	10Percentile	-7.5914356085388155
wavelet-HLH	firstorder	90Percentile	7.198872416559514
wavelet-HLH	firstorder	Energy	10875238.358853364
wavelet-HLH	firstorder	Entropy	0.9888859042425887
wavelet-HLH	firstorder	InterquartileRange	6.659059444273598
wavelet-HLH	firstorder	Kurtosis	2.927740427482114
wavelet-HLH	firstorder	Maximum	14.334403602062354
wavelet-HLH	firstorder	MeanAbsoluteDeviation	4.493091058277106
wavelet-HLH	firstorder	Mean	-0.25783591182399895
wavelet-HLH	firstorder	Median	-0.8706696621869933
wavelet-HLH	firstorder	Minimum	-14.164529703544801
wavelet-HLH	firstorder	Range	28.498933305607153
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	3.080345980288384
wavelet-HLH	firstorder	RootMeanSquared	299.7966026587531
wavelet-HLH	firstorder	Skewness	0.14624361957999707
wavelet-HLH	firstorder	TotalEnergy	10875238.358853364
wavelet-HLH	firstorder	Uniformity	0.507683901372857
wavelet-HLH	firstorder	Variance	32.63803346724712
wavelet-HLH	glcm	Autocorrelation	2.0667794918722064
wavelet-HLH	glcm	JointAverage	1.440831704248372
wavelet-HLH	glcm	ClusterProminence	0.4712514790531158
wavelet-HLH	glcm	ClusterShade	0.04920600283921369
wavelet-HLH	glcm	ClusterTendency	0.4740713604925929
wavelet-HLH	glcm	Contrast	0.5114312417458203
wavelet-HLH	glcm	Correlation	-0.038322288536799524
wavelet-HLH	glcm	DifferenceAverage	0.5114312417458203
wavelet-HLH	glcm	DifferenceEntropy	0.96801308837778
wavelet-HLH	glcm	DifferenceVariance	0.2391793392517322
wavelet-HLH	glcm	JointEnergy	0.26806935962906114
wavelet-HLH	glcm	JointEntropy	1.9450009653000586
wavelet-HLH	glcm	Imc1	-0.03435683045096339
wavelet-HLH	glcm	Imc2	0.21672628776457345
wavelet-HLH	glcm	Idm	0.7442843791270897
wavelet-HLH	glcm	Idmn	0.8977137516508358
wavelet-HLH	glcm	Id	0.7442843791270897
wavelet-HLH	glcm	Idn	0.8295229194180599
wavelet-HLH	glcm	InverseVariance	0.5114312417458203
wavelet-HLH	glcm	MaximumProbability	0.31786463741047594
wavelet-HLH	glcm	SumEntropy	1.4335697235542386
wavelet-HLH	glcm	SumSquares	0.24637565055960334
wavelet-HLH	glrlm	GrayLevelNonUniformity	41.6970126637281
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.5029042089125444
wavelet-HLH	glrlm	GrayLevelVariance	0.24854789554372775
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	2.396058099614079
wavelet-HLH	glrlm	LongRunEmphasis	2.7614518836077337
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	6.160314172251323
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	1.911736311446837
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.6509854750964803
wavelet-HLH	glrlm	RunEntropy	2.2232775212467777
wavelet-HLH	glrlm	RunLengthNonUniformity	42.22687416613645
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.49906168340468354
wavelet-HLH	glrlm	RunPercentage	0.6853146853146852
wavelet-HLH	glrlm	RunVariance	0.49929817912344154
wavelet-HLH	glrlm	ShortRunEmphasis	0.7122426143835596
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	1.7748956949174806
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.4465793442500795
wavelet-HLH	glszm	GrayLevelNonUniformity	1.0
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.5
wavelet-HLH	glszm	GrayLevelVariance	0.25
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	2.5
wavelet-HLH	glszm	LargeAreaEmphasis	3716.5
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	7930.0
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	2663.125
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.625
wavelet-HLH	glszm	SizeZoneNonUniformity	1.0
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.5
wavelet-HLH	glszm	SmallAreaEmphasis	0.0002861307758921214
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	0.0008201286399006654
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.00015263130988998536
wavelet-HLH	glszm	ZoneEntropy	0.9999999999999993
wavelet-HLH	glszm	ZonePercentage	0.01652892561983471
wavelet-HLH	glszm	ZoneVariance	56.25
wavelet-HLH	gldm	DependenceEntropy	4.406580488267927
wavelet-HLH	gldm	DependenceNonUniformity	11.809917355371901
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.0976026227716686
wavelet-HLH	gldm	DependenceVariance	8.842975206611568
wavelet-HLH	gldm	GrayLevelNonUniformity	61.429752066115704
wavelet-HLH	gldm	GrayLevelVariance	0.24615804931357146
wavelet-HLH	gldm	HighGrayLevelEmphasis	2.3140495867768593
wavelet-HLH	gldm	LargeDependenceEmphasis	93.14876033057851
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	187.73553719008265
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	69.50206611570248
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.6714876033057852
wavelet-HLH	gldm	SmallDependenceEmphasis	0.01775676958944144
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.048982924914359564
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.009950230758211906
wavelet-HLH	ngtdm	Busyness	48.98365467691871
wavelet-HLH	ngtdm	Coarseness	0.03250278636126555
wavelet-HLH	ngtdm	Complexity	0.508538727606833
wavelet-HLH	ngtdm	Contrast	0.12522637675612283
wavelet-HLH	ngtdm	Strength	0.032490983075805474
wavelet-HHL	firstorder	10Percentile	-5.763003368444141
wavelet-HHL	firstorder	90Percentile	7.492762533720743
wavelet-HHL	firstorder	Energy	10961917.486015836
wavelet-HHL	firstorder	Entropy	0.9888859042425887
wavelet-HHL	firstorder	InterquartileRange	8.151831977326705
wavelet-HHL	firstorder	Kurtosis	2.8934656796964404
wavelet-HHL	firstorder	Maximum	14.592960047224574
wavelet-HHL	firstorder	MeanAbsoluteDeviation	4.581917825188337
wavelet-HHL	firstorder	Mean	0.9376523105195929
wavelet-HHL	firstorder	Median	1.7476173865200912
wavelet-HHL	firstorder	Minimum	-14.294227184452703
wavelet-HHL	firstorder	Range	28.887187231677277
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	3.357543328209191
wavelet-HHL	firstorder	RootMeanSquared	300.98896888185226
wavelet-HHL	firstorder	Skewness	-0.31365373039150723
wavelet-HHL	firstorder	TotalEnergy	10961917.486015836
wavelet-HHL	firstorder	Uniformity	0.507683901372857
wavelet-HHL	firstorder	Variance	30.88881039346257
wavelet-HHL	glcm	Autocorrelation	2.3831594936659797
wavelet-HHL	glcm	JointAverage	1.5424176825459766
wavelet-HHL	glcm	ClusterProminence	0.5062270429624843
wavelet-HHL	glcm	ClusterShade	-0.05325114362798438
wavelet-HHL	glcm	ClusterTendency	0.5029015030393101
wavelet-HHL	glcm	Contrast	0.4881871079439011
wavelet-HHL	glcm	Correlation	0.01584279442901258
wavelet-HHL	glcm	DifferenceAverage	0.4881871079439011
wavelet-HHL	glcm	DifferenceEntropy	0.9670711580691016
wavelet-HHL	glcm	DifferenceVariance	0.23883974387629558
wavelet-HHL	glcm	JointEnergy	0.2656159506320987
wavelet-HHL	glcm	JointEntropy	1.9553364347656166
wavelet-HHL	glcm	Imc1	-0.0320384402124707
wavelet-HHL	glcm	Imc2	0.20391899782403466
wavelet-HHL	glcm	Idm	0.7559064460280494
wavelet-HHL	glcm	Idmn	0.9023625784112199
wavelet-HHL	glcm	Id	0.7559064460280494
wavelet-HHL	glcm	Idn	0.8372709640186997
wavelet-HHL	glcm	InverseVariance	0.4881871079439011
wavelet-HHL	glcm	MaximumProbability	0.3238236672817071
wavelet-HHL	glcm	SumEntropy	1.4671493268217157
wavelet-HHL	glcm	SumSquares	0.2477721527458028
wavelet-HHL	glrlm	GrayLevelNonUniformity	40.926283990029944
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.5054479523585136
wavelet-HHL	glrlm	GrayLevelVariance	0.24727602382074318
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	2.6497910097124455
wavelet-HHL	glrlm	LongRunEmphasis	3.0913123942526726
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	8.473252465586969
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	1.7458273764190986
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.5875522475718885
wavelet-HHL	glrlm	RunEntropy	2.2721933938805234
wavelet-HHL	glrlm	RunLengthNonUniformity	40.014736701929756
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.48223609099292486
wavelet-HHL	glrlm	RunPercentage	0.6687857596948507
wavelet-HHL	glrlm	RunVariance	0.6566819518921123
wavelet-HHL	glrlm	ShortRunEmphasis	0.7002366072608782
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	1.843657672321342
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.41438134099576207
wavelet-HHL	glszm	GrayLevelNonUniformity	1.0
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.5
wavelet-HHL	glszm	GrayLevelVariance	0.25
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	2.5
wavelet-HHL	glszm	LargeAreaEmphasis	3716.5
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	10652.5
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	1982.5
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.625
wavelet-HHL	glszm	SizeZoneNonUniformity	1.0
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.5
wavelet-HHL	glszm	SmallAreaEmphasis	0.0002861307758921214
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	0.0006105252395599414
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.00020503215997516634
wavelet-HHL	glszm	ZoneEntropy	0.9999999999999993
wavelet-HHL	glszm	ZonePercentage	0.01652892561983471
wavelet-HHL	glszm	ZoneVariance	56.25
wavelet-HHL	gldm	DependenceEntropy	4.503851264060122
wavelet-HHL	gldm	DependenceNonUniformity	10.950413223140496
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.09049928283587187
wavelet-HHL	gldm	DependenceVariance	10.485485964073494
wavelet-HHL	gldm	GrayLevelNonUniformity	61.429752066115704
wavelet-HHL	gldm	GrayLevelVariance	0.24615804931357146
wavelet-HHL	gldm	HighGrayLevelEmphasis	2.6859504132231407
wavelet-HHL	gldm	LargeDependenceEmphasis	102.86776859504133
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	289.8595041322314
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	56.1198347107438
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.5785123966942148
wavelet-HHL	gldm	SmallDependenceEmphasis	0.017158743532009125
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.04670052209885482
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.009773298890297698
wavelet-HHL	ngtdm	Busyness	21.41300376319493
wavelet-HHL	ngtdm	Coarseness	0.03404079458966314
wavelet-HHL	ngtdm	Complexity	0.48556227370949506
wavelet-HHL	ngtdm	Contrast	0.11894037382320836
wavelet-HHL	ngtdm	Strength	0.034208132672218935
wavelet-HHH	firstorder	10Percentile	-4.319437594496853
wavelet-HHH	firstorder	90Percentile	4.360629447166339
wavelet-HHH	firstorder	Energy	10887188.848735482
wavelet-HHH	firstorder	Entropy	0.9960055225466982
wavelet-HHH	firstorder	InterquartileRange	4.4235911825939995
wavelet-HHH	firstorder	Kurtosis	2.7892873535287834
wavelet-HHH	firstorder	Maximum	9.369691872502253
wavelet-HHH	firstorder	MeanAbsoluteDeviation	2.7465149810079925
wavelet-HHH	firstorder	Mean	-0.05751794733425026
wavelet-HHH	firstorder	Median	-0.14367730863409367
wavelet-HHH	firstorder	Minimum	-7.817341449328206
wavelet-HHH	firstorder	Range	17.18703332183046
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	1.9842406209955925
wavelet-HHH	firstorder	RootMeanSquared	299.96127640900806
wavelet-HHH	firstorder	Skewness	0.1518529605626748
wavelet-HHH	firstorder	TotalEnergy	10887188.848735482
wavelet-HHH	firstorder	Uniformity	0.5027662044942285
wavelet-HHH	firstorder	Variance	11.274805007622815
wavelet-HHH	glcm	Autocorrelation	2.1791372127452364
wavelet-HHH	glcm	JointAverage	1.4780662272102585
wavelet-HHH	glcm	ClusterProminence	0.48641922500895607
wavelet-HHH	glcm	ClusterShade	0.01728080859169889
wavelet-HHH	glcm	ClusterTendency	0.4871654272458911
wavelet-HHH	glcm	Contrast	0.5101229377710779
wavelet-HHH	glcm	Correlation	-0.023207912068847765
wavelet-HHH	glcm	DifferenceAverage	0.5101229377710779
wavelet-HHH	glcm	DifferenceEntropy	0.9836345709141084
wavelet-HHH	glcm	DifferenceVariance	0.2443784570476393
wavelet-HHH	glcm	JointEnergy	0.2569773604438761
wavelet-HHH	glcm	JointEntropy	1.9792593007824757
wavelet-HHH	glcm	Imc1	-0.016859540386976877
wavelet-HHH	glcm	Imc2	0.14215073500681716
wavelet-HHH	glcm	Idm	0.744938531114461
wavelet-HHH	glcm	Idmn	0.8979754124457842
wavelet-HHH	glcm	Id	0.744938531114461
wavelet-HHH	glcm	Idn	0.8299590207429741
wavelet-HHH	glcm	InverseVariance	0.5101229377710779
wavelet-HHH	glcm	MaximumProbability	0.2881045304604265
wavelet-HHH	glcm	SumEntropy	1.4691363630113978
wavelet-HHH	glcm	SumSquares	0.24932209125424223
wavelet-HHH	glrlm	GrayLevelNonUniformity	41.83422317412953
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5026806312910278
wavelet-HHH	glrlm	GrayLevelVariance	0.2486596843544861
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.399010833123209
wavelet-HHH	glrlm	LongRunEmphasis	2.6260445000517803
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	6.261985164365408
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	1.717059333973374
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6502472917191977
wavelet-HHH	glrlm	RunEntropy	2.2228069130460133
wavelet-HHH	glrlm	RunLengthNonUniformity	41.97121302549784
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.5017597373344971
wavelet-HHH	glrlm	RunPercentage	0.6878575969485059
wavelet-HHH	glrlm	RunVariance	0.4891040603665265
wavelet-HHH	glrlm	ShortRunEmphasis	0.7220498847791365
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.7432259660962268
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.46675586444986383
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5
wavelet-HHH	glszm	GrayLevelVariance	0.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.5
wavelet-HHH	glszm	LargeAreaEmphasis	3680.5
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	8384.5
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	2504.5
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.625
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.5
wavelet-HHH	glszm	SmallAreaEmphasis	0.00027778197077647624
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	0.0007560982973070884
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.0001582028891438232
wavelet-HHH	glszm	ZoneEntropy	0.9999999999999993
wavelet-HHH	glszm	ZonePercentage	0.01652892561983471
wavelet-HHH	glszm	ZoneVariance	20.25
wavelet-HHH	gldm	DependenceEntropy	4.37394085097473
wavelet-HHH	gldm	DependenceNonUniformity	12.71900826446281
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.10511577078068438
wavelet-HHH	gldm	DependenceVariance	8.085786489993854
wavelet-HHH	gldm	GrayLevelNonUniformity	60.83471074380165
wavelet-HHH	gldm	GrayLevelVariance	0.2486168977528857
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.3884297520661155
wavelet-HHH	gldm	LargeDependenceEmphasis	91.18181818181819
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	215.44628099173553
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	60.11570247933884
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.6528925619834711
wavelet-HHH	gldm	SmallDependenceEmphasis	0.017313780639381087
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.04299034717027924
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.010894639006656553
wavelet-HHH	ngtdm	Busyness	40.256658133780896
wavelet-HHH	ngtdm	Coarseness	0.03197568060109352
wavelet-HHH	ngtdm	Complexity	0.5169217764599965
wavelet-HHH	ngtdm	Contrast	0.1283338300077446
wavelet-HHH	ngtdm	Strength	0.032020942650457095
wavelet-LLL	firstorder	10Percentile	319.60375144206233
wavelet-LLL	firstorder	90Percentile	411.462857998002
wavelet-LLL	firstorder	Energy	53924213.65102786
wavelet-LLL	firstorder	Entropy	2.5647919065913642
wavelet-LLL	firstorder	InterquartileRange	58.395036641279944
wavelet-LLL	firstorder	Kurtosis	2.101379312773174
wavelet-LLL	firstorder	Maximum	437.19284046427686
wavelet-LLL	firstorder	MeanAbsoluteDeviation	30.252886547246845
wavelet-LLL	firstorder	Mean	366.6182203152129
wavelet-LLL	firstorder	Median	369.95448412508205
wavelet-LLL	firstorder	Minimum	290.81265117750036
wavelet-LLL	firstorder	Range	146.3801892867765
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	23.304981638522175
wavelet-LLL	firstorder	RootMeanSquared	667.5737099923555
wavelet-LLL	firstorder	Skewness	-0.16805242043417726
wavelet-LLL	firstorder	TotalEnergy	53924213.65102786
wavelet-LLL	firstorder	Uniformity	0.1836623181476675
wavelet-LLL	firstorder	Variance	1274.8066167358563
wavelet-LLL	glcm	Autocorrelation	21.326913187965165
wavelet-LLL	glcm	JointAverage	4.502537880705228
wavelet-LLL	glcm	ClusterProminence	104.52657871275134
wavelet-LLL	glcm	ClusterShade	-7.392293431018474
wavelet-LLL	glcm	ClusterTendency	6.427172661470691
wavelet-LLL	glcm	Contrast	2.2184271697856257
wavelet-LLL	glcm	Correlation	0.4863379027109268
wavelet-LLL	glcm	DifferenceAverage	1.1539340010104575
wavelet-LLL	glcm	DifferenceEntropy	1.8261847599468513
wavelet-LLL	glcm	DifferenceVariance	0.8566519319365044
wavelet-LLL	glcm	JointEnergy	0.048813022331633905
wavelet-LLL	glcm	JointEntropy	4.638904395114853
wavelet-LLL	glcm	Imc1	-0.14850892178557246
wavelet-LLL	glcm	Imc2	0.7033856295256714
wavelet-LLL	glcm	Idm	0.5272427556561844
wavelet-LLL	glcm	Idmn	0.9595906042173777
wavelet-LLL	glcm	Id	0.569778837969711
wavelet-LLL	glcm	Idn	0.8694628685745085
wavelet-LLL	glcm	InverseVariance	0.496407266904639
wavelet-LLL	glcm	MaximumProbability	0.09579505641109712
wavelet-LLL	glcm	SumEntropy	3.233781933165195
wavelet-LLL	glcm	SumSquares	2.1613999578140795
wavelet-LLL	glrlm	GrayLevelNonUniformity	18.45430117598809
wavelet-LLL	glrlm	GrayLevelNonUniformityNormalized	0.1834033399460002
wavelet-LLL	glrlm	GrayLevelVariance	2.219932486740226
