Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_8_segment_Lt Occipital+Cavity
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	1.0033350841652557
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.18193576115697438
wavelet-LHH	glrlm	RunEntropy	2.8961219581345627
wavelet-LHH	glrlm	RunLengthNonUniformity	3029.9374719095704
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.37111446193409514
wavelet-LHH	glrlm	RunPercentage	0.5313953014112082
wavelet-LHH	glrlm	RunVariance	1.7233011689505193
wavelet-LHH	glrlm	ShortRunEmphasis	0.5979584002046522
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	3.9059314674616057
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.10901626412039843
wavelet-LHH	glszm	GrayLevelNonUniformity	11.3125
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.353515625
wavelet-LHH	glszm	GrayLevelVariance	1.6943359375
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	9.78125
wavelet-LHH	glszm	LargeAreaEmphasis	3532048.5625
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	22756336.9375
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	643342.6731770833
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.3498263888888889
wavelet-LHH	glszm	SizeZoneNonUniformity	12.375
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.38671875
wavelet-LHH	glszm	SmallAreaEmphasis	0.6342100705509701
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	6.087465285033483
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.24406521287164243
wavelet-LHH	glszm	ZoneEntropy	3.2487781244591285
wavelet-LHH	glszm	ZonePercentage	0.0021208907741251328
wavelet-LHH	glszm	ZoneVariance	3309736.3125
wavelet-LHH	gldm	DependenceEntropy	4.745198525457121
wavelet-LHH	gldm	DependenceNonUniformity	1344.9040296924709
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.08913732964557733
wavelet-LHH	gldm	DependenceVariance	11.037958786009318
wavelet-LHH	gldm	GrayLevelNonUniformity	7498.1300371155885
wavelet-LHH	gldm	GrayLevelVariance	0.2562173073852205
wavelet-LHH	gldm	HighGrayLevelEmphasis	6.488335100742312
wavelet-LHH	gldm	LargeDependenceEmphasis	184.84848886532345
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	1192.9558589607634
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	33.61820928331566
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.18178261605985627
wavelet-LHH	gldm	SmallDependenceEmphasis	0.009425973465115225
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.06678386020705293
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.0020084867969717406
wavelet-LHH	ngtdm	Busyness	325.4423155862951
wavelet-LHH	ngtdm	Coarseness	0.0002828577624739893
wavelet-LHH	ngtdm	Complexity	3.29706834563829
wavelet-LHH	ngtdm	Contrast	0.02025642703698478
wavelet-LHH	ngtdm	Strength	0.0016836197317218965
wavelet-HLL	firstorder	10Percentile	-29.52282931182833
wavelet-HLL	firstorder	90Percentile	25.402983588390935
wavelet-HLL	firstorder	Energy	1357215572.2873645
wavelet-HLL	firstorder	Entropy	2.050751932298667
wavelet-HLL	firstorder	InterquartileRange	24.434125557907834
wavelet-HLL	firstorder	Kurtosis	8.420311654319462
wavelet-HLL	firstorder	Maximum	176.61840452384538
wavelet-HLL	firstorder	MeanAbsoluteDeviation	18.04932881446348
wavelet-HLL	firstorder	Mean	-1.2299653001404645
wavelet-HLL	firstorder	Median	0.6093188749541876
wavelet-HLL	firstorder	Minimum	-225.9573347181974
wavelet-HLL	firstorder	Range	402.5757392420428
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	10.556616146620511
wavelet-HLL	firstorder	RootMeanSquared	299.92217666438245
wavelet-HLL	firstorder	Skewness	-0.9365897464992916
wavelet-HLL	firstorder	TotalEnergy	1357215572.2873645
wavelet-HLL	firstorder	Uniformity	0.31353091731056215
wavelet-HLL	firstorder	Variance	689.7784205457783
wavelet-HLL	glcm	Autocorrelation	109.60650373681544
wavelet-HLL	glcm	JointAverage	10.456989876513585
wavelet-HLL	glcm	ClusterProminence	67.09968236659225
wavelet-HLL	glcm	ClusterShade	-4.403248272780085
wavelet-HLL	glcm	ClusterTendency	2.8781883314665535
wavelet-HLL	glcm	Contrast	1.8468895527665536
wavelet-HLL	glcm	Correlation	0.21494124045089358
wavelet-HLL	glcm	DifferenceAverage	0.8848369088485383
wavelet-HLL	glcm	DifferenceEntropy	1.723964101866335
wavelet-HLL	glcm	DifferenceVariance	1.021270357489656
wavelet-HLL	glcm	JointEnergy	0.11584637176985858
wavelet-HLL	glcm	JointEntropy	3.93288138253512
wavelet-HLL	glcm	Imc1	-0.07492368482314435
wavelet-HLL	glcm	Imc2	0.4260483311948024
wavelet-HLL	glcm	Idm	0.6396584322440878
wavelet-HLL	glcm	Idmn	0.9945319310869483
wavelet-HLL	glcm	Id	0.6631603742204063
wavelet-HLL	glcm	Idn	0.9557261428371866
wavelet-HLL	glcm	InverseVariance	0.4625784460455105
wavelet-HLL	glcm	MaximumProbability	0.20431440495714864
wavelet-HLL	glcm	SumEntropy	2.658680278595873
wavelet-HLL	glcm	SumSquares	1.1812694710582767
wavelet-HLL	glrlm	GrayLevelNonUniformity	2611.815116098609
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.2684854801899864
wavelet-HLL	glrlm	GrayLevelVariance	1.5509316228826593
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	109.65673843605344
wavelet-HLL	glrlm	LongRunEmphasis	3.713127082205499
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	414.2118821204567
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	0.03456745093123884
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.00990841548907796
wavelet-HLL	glrlm	RunEntropy	3.646954129196866
wavelet-HLL	glrlm	RunLengthNonUniformity	4917.615059506098
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.4959819604512561
wavelet-HLL	glrlm	RunPercentage	0.6438432988008809
wavelet-HLL	glrlm	RunVariance	1.1535681838882244
wavelet-HLL	glrlm	ShortRunEmphasis	0.725069735856114
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	79.12326833783845
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.00735875776189202
wavelet-HLL	glszm	GrayLevelNonUniformity	74.11673151750973
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.14419597571499948
wavelet-HLL	glszm	GrayLevelVariance	6.72710033460007
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	108.32879377431907
wavelet-HLL	glszm	LargeAreaEmphasis	130938.12451361868
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	14659887.542801557
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	1180.3564851990013
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.014669973264175544
wavelet-HLL	glszm	SizeZoneNonUniformity	102.36964980544747
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.19916274281215463
wavelet-HLL	glszm	SmallAreaEmphasis	0.446626879961606
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	49.70952646996858
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.007672277359359116
wavelet-HLL	glszm	ZoneEntropy	6.0024370457799305
wavelet-HLL	glszm	ZonePercentage	0.03406680805938494
wavelet-HLL	glszm	ZoneVariance	130076.46217202378
wavelet-HLL	gldm	DependenceEntropy	5.942242174014042
wavelet-HLL	gldm	DependenceNonUniformity	835.9221898197243
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.055403114383597844
wavelet-HLL	gldm	DependenceVariance	24.404127035847104
wavelet-HLL	gldm	GrayLevelNonUniformity	4730.55448038176
wavelet-HLL	gldm	GrayLevelVariance	1.1998819325000647
wavelet-HLL	gldm	HighGrayLevelEmphasis	110.39601007423117
wavelet-HLL	gldm	LargeDependenceEmphasis	129.67325026511134
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	14580.910723753977
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	1.171439938790205
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.009637860679013802
wavelet-HLL	gldm	SmallDependenceEmphasis	0.03963417622838041
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	4.299086566182295
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.0005243410526889606
wavelet-HLL	ngtdm	Busyness	7.709926695728609
wavelet-HLL	ngtdm	Coarseness	0.0004463834734516908
wavelet-HLL	ngtdm	Complexity	93.02598019867956
wavelet-HLL	ngtdm	Contrast	0.005968721667775464
wavelet-HLL	ngtdm	Strength	0.08811979904775515
wavelet-HLH	firstorder	10Percentile	-10.204884413211966
wavelet-HLH	firstorder	90Percentile	10.129270460918967
wavelet-HLH	firstorder	Energy	1359535387.4167478
wavelet-HLH	firstorder	Entropy	1.1698702869466426
wavelet-HLH	firstorder	InterquartileRange	9.349241566051397
wavelet-HLH	firstorder	Kurtosis	7.054639256176555
wavelet-HLH	firstorder	Maximum	71.24346263459412
wavelet-HLH	firstorder	MeanAbsoluteDeviation	6.583841224518838
wavelet-HLH	firstorder	Mean	0.03346400207007842
wavelet-HLH	firstorder	Median	-0.0064940464261453775
wavelet-HLH	firstorder	Minimum	-60.30279533409166
wavelet-HLH	firstorder	Range	131.54625796868578
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	3.989935846797077
wavelet-HLH	firstorder	RootMeanSquared	300.1783876021066
wavelet-HLH	firstorder	Skewness	0.17833283247829335
wavelet-HLH	firstorder	TotalEnergy	1359535387.4167478
wavelet-HLH	firstorder	Uniformity	0.4764971709976621
wavelet-HLH	firstorder	Variance	86.98486231908198
wavelet-HLH	glcm	Autocorrelation	12.27120814896484
wavelet-HLH	glcm	JointAverage	3.5012310049301396
wavelet-HLH	glcm	ClusterProminence	1.1350123543038921
wavelet-HLH	glcm	ClusterShade	0.022661316435228732
wavelet-HLH	glcm	ClusterTendency	0.6251558377169419
wavelet-HLH	glcm	Contrast	0.5748096028484445
wavelet-HLH	glcm	Correlation	0.04179099099954227
wavelet-HLH	glcm	DifferenceAverage	0.5236762884050628
wavelet-HLH	glcm	DifferenceEntropy	1.1188544329970154
wavelet-HLH	glcm	DifferenceVariance	0.2942403845226522
wavelet-HLH	glcm	JointEnergy	0.23437952477013396
wavelet-HLH	glcm	JointEntropy	2.301468720327067
wavelet-HLH	glcm	Imc1	-0.023605088393985167
wavelet-HLH	glcm	Imc2	0.1618626501396147
wavelet-HLH	glcm	Idm	0.743234881192845
wavelet-HLH	glcm	Idmn	0.9847236227253996
wavelet-HLH	glcm	Id	0.7460610316856745
wavelet-HLH	glcm	Idn	0.9260711267390719
wavelet-HLH	glcm	InverseVariance	0.48453618707677815
wavelet-HLH	glcm	MaximumProbability	0.25915159506557306
wavelet-HLH	glcm	SumEntropy	1.6706075123775739
wavelet-HLH	glcm	SumSquares	0.29999136014134675
wavelet-HLH	glrlm	GrayLevelNonUniformity	3849.9274624473865
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.46081715993821903
wavelet-HLH	glrlm	GrayLevelVariance	0.3392441745368797
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	12.598345489570418
wavelet-HLH	glrlm	LongRunEmphasis	5.346801140455212
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	66.92173898699686
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	0.46803332205551906
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.08963169364625528
wavelet-HLH	glrlm	RunEntropy	3.003038106260611
wavelet-HLH	glrlm	RunLengthNonUniformity	3386.7497350533745
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.39587658243806606
wavelet-HLH	glrlm	RunPercentage	0.5532465943388531
wavelet-HLH	glrlm	RunVariance	1.67659887497629
wavelet-HLH	glrlm	ShortRunEmphasis	0.6223958529182474
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	7.8681459122398305
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.05673051793228889
wavelet-HLH	glszm	GrayLevelNonUniformity	63.55128205128205
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.40738001314924394
wavelet-HLH	glszm	GrayLevelVariance	2.50439677843524
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	14.442307692307692
wavelet-HLH	glszm	LargeAreaEmphasis	694779.6282051282
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	8676541.48076923
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	60368.55814458689
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.17103632478632477
wavelet-HLH	glszm	SizeZoneNonUniformity	49.69230769230769
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.3185404339250493
wavelet-HLH	glszm	SmallAreaEmphasis	0.5679153906305501
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	7.977328422930066
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.10651227875016797
wavelet-HLH	glszm	ZoneEntropy	3.601330622182463
wavelet-HLH	glszm	ZonePercentage	0.010339342523860021
wavelet-HLH	glszm	ZoneVariance	685425.2666009206
wavelet-HLH	gldm	DependenceEntropy	4.841929508524822
wavelet-HLH	gldm	DependenceNonUniformity	1307.695652173913
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.08667123887685002
wavelet-HLH	gldm	DependenceVariance	12.67473578828877
wavelet-HLH	gldm	GrayLevelNonUniformity	7189.389316012725
wavelet-HLH	gldm	GrayLevelVariance	0.30235895946326613
wavelet-HLH	gldm	HighGrayLevelEmphasis	12.557462884411454
wavelet-HLH	gldm	LargeDependenceEmphasis	171.82781018027572
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	2147.0172985153763
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	14.939462081713208
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.08844560062448449
wavelet-HLH	gldm	SmallDependenceEmphasis	0.01609115761330955
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.21283810680479698
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.0021229061871359226
wavelet-HLH	ngtdm	Busyness	121.65855280733045
wavelet-HLH	ngtdm	Coarseness	0.000290148255997694
wavelet-HLH	ngtdm	Complexity	8.305110915727022
wavelet-HLH	ngtdm	Contrast	0.01013087952617297
wavelet-HLH	ngtdm	Strength	0.005093994932367717
wavelet-HHL	firstorder	10Percentile	-10.753106250471925
wavelet-HHL	firstorder	90Percentile	11.124643204858923
wavelet-HHL	firstorder	Energy	1360322778.9046993
wavelet-HHL	firstorder	Entropy	1.140471101137847
wavelet-HHL	firstorder	InterquartileRange	10.599557784623663
wavelet-HHL	firstorder	Kurtosis	5.000113607485236
wavelet-HHL	firstorder	Maximum	50.5482271522351
wavelet-HHL	firstorder	MeanAbsoluteDeviation	6.958487647095301
wavelet-HHL	firstorder	Mean	0.11927055976955055
wavelet-HHL	firstorder	Median	-0.01564461741566192
wavelet-HHL	firstorder	Minimum	-62.63032276870218
wavelet-HHL	firstorder	Range	113.17854992093729
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	4.455349361600138
wavelet-HHL	firstorder	RootMeanSquared	300.2653010053796
wavelet-HHL	firstorder	Skewness	0.14447076990866708
wavelet-HHL	firstorder	TotalEnergy	1360322778.9046993
wavelet-HHL	firstorder	Uniformity	0.48090521819535365
wavelet-HHL	firstorder	Variance	87.67442652305543
wavelet-HHL	glcm	Autocorrelation	12.261857829232715
wavelet-HHL	glcm	JointAverage	3.5007549267146203
wavelet-HHL	glcm	ClusterProminence	0.9334245672261462
wavelet-HHL	glcm	ClusterShade	0.020948140830736133
wavelet-HHL	glcm	ClusterTendency	0.5896593056389846
wavelet-HHL	glcm	Contrast	0.5633707111924295
wavelet-HHL	glcm	Correlation	0.022429903269761055
wavelet-HHL	glcm	DifferenceAverage	0.5251639002369937
wavelet-HHL	glcm	DifferenceEntropy	1.0940974268228414
wavelet-HHL	glcm	DifferenceVariance	0.2808014055186306
wavelet-HHL	glcm	JointEnergy	0.2386703791947847
wavelet-HHL	glcm	JointEntropy	2.244413535323
wavelet-HHL	glcm	Imc1	-0.022432162554047643
wavelet-HHL	glcm	Imc2	0.15332475688299957
wavelet-HHL	glcm	Idm	0.7412307986109001
wavelet-HHL	glcm	Idmn	0.9849507710606635
wavelet-HHL	glcm	Id	0.7435051769514224
wavelet-HHL	glcm	Idn	0.9256452171372366
wavelet-HHL	glcm	InverseVariance	0.49432796038894805
wavelet-HHL	glcm	MaximumProbability	0.26511299344870076
wavelet-HHL	glcm	SumEntropy	1.6289512614338284
wavelet-HHL	glcm	SumSquares	0.2882575042078535
wavelet-HHL	glrlm	GrayLevelNonUniformity	3961.1014782075504
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.46852286583130726
wavelet-HHL	glrlm	GrayLevelVariance	0.317359607876347
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	12.628076840572296
wavelet-HHL	glrlm	LongRunEmphasis	5.002566955211762
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	62.48030586727638
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	0.4377746244380876
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.08835619661831329
wavelet-HHL	glrlm	RunEntropy	2.9438471371926593
wavelet-HHL	glrlm	RunLengthNonUniformity	3391.7848813069672
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.39388768235790184
wavelet-HHL	glrlm	RunPercentage	0.5601802757158005
wavelet-HHL	glrlm	RunVariance	1.5337722661654634
wavelet-HHL	glrlm	ShortRunEmphasis	0.6275233420133989
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	7.973192099822867
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.05588701831054843
wavelet-HHL	glszm	GrayLevelNonUniformity	56.85826771653543
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.44770289540579083
wavelet-HHL	glszm	GrayLevelVariance	2.3268646537293076
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	14.881889763779528
wavelet-HHL	glszm	LargeAreaEmphasis	861578.6614173228
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	10740859.708661417
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	74991.08624890637
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.1521281714785652
wavelet-HHL	glszm	SizeZoneNonUniformity	41.99212598425197
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.3306466612933226
wavelet-HHL	glszm	SmallAreaEmphasis	0.5896866792488393
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	8.313589890097301
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.09579974724506142
wavelet-HHL	glszm	ZoneEntropy	3.364240145920254
wavelet-HHL	glszm	ZonePercentage	0.00841728525980912
wavelet-HHL	glszm	ZoneVariance	847464.473060946
wavelet-HHL	gldm	DependenceEntropy	4.7502369048237245
wavelet-HHL	gldm	DependenceNonUniformity	1380.8498144220573
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.09151973849562946
wavelet-HHL	gldm	DependenceVariance	11.239320342221356
wavelet-HHL	gldm	GrayLevelNonUniformity	7255.8979321314955
wavelet-HHL	gldm	GrayLevelVariance	0.29028954049287664
wavelet-HHL	gldm	HighGrayLevelEmphasis	12.559318663838813
wavelet-HHL	gldm	LargeDependenceEmphasis	165.87632555673383
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	2062.9551299045597
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	14.48466056542359
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.08784112834334866
wavelet-HHL	gldm	SmallDependenceEmphasis	0.01494248701817285
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.20117486437574983
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.0017376355780947862
wavelet-HHL	ngtdm	Busyness	125.03366550024364
wavelet-HHL	ngtdm	Coarseness	0.00028104315687781274
wavelet-HHL	ngtdm	Complexity	8.470007238895487
wavelet-HHL	ngtdm	Contrast	0.009839819279081341
wavelet-HHL	ngtdm	Strength	0.005016451373476583
wavelet-HHH	firstorder	10Percentile	-4.186282290160365
wavelet-HHH	firstorder	90Percentile	4.202121933007387
wavelet-HHH	firstorder	Energy	1358120416.6181529
wavelet-HHH	firstorder	Entropy	1.0009130667442252
wavelet-HHH	firstorder	InterquartileRange	4.083766930646751
wavelet-HHH	firstorder	Kurtosis	4.959142659972489
wavelet-HHH	firstorder	Maximum	26.73447173982049
wavelet-HHH	firstorder	MeanAbsoluteDeviation	2.6700839563955663
wavelet-HHH	firstorder	Mean	0.0009180894099518036
wavelet-HHH	firstorder	Median	0.02474689843352493
wavelet-HHH	firstorder	Minimum	-19.735999574955557
wavelet-HHH	firstorder	Range	46.47047131477605
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	1.7249952783561366
wavelet-HHH	firstorder	RootMeanSquared	300.02213781634214
wavelet-HHH	firstorder	Skewness	-0.025807326565693855
wavelet-HHH	firstorder	TotalEnergy	1358120416.6181529
wavelet-HHH	firstorder	Uniformity	0.4999588750591792
wavelet-HHH	firstorder	Variance	12.73232539932206
wavelet-HHH	glcm	Autocorrelation	2.2576164734559834
wavelet-HHH	glcm	JointAverage	1.5029887217932592
wavelet-HHH	glcm	ClusterProminence	0.498249078233885
wavelet-HHH	glcm	ClusterShade	-0.0025311272323408954
wavelet-HHH	glcm	ClusterTendency	0.4975026922454272
wavelet-HHH	glcm	Contrast	0.5029396827906412
wavelet-HHH	glcm	Correlation	-0.005438004998680386
wavelet-HHH	glcm	DifferenceAverage	0.502825425443949
wavelet-HHH	glcm	DifferenceEntropy	0.9993155476839266
wavelet-HHH	glcm	DifferenceVariance	0.2496007603173796
wavelet-HHH	glcm	JointEnergy	0.250471176177007
wavelet-HHH	glcm	JointEntropy	2.000119405157087
wavelet-HHH	glcm	Imc1	-0.001556811674082286
wavelet-HHH	glcm	Imc2	0.03870573883672387
wavelet-HHH	glcm	Idm	0.7485987130126946
wavelet-HHH	glcm	Idmn	0.9497113051369369
wavelet-HHH	glcm	Id	0.7486063301691408
wavelet-HHH	glcm	Idn	0.8742993565063474
wavelet-HHH	glcm	InverseVariance	0.5027254502655933
wavelet-HHH	glcm	MaximumProbability	0.2590061391935194
wavelet-HHH	glcm	SumEntropy	1.496609709966721
wavelet-HHH	glcm	SumSquares	0.2501105937590171
wavelet-HHH	glrlm	GrayLevelNonUniformity	4197.656990726104
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.49989026350918436
wavelet-HHH	glrlm	GrayLevelVariance	0.25023310211243976
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.5058865771255006
wavelet-HHH	glrlm	LongRunEmphasis	4.6961797420490745
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	11.826782571904785
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	2.913661526956841
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6236608480903196
wavelet-HHH	glrlm	RunEntropy	2.724141257912164
wavelet-HHH	glrlm	RunLengthNonUniformity	3380.1328040949393
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.4021683274127924
wavelet-HHH	glrlm	RunPercentage	0.5565451912880334
wavelet-HHH	glrlm	RunVariance	1.4549362129598178
wavelet-HHH	glrlm	ShortRunEmphasis	0.6282254030089585
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.5710411444641106
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.39265396001686526
wavelet-HHH	glszm	GrayLevelNonUniformity	1.5
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.375
wavelet-HHH	glszm	GrayLevelVariance	0.6875
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	3.75
wavelet-HHH	glszm	LargeAreaEmphasis	28449883.0
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	71735691.75
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	17628431.090277776
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.5902777777777778
wavelet-HHH	glszm	SizeZoneNonUniformity	1.5
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.375
wavelet-HHH	glszm	SmallAreaEmphasis	0.5000000087891842
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	2.500000021784206
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.27777778331820646
wavelet-HHH	glszm	ZoneEntropy	1.9999999999999987
wavelet-HHH	glszm	ZonePercentage	0.0002651113467656416
wavelet-HHH	glszm	ZoneVariance	14221899.0
wavelet-HHH	gldm	DependenceEntropy	4.423524006244886
wavelet-HHH	gldm	DependenceNonUniformity	1707.6646341463415
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.1131803177456483
wavelet-HHH	gldm	DependenceVariance	7.71623666079467
wavelet-HHH	gldm	GrayLevelNonUniformity	7543.379506892895
wavelet-HHH	gldm	GrayLevelVariance	0.25011926759968245
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.5110683987274656
wavelet-HHH	gldm	LargeDependenceEmphasis	164.71275185577943
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	415.6644353128314
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	101.9749046335572
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.6223065423589018
wavelet-HHH	gldm	SmallDependenceEmphasis	0.008322689651250808
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.021174695493941676
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.005183330231346326
wavelet-HHH	ngtdm	Busyness	942.882481487785
wavelet-HHH	ngtdm	Coarseness	0.00026334662299960305
wavelet-HHH	ngtdm	Complexity	2.012847998310311
wavelet-HHH	ngtdm	Contrast	0.04197654771384681
wavelet-HHH	ngtdm	Strength	0.0009187047191897252
wavelet-LLL	firstorder	10Percentile	183.8690400474907
wavelet-LLL	firstorder	90Percentile	419.2586307856372
wavelet-LLL	firstorder	Energy	5591779428.981585
wavelet-LLL	firstorder	Entropy	3.879157322172051
wavelet-LLL	firstorder	InterquartileRange	130.6263642204463
wavelet-LLL	firstorder	Kurtosis	3.2682950150920864
wavelet-LLL	firstorder	Maximum	742.175285125215
wavelet-LLL	firstorder	MeanAbsoluteDeviation	74.37854165027765
wavelet-LLL	firstorder	Mean	301.6989867496203
wavelet-LLL	firstorder	Median	298.76826885936293
wavelet-LLL	firstorder	Minimum	-29.1585189575808
wavelet-LLL	firstorder	Range	771.3338040827958
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	53.300692340053075
wavelet-LLL	firstorder	RootMeanSquared	608.7783207444476
wavelet-LLL	firstorder	Skewness	0.501156876711281
wavelet-LLL	firstorder	TotalEnergy	5591779428.981585
wavelet-LLL	firstorder	Uniformity	0.07744180412347948
wavelet-LLL	firstorder	Variance	8569.373152909744
wavelet-LLL	glcm	Autocorrelation	221.11269996311756
wavelet-LLL	glcm	JointAverage	14.494525405972702
