Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_28_segment_Lt Post Central Gyrus	1: RTSTRUCT: ANON_28_segment_Lt Temporal
log-sigma-5-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.08912069531414382	0.6487422833576679
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformity	3.0	1.0
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.5	1.0
log-sigma-5-0-mm-3D	glszm	GrayLevelVariance	0.5833333333333334	0.0
log-sigma-5-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	6.833333333333333	1.0
log-sigma-5-0-mm-3D	glszm	LargeAreaEmphasis	32916.0	196.0
log-sigma-5-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	134969.83333333334	196.0
log-sigma-5-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	8314.949074074075	196.0
log-sigma-5-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.2824074074074074	1.0
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformity	1.3333333333333333	1.0
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.2222222222222222	1.0
log-sigma-5-0-mm-3D	glszm	SmallAreaEmphasis	0.33357647080334263	0.00510204081632653
log-sigma-5-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	3.0013505401867584	0.00510204081632653
log-sigma-5-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.03715676611824153	0.00510204081632653
log-sigma-5-0-mm-3D	glszm	ZoneEntropy	2.2516291673878213	-3.203426503814917e-16
log-sigma-5-0-mm-3D	glszm	ZonePercentage	0.010380622837370242	0.07142857142857142
log-sigma-5-0-mm-3D	glszm	ZoneVariance	23635.88888888889	0.0
log-sigma-5-0-mm-3D	gldm	DependenceEntropy	4.984042722498147	2.2359263506290312
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformity	30.62629757785467	3.142857142857143
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.05298667401012919	0.22448979591836735
log-sigma-5-0-mm-3D	gldm	DependenceVariance	30.188838735168403	4.979591836734693
log-sigma-5-0-mm-3D	gldm	GrayLevelNonUniformity	350.8131487889273	14.0
log-sigma-5-0-mm-3D	gldm	GrayLevelVariance	0.232806719268208	0.0
log-sigma-5-0-mm-3D	gldm	HighGrayLevelEmphasis	4.666089965397924	1.0
log-sigma-5-0-mm-3D	gldm	LargeDependenceEmphasis	331.5536332179931	88.57142857142857
log-sigma-5-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	1386.7560553633218	88.57142857142857
log-sigma-5-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	91.76494617454826	88.57142857142857
log-sigma-5-0-mm-3D	gldm	LowGrayLevelEmphasis	0.2776336024605921	1.0
log-sigma-5-0-mm-3D	gldm	SmallDependenceEmphasis	0.009376487021370401	0.014581067767524169
log-sigma-5-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.06873265016161252	0.014581067767524169
log-sigma-5-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0017448949701493952	0.014581067767524169
log-sigma-5-0-mm-3D	ngtdm	Busyness	7.390341893688699	0.0
log-sigma-5-0-mm-3D	ngtdm	Coarseness	0.023444299787436652	1000000.0
log-sigma-5-0-mm-3D	ngtdm	Complexity	0.5368885057800571	0.0
log-sigma-5-0-mm-3D	ngtdm	Contrast	0.013986696361380823	0.0
log-sigma-5-0-mm-3D	ngtdm	Strength	0.05244638491857316	0.0
wavelet-LLH	firstorder	10Percentile	-52.13178250403563	-54.6059746002916
wavelet-LLH	firstorder	90Percentile	30.865070429788027	60.0769932004355
wavelet-LLH	firstorder	Energy	49208008.52164695	1340583.601936813
wavelet-LLH	firstorder	Entropy	2.424986193666425	2.217021885879716
wavelet-LLH	firstorder	InterquartileRange	38.21044952074845	98.54158290077459
wavelet-LLH	firstorder	Kurtosis	4.315628271104611	1.1988309397207837
wavelet-LLH	firstorder	Maximum	78.39485349117406	73.74077962872666
wavelet-LLH	firstorder	MeanAbsoluteDeviation	24.527722591882092	48.894493120100144
wavelet-LLH	firstorder	Mean	-10.060556628290605	5.328261612383023
wavelet-LLH	firstorder	Median	-8.419041350276022	9.212458041150562
wavelet-LLH	firstorder	Minimum	-149.54698124524174	-57.711373675640544
wavelet-LLH	firstorder	Range	227.94183473641579	131.4521533043672
wavelet-LLH	firstorder	RobustMeanAbsoluteDeviation	15.82436486930166	43.58215446028886
wavelet-LLH	firstorder	RootMeanSquared	291.7789622988944	309.4446179317314
wavelet-LLH	firstorder	Skewness	-0.520665258458475	-0.030562905918324904
wavelet-LLH	firstorder	TotalEnergy	49208008.52164695	1340583.601936813
wavelet-LLH	firstorder	Uniformity	0.23395313753427283	0.22448979591836732
wavelet-LLH	firstorder	Variance	1070.0820175229635	2530.6242276754065
wavelet-LLH	glcm	Autocorrelation	38.36909123809114	14.147374847374847
wavelet-LLH	glcm	JointAverage	6.157111652122213	3.6202686202686203
wavelet-LLH	glcm	ClusterProminence	104.98926529828236	170.53805048717948
wavelet-LLH	glcm	ClusterShade	-6.285041994843188	2.261329030142341
wavelet-LLH	glcm	ClusterTendency	4.606712079162066	9.480371339418959
wavelet-LLH	glcm	Contrast	2.771384130936379	6.398656898656899
wavelet-LLH	glcm	Correlation	0.24731242959222202	0.19598284193838567
wavelet-LLH	glcm	DifferenceAverage	1.2122718208815149	1.8995115995115994
wavelet-LLH	glcm	DifferenceEntropy	1.97426895149822	1.3241806215655576
wavelet-LLH	glcm	DifferenceVariance	1.2336916167469962	1.4963216853693042
wavelet-LLH	glcm	JointEnergy	0.06290175856699408	0.19015039634087258
wavelet-LLH	glcm	JointEntropy	4.657956372200416	2.6161943686126414
wavelet-LLH	glcm	Imc1	-0.08433699806067933	-0.6189921225251273
wavelet-LLH	glcm	Imc2	0.5369878599370017	0.9379329415907643
wavelet-LLH	glcm	Idm	0.533343895726411	0.4368428002364654
wavelet-LLH	glcm	Idmn	0.9750585594766682	0.8761310576127724
wavelet-LLH	glcm	Id	0.5754583856352561	0.49281542531542527
wavelet-LLH	glcm	Idn	0.9002344183389082	0.7920247609533324
wavelet-LLH	glcm	InverseVariance	0.47334723346461804	0.4230568274318275
wavelet-LLH	glcm	MaximumProbability	0.13726686336595145	0.22957875457875462
wavelet-LLH	glcm	SumEntropy	3.0409294011238006	1.7850588374771112
wavelet-LLH	glcm	SumSquares	1.8445240525246116	3.9697570595189644
wavelet-LLH	glrlm	GrayLevelNonUniformity	96.26953036065636	2.908053484976562
wavelet-LLH	glrlm	GrayLevelNonUniformityNormalized	0.21282694975263874	0.22371983340822194
wavelet-LLH	glrlm	GrayLevelVariance	2.031774479177504	4.016054664146956
wavelet-LLH	glrlm	HighGrayLevelRunEmphasis	38.635566104100846	16.90932144778299
wavelet-LLH	glrlm	LongRunEmphasis	2.102231302498082	1.256051640667025
wavelet-LLH	glrlm	LongRunHighGrayLevelEmphasis	82.7970968074864	22.69711058172597
wavelet-LLH	glrlm	LongRunLowGrayLevelEmphasis	0.07208841273893288	0.36499837769068544
wavelet-LLH	glrlm	LowGrayLevelRunEmphasis	0.039594444128035464	0.29337534260611187
wavelet-LLH	glrlm	RunEntropy	3.4105488748055106	2.422202960013123
wavelet-LLH	glrlm	RunLengthNonUniformity	299.8907983765838	11.389815312892237
wavelet-LLH	glrlm	RunLengthNonUniformityNormalized	0.6553730976891767	0.8634631162872152
wavelet-LLH	glrlm	RunPercentage	0.7824061751397391	0.9285714285714288
wavelet-LLH	glrlm	RunVariance	0.42110464556605803	0.06826844185639237
wavelet-LLH	glrlm	ShortRunEmphasis	0.833517328709715	0.9359870898332436
wavelet-LLH	glrlm	ShortRunHighGrayLevelEmphasis	32.00069985167687	15.462374164297241
wavelet-LLH	glrlm	ShortRunLowGrayLevelEmphasis	0.03432832591284974	0.27546958383496856
wavelet-LLH	glszm	GrayLevelNonUniformity	7.28	1.3333333333333333
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.1456	0.2222222222222222
wavelet-LLH	glszm	GrayLevelVariance	4.9824	3.1388888888888884
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	38.16	13.166666666666666
wavelet-LLH	glszm	LargeAreaEmphasis	1347.8	6.666666666666667
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	52888.68	139.83333333333334
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	35.96206515180146	1.8609259259259259
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.06536722096245905	0.2798148148148148
wavelet-LLH	glszm	SizeZoneNonUniformity	9.72	1.6666666666666667
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.1944	0.2777777777777778
wavelet-LLH	glszm	SmallAreaEmphasis	0.43032179442405466	0.4224537037037037
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	17.43124759671636	3.189814814814815
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.019988907327104767	0.09015046296296296
wavelet-LLH	glszm	ZoneEntropy	4.956565630242707	2.5849625007211543
wavelet-LLH	glszm	ZonePercentage	0.08650519031141868	0.42857142857142855
wavelet-LLH	glszm	ZoneVariance	1214.1664	1.222222222222222
wavelet-LLH	gldm	DependenceEntropy	5.701710458609345	2.4137995646056782
wavelet-LLH	gldm	DependenceNonUniformity	47.89273356401384	4.285714285714286
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.08285940062978173	0.30612244897959184
wavelet-LLH	gldm	DependenceVariance	12.505489637336717	0.9795918367346939
wavelet-LLH	gldm	GrayLevelNonUniformity	135.2249134948097	3.142857142857143
wavelet-LLH	gldm	GrayLevelVariance	1.8044204451575052	4.086734693877551
wavelet-LLH	gldm	HighGrayLevelEmphasis	38.93425605536332	17.357142857142858
wavelet-LLH	gldm	LargeDependenceEmphasis	56.826989619377166	9.142857142857142
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	2292.138408304498	217.92857142857142
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	1.5787181389440308	2.3013492063492067
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.037527254638238736	0.29230158730158734
wavelet-LLH	gldm	SmallDependenceEmphasis	0.08267467151777982	0.24404761904761904
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	3.1710965655527605	2.3333333333333335
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.003897731192784254	0.059980158730158724
wavelet-LLH	ngtdm	Busyness	1.0526921790935337	0.2560325476992144
wavelet-LLH	ngtdm	Coarseness	0.01268876848901235	0.2531506849315069
wavelet-LLH	ngtdm	Complexity	34.939446015239426	15.093674500103074
wavelet-LLH	ngtdm	Contrast	0.03452630031286978	0.5313049960243836
wavelet-LLH	ngtdm	Strength	0.418201062859414	4.167743572261025
wavelet-LHL	firstorder	10Percentile	-51.16827313170478	-55.96217711058544
wavelet-LHL	firstorder	90Percentile	38.99009608997675	30.637729871367977
wavelet-LHL	firstorder	Energy	49991734.601730786	1196375.5157662502
wavelet-LHL	firstorder	Entropy	2.5594960449870907	2.2709424217485354
wavelet-LHL	firstorder	InterquartileRange	45.410900868909	32.29300926920692
wavelet-LHL	firstorder	Kurtosis	3.4137571324832177	2.8364356728517963
wavelet-LHL	firstorder	Maximum	113.48893414992975	65.65349625155157
wavelet-LHL	firstorder	MeanAbsoluteDeviation	27.31872395278554	25.782730152064044
wavelet-LHL	firstorder	Mean	-7.987183748198324	-9.697945694252505
wavelet-LHL	firstorder	Median	-8.543610636813868	-9.66692573457049
wavelet-LHL	firstorder	Minimum	-110.52808779764489	-63.62435814912757
wavelet-LHL	firstorder	Range	224.01702194757462	129.27785440067913
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	18.681572128198813	13.72713630830072
wavelet-LHL	firstorder	RootMeanSquared	294.0933360591721	292.3275457142272
wavelet-LHL	firstorder	Skewness	0.1651247839304243	0.36565315769212803
wavelet-LHL	firstorder	TotalEnergy	49991734.601730786	1196375.5157662502
wavelet-LHL	firstorder	Uniformity	0.20282922857724406	0.2551020408163265
wavelet-LHL	firstorder	Variance	1219.4054591046424	1180.1112491664258
wavelet-LHL	glcm	Autocorrelation	27.32033671571697	9.583882783882784
wavelet-LHL	glcm	JointAverage	5.157577048281766	3.140842490842491
wavelet-LHL	glcm	ClusterProminence	124.65165907110223	23.21622478869796
wavelet-LHL	glcm	ClusterShade	2.5775553323499953	2.60697073750135
wavelet-LHL	glcm	ClusterTendency	6.171257563049697	2.421854177568463
wavelet-LHL	glcm	Contrast	3.2929540348403536	4.036141636141636
wavelet-LHL	glcm	Correlation	0.30908822989458024	-0.25768215406751843
wavelet-LHL	glcm	DifferenceAverage	1.3607362632295747	1.5684981684981687
wavelet-LHL	glcm	DifferenceEntropy	2.064087547477165	1.4035203667108744
wavelet-LHL	glcm	DifferenceVariance	1.348833425000767	1.381433804290947
wavelet-LHL	glcm	JointEnergy	0.04116930038498818	0.20212834564025042
wavelet-LHL	glcm	JointEntropy	5.091101907154534	2.58487568729396
wavelet-LHL	glcm	Imc1	-0.08246281525242474	-0.6561979605043545
wavelet-LHL	glcm	Imc2	0.528855233245435	0.9327007845076949
wavelet-LHL	glcm	Idm	0.49403213051502515	0.4433615655335113
wavelet-LHL	glcm	Idmn	0.9703684952485686	0.9119073059867512
wavelet-LHL	glcm	Id	0.5439861101082437	0.5124185999185997
wavelet-LHL	glcm	Idn	0.8892756830551231	0.8138252620395476
wavelet-LHL	glcm	InverseVariance	0.46189279236453196	0.35817999592999594
wavelet-LHL	glcm	MaximumProbability	0.07751858092264825	0.2899267399267399
wavelet-LHL	glcm	SumEntropy	3.3147914815123496	1.4758945272857429
wavelet-LHL	glcm	SumSquares	2.366052899472513	1.614498953427525
wavelet-LHL	glrlm	GrayLevelNonUniformity	92.19886741577953	3.025359256128487
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.19700682187955343	0.23420728327744392
wavelet-LHL	glrlm	GrayLevelVariance	2.199126831192613	2.1090081197097255
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	29.28986884584962	12.103522118906735
wavelet-LHL	glrlm	LongRunEmphasis	1.8748375900856864	1.3088757396449704
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	52.65376068710733	14.982812059735137
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.09855997466954729	0.2979545020506559
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.054820169726531955	0.24438448232679003
wavelet-LHL	glrlm	RunEntropy	3.4178553847064994	2.5522154874575396
wavelet-LHL	glrlm	RunLengthNonUniformity	324.361191955063	10.985404339250493
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.6871768112601037	0.8454124310929043
wavelet-LHL	glrlm	RunPercentage	0.8099547511312217	0.9175824175824177
wavelet-LHL	glrlm	RunVariance	0.32127179803596123	0.09344763060739392
wavelet-LHL	glrlm	ShortRunEmphasis	0.8532065077748049	0.9313280736357659
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	25.264896150009516	11.460622710622713
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.04763304855976281	0.23194164501215783
wavelet-LHL	glszm	GrayLevelNonUniformity	6.787234042553192	1.2857142857142858
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.14440923494794025	0.1836734693877551
wavelet-LHL	glszm	GrayLevelVariance	4.666364870982345	2.7755102040816326
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	33.87234042553192	13.571428571428571
wavelet-LHL	glszm	LargeAreaEmphasis	1134.6808510638298	6.857142857142857
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	31035.255319148935	69.71428571428571
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	47.007742829401266	1.2500396825396827
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.07849472708705231	0.24876984126984128
wavelet-LHL	glszm	SizeZoneNonUniformity	10.574468085106384	3.0
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.22498868266183794	0.42857142857142855
wavelet-LHL	glszm	SmallAreaEmphasis	0.4809731763712615	0.6468253968253969
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	16.50536760085337	9.535714285714286
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.02882713946162396	0.12190917107583775
wavelet-LHL	glszm	ZoneEntropy	4.688013193098892	2.5216406363433164
wavelet-LHL	glszm	ZonePercentage	0.08131487889273356	0.5
wavelet-LHL	glszm	ZoneVariance	983.4431869624265	2.8571428571428568
wavelet-LHL	gldm	DependenceEntropy	5.809142575687783	2.8962915290459255
wavelet-LHL	gldm	DependenceNonUniformity	57.30103806228374	3.2857142857142856
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.099136744052394	0.23469387755102042
wavelet-LHL	gldm	DependenceVariance	9.757785467128027	3.979591836734693
wavelet-LHL	gldm	GrayLevelNonUniformity	117.23529411764706	3.5714285714285716
wavelet-LHL	gldm	GrayLevelVariance	2.0715418876689697	1.9795918367346936
wavelet-LHL	gldm	HighGrayLevelEmphasis	28.84948096885813	11.857142857142858
wavelet-LHL	gldm	LargeDependenceEmphasis	45.055363321799305	13.857142857142858
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	1175.1159169550174	131.0
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	2.1872042479845972	2.017400793650794
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.0538088952901422	0.2383531746031746
wavelet-LHL	gldm	SmallDependenceEmphasis	0.0898876172885071	0.3732738095238095
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	2.88201825358392	5.359464285714286
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.005769246960755466	0.0810978835978836
wavelet-LHL	ngtdm	Busyness	1.5191054873691332	0.14965656565656565
wavelet-LHL	ngtdm	Coarseness	0.011495772333445273	0.46773758099352053
wavelet-LHL	ngtdm	Complexity	37.44883059323953	13.830215419501135
wavelet-LHL	ngtdm	Contrast	0.04320454995930457	0.146617388658205
wavelet-LHL	ngtdm	Strength	0.38443881529692386	3.876013582468966
wavelet-LHH	firstorder	10Percentile	-15.907210095213795	-12.181340026903046
wavelet-LHH	firstorder	90Percentile	16.105846175977966	11.830419050474774
wavelet-LHH	firstorder	Energy	52154430.61903225	1254973.0024468317
wavelet-LHH	firstorder	Entropy	1.334967511247101	1.2958363892911628
wavelet-LHH	firstorder	InterquartileRange	15.73443506624253	18.984251116506535
wavelet-LHH	firstorder	Kurtosis	3.2960489804016584	2.4480258671564283
wavelet-LHH	firstorder	Maximum	42.219598828942004	13.181563858914478
wavelet-LHH	firstorder	MeanAbsoluteDeviation	9.863559451687431	9.50556964452221
wavelet-LHH	firstorder	Mean	0.11996958627352725	-0.8068634917093507
wavelet-LHH	firstorder	Median	0.22435785193815602	-0.2880606184509277
wavelet-LHH	firstorder	Minimum	-37.747836506534505	-25.596373883863986
wavelet-LHH	firstorder	Range	79.96743533547651	38.77793774277846
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	6.637795589468753	6.896949550081497
wavelet-LHH	firstorder	RootMeanSquared	300.38738143547465	299.40094980845043
wavelet-LHH	firstorder	Skewness	0.05380844664614885	-0.4877574438083752
wavelet-LHH	firstorder	TotalEnergy	52154430.61903225	1254973.0024468317
wavelet-LHH	firstorder	Uniformity	0.44221812478298866	0.4387755102040816
wavelet-LHH	firstorder	Variance	160.58278119558196	124.39581253360566
wavelet-LHH	glcm	Autocorrelation	6.343521449018384	5.705433455433455
wavelet-LHH	glcm	JointAverage	2.5127086445755626	2.398290598290598
wavelet-LHH	glcm	ClusterProminence	1.874924846156972	1.019956515272565
wavelet-LHH	glcm	ClusterShade	-0.07667701952734582	-0.14708283211986922
wavelet-LHH	glcm	ClusterTendency	0.8029277499231828	0.6527499660832995
wavelet-LHH	glcm	Contrast	0.6839543895572132	0.958974358974359
wavelet-LHH	glcm	Correlation	0.07913405499019463	-0.2094870257750038
wavelet-LHH	glcm	DifferenceAverage	0.58263989970873	0.7395604395604395
wavelet-LHH	glcm	DifferenceEntropy	1.2215860850332527	0.9989196438251285
wavelet-LHH	glcm	DifferenceVariance	0.3383592190688439	0.3540013954299669
wavelet-LHH	glcm	JointEnergy	0.20101986487140863	0.2669794513246895
wavelet-LHH	glcm	JointEntropy	2.6284784568403015	2.0567537229234514
wavelet-LHH	glcm	Imc1	-0.022954104392536336	-0.3838702820224411
wavelet-LHH	glcm	Imc2	0.17700646824702868	0.7241559149494834
wavelet-LHH	glcm	Idm	0.7188114991304834	0.6521611721611721
wavelet-LHH	glcm	Idmn	0.9616098889398118	0.9142293603832067
wavelet-LHH	glcm	Id	0.7253509478566158	0.6667887667887669
wavelet-LHH	glcm	Idn	0.8868246153659161	0.8260805860805861
wavelet-LHH	glcm	InverseVariance	0.49601886561947117	0.5475732600732601
wavelet-LHH	glcm	MaximumProbability	0.2512418295730892	0.34505494505494505
wavelet-LHH	glcm	SumEntropy	1.8672851950683929	1.2382555544252833
wavelet-LHH	glcm	SumSquares	0.37172053487009904	0.40293108126441457
wavelet-LHH	glrlm	GrayLevelNonUniformity	153.05654452210675	5.288608827070367
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.41621738098829303	0.4318544895083741
wavelet-LHH	glrlm	GrayLevelVariance	0.43488400493470736	0.40106240894875334
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	6.630958640632363	6.1302927841389385
wavelet-LHH	glrlm	LongRunEmphasis	3.4567616423147323	1.4766003227541686
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	23.17888929033339	9.630292784138938
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.6538599072559368	0.3206707822092438
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.21708057912239254	0.24578733232579392
wavelet-LHH	glrlm	RunEntropy	2.842935794691128	1.7573154851927875
wavelet-LHH	glrlm	RunLengthNonUniformity	173.86550195738943	9.541509772279003
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.4657050893464349	0.7673515892988727
wavelet-LHH	glrlm	RunPercentage	0.6361458610593558	0.8736263736263736
wavelet-LHH	glrlm	RunVariance	0.8654978918566004	0.13348885887885348
wavelet-LHH	glrlm	ShortRunEmphasis	0.6949676386056474	0.8886199270814653
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	4.59691099851095	5.325222854069008
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.16116075391881418	0.22792980405159896
wavelet-LHH	glszm	GrayLevelNonUniformity	7.0	1.0
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.3684210526315789	0.3333333333333333
wavelet-LHH	glszm	GrayLevelVariance	1.9335180055401662	0.6666666666666666
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	8.052631578947368	4.666666666666667
wavelet-LHH	glszm	LargeAreaEmphasis	7665.578947368421	28.666666666666668
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	51455.42105263158	195.33333333333334
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	1341.641812865497	5.148148148148148
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.47953216374269003	0.4537037037037037
wavelet-LHH	glszm	SizeZoneNonUniformity	4.052631578947368	1.0
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.21329639889196675	0.3333333333333333
wavelet-LHH	glszm	SmallAreaEmphasis	0.4071651999329828	0.34939531368102794
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	3.522304483367001	0.43159486016628873
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.2091788170557608	0.33640400604686316
wavelet-LHH	glszm	ZoneEntropy	3.3918926446809285	1.5849625007211552
wavelet-LHH	glszm	ZonePercentage	0.0328719723183391	0.21428571428571427
wavelet-LHH	glszm	ZoneVariance	6740.138504155124	6.888888888888888
wavelet-LHH	gldm	DependenceEntropy	4.99423781236796	2.9852281360342485
wavelet-LHH	gldm	DependenceNonUniformity	43.17993079584775	2.5714285714285716
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.07470576262257396	0.1836734693877551
wavelet-LHH	gldm	DependenceVariance	15.656721064163502	2.4897959183673466
wavelet-LHH	gldm	GrayLevelNonUniformity	255.60207612456747	6.142857142857143
wavelet-LHH	gldm	GrayLevelVariance	0.37451958190155776	0.3877551020408163
wavelet-LHH	gldm	HighGrayLevelEmphasis	6.659169550173011	6.285714285714286
wavelet-LHH	gldm	LargeDependenceEmphasis	125.07266435986159	20.857142857142858
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	846.9359861591696	156.42857142857142
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	21.840470011534027	3.234126984126984
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.20323913879277203	0.23412698412698413
wavelet-LHH	gldm	SmallDependenceEmphasis	0.03243058959368911	0.13540613864593457
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.24392739824489834	0.4370084224165857
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.01268821273972008	0.08437658595184105
wavelet-LHH	ngtdm	Busyness	11.7144030404864	0.5585479797979797
wavelet-LHH	ngtdm	Coarseness	0.008428590576134709	0.31331238555959945
wavelet-LHH	ngtdm	Complexity	3.145863874758797	1.8852056673485242
wavelet-LHH	ngtdm	Contrast	0.032141456740251394	0.07426843753374365
wavelet-LHH	ngtdm	Strength	0.04366742928359947	0.9234411996842936
wavelet-HLL	firstorder	10Percentile	-61.064652805127295	-25.868936151193086
wavelet-HLL	firstorder	90Percentile	35.368135080323306	38.3563733418991
wavelet-HLL	firstorder	Energy	48870146.203266636	1357009.8566435573
wavelet-HLL	firstorder	Entropy	2.6893087438174006	1.9241743523004402
wavelet-HLL	firstorder	InterquartileRange	50.030458306283705	33.27492889042783
wavelet-HLL	firstorder	Kurtosis	3.41001007971092	2.5791695759002398
wavelet-HLL	firstorder	Maximum	114.41057672564824	44.70801817657701
wavelet-HLL	firstorder	MeanAbsoluteDeviation	30.404958623576423	22.53867287443871
wavelet-HLL	firstorder	Mean	-11.851378195706555	10.185134680988227
wavelet-HLL	firstorder	Median	-10.169762285404225	20.074529650857286
wavelet-HLL	firstorder	Minimum	-150.54133378211247	-49.20305843292397
wavelet-HLL	firstorder	Range	264.9519105077607	93.91107660950098
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	20.516522201681816	14.577773200435814
wavelet-HLL	firstorder	RootMeanSquared	290.77555942205447	311.33466796124685
wavelet-HLL	firstorder	Skewness	-0.20353230443286263	-0.7415488892770896
wavelet-HLL	firstorder	TotalEnergy	48870146.203266636	1357009.8566435573
wavelet-HLL	firstorder	Uniformity	0.1877432023084015	0.2755102040816326
wavelet-HLL	firstorder	Variance	1520.7977094949767	714.4576974769958
wavelet-HLL	glcm	Autocorrelation	50.222450998672244	6.9913919413919405
wavelet-HLL	glcm	JointAverage	7.0420591061774145	2.7206959706959704
wavelet-HLL	glcm	ClusterProminence	154.79600163773964	8.127217979331974
wavelet-HLL	glcm	ClusterShade	-4.64286320122515	-0.947785668601994
wavelet-HLL	glcm	ClusterTendency	6.469917193187225	1.681463457177743
wavelet-HLL	glcm	Contrast	3.944928748814607	3.4235653235653234
wavelet-HLL	glcm	Correlation	0.24061659693481371	-0.16490714642684237
wavelet-HLL	glcm	DifferenceAverage	1.4490980776673819	1.5927960927960927
wavelet-HLL	glcm	DifferenceEntropy	2.16650107817558	0.8588090128977045
