Image type	Feature Class	Feature Name	RTSTRUCT: ANON_6_segment_Lt flax frontal071720	RTSTRUCT: ANON_6_segment_Rt ant frontal071720	RTSTRUCT: ANON_6_segment_Lt occipital 071720	RTSTRUCT: ANON_6_segment_Ltlat pcerebellar 071720	RTSTRUCT: ANON_6_segment_Lt temporal071720
wavelet-LHH	gldm	DependenceVariance	10.937203293071331	15.81503515413737	8.295592890187484	5.182222222222222	2.7058823529411766
wavelet-LHH	gldm	GrayLevelNonUniformity	64.81395348837209	43.093023255813954	54.513513513513516	20.644444444444446	6.882352941176471
wavelet-LHH	gldm	GrayLevelVariance	0.24878312601406163	0.24945916711736077	0.2678354029705381	0.3358024691358025	0.46366782006920415
wavelet-LHH	gldm	HighGrayLevelEmphasis	2.604651162790698	2.5697674418604652	2.5585585585585586	2.7555555555555555	3.176470588235294
wavelet-LHH	gldm	LargeDependenceEmphasis	107.40310077519379	123.3953488372093	93.23423423423424	52.333333333333336	27.705882352941178
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	312.8217054263566	373.54651162790697	226.4144144144144	127.82222222222222	63.411764705882355
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	56.048449612403104	60.85755813953488	59.9491991991992	33.65864197530864	19.302287581699346
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.5988372093023255	0.6075581395348837	0.6203703703703703	0.6104938271604938	0.5866013071895424
wavelet-LHH	gldm	SmallDependenceEmphasis	0.016462192789975516	0.016679169824866648	0.024743740323929606	0.03939147817069895	0.06592578698145925
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.036076162403254085	0.03612698819524642	0.1203609910743805	0.16052590843499934	0.3551154628518074
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.01155870038665587	0.011817215232271708	0.010849437646326898	0.02145354961696953	0.026308106575963715
wavelet-LHH	ngtdm	Busyness	25.182538941570378	15.545123541110105	7.068991945426806	3.1486033495878076	2.1674929237429232
wavelet-LHH	ngtdm	Coarseness	0.03283716065491807	0.05645185244668024	0.03668780448396236	0.09925035493623234	0.24509883939210922
wavelet-LHH	ngtdm	Complexity	0.4721442311020947	0.41195838481038144	1.970118918518494	1.8587845916565082	1.9742930707636588
wavelet-LHH	ngtdm	Contrast	0.11778942445351238	0.10310815068060697	0.04542933806915275	0.05818538448675969	0.10300836828925575
wavelet-LHH	ngtdm	Strength	0.03274574730961906	0.05626496005581695	0.1244110523811889	0.30780006316966935	0.6645464158378801
wavelet-HLL	firstorder	10Percentile	-64.21271848405013	-63.80003210269416	-60.499940263391416	-45.730371678659914	-67.23326921388426
wavelet-HLL	firstorder	90Percentile	23.03607079369475	42.9341347742875	37.49682368419894	35.447633834442385	46.73836567488392
wavelet-HLL	firstorder	Energy	10509410.468116619	7341729.778826885	8892485.865719948	3776007.834711141	1470587.0960535042
wavelet-HLL	firstorder	Entropy	2.3630925853502287	2.63529897610305	2.483560646897643	2.412387304145924	2.469240782172282
wavelet-HLL	firstorder	InterquartileRange	49.4911045215735	71.22562849108024	52.02891510987187	42.86036478218327	79.97630084616071
wavelet-HLL	firstorder	Kurtosis	1.962546673402958	1.7356151601122622	2.897162084354394	2.777659864048117	1.732863180570464
wavelet-HLL	firstorder	Maximum	38.62597281163153	58.80285622244503	91.59873903110615	62.08707202679216	56.36318794800276
wavelet-HLL	firstorder	MeanAbsoluteDeviation	27.833142578875787	35.233717963297494	29.872284437054375	26.35442606033729	41.65744817249944
wavelet-HLL	firstorder	Mean	-16.423865676429596	-10.576813761942583	-19.373621946114813	-12.236383294241861	-9.587384862601327
wavelet-HLL	firstorder	Median	-13.953529272579301	-6.08297354219251	-28.477276068796645	-11.434803046415619	-25.09649196156464
wavelet-HLL	firstorder	Minimum	-86.94316773181858	-79.51243863311866	-79.62038783929592	-77.86392327646516	-87.58937331193054
wavelet-HLL	firstorder	Range	125.5691405434501	138.3152948555637	171.21912687040208	139.95099530325732	143.9525612599333
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	22.0632484236562	28.32294703977926	21.025664867338286	17.46394923842536	32.98364403261955
wavelet-HLL	firstorder	RootMeanSquared	285.42651979529586	292.1796552065042	283.04149038039685	289.67444695002547	294.1175331347401
wavelet-HLL	firstorder	Skewness	-0.28248172749115497	-0.00024341718328767733	0.754923898375504	0.33347249430946235	-0.05533623232037839
wavelet-HLL	firstorder	TotalEnergy	10509410.468116619	7341729.778826885	8892485.865719948	3776007.834711141	1470587.0960535042
wavelet-HLL	firstorder	Uniformity	0.2099032510065501	0.17144402379664683	0.21402483564645727	0.21777777777777774	0.2179930795847751
wavelet-HLL	firstorder	Variance	1052.874244554755	1603.1701844024026	1361.3212171141915	1103.3861162246624	2165.6362663221043
wavelet-HLL	glcm	Autocorrelation	15.389557871262532	17.889725754205816	13.758046891691388	15.634123783059742	16.643589743589747
wavelet-HLL	glcm	JointAverage	3.7963338621509175	4.002533817416312	3.560102272236421	3.864664997618779	4.025961538461538
wavelet-HLL	glcm	ClusterProminence	55.45988814462094	166.9213848109289	123.41727750049981	67.71133524148537	106.87603422253382
wavelet-HLL	glcm	ClusterShade	-0.9554584136250865	0.5554497451394108	13.805382723313283	5.412310839364455	-4.493894497863248
wavelet-HLL	glcm	ClusterTendency	5.392543446428229	9.822706917818426	6.753552152151506	5.132442679326799	7.795550213675214
wavelet-HLL	glcm	Contrast	1.4916376378623952	2.348120928781726	2.423323559249741	2.3510068021644717	6.535256410256409
wavelet-HLL	glcm	Correlation	0.5612158080655026	0.6107238303585085	0.46534985114998684	0.36017245073596915	0.1022142376596499
wavelet-HLL	glcm	DifferenceAverage	0.8820799658133931	1.1700264524295165	1.1342547958622913	1.1969054211786792	2.175
wavelet-HLL	glcm	DifferenceEntropy	1.545026666382753	1.7285877555254376	1.8273399631053573	1.748598513208944	1.6067186693035092
wavelet-HLL	glcm	DifferenceVariance	0.6128418296004406	0.834925971719795	1.0293326122792306	0.8071638239375472	0.9202938034188033
wavelet-HLL	glcm	JointEnergy	0.07222048073263887	0.049620348555325	0.06675800908657911	0.07118416651697358	0.11767628205128207
wavelet-HLL	glcm	JointEntropy	4.1244894446899725	4.593755716657046	4.416897952568931	4.12694481874593	3.2016922025892303
wavelet-HLL	glcm	Imc1	-0.25063835297835196	-0.2821985587227367	-0.2056402437594738	-0.31555594569782536	-0.6579948342417978
wavelet-HLL	glcm	Imc2	0.7989473470087385	0.8561665921912321	0.7700656407345959	0.868980744144969	0.9754571781076838
wavelet-HLL	glcm	Idm	0.618282360553322	0.5313972313037156	0.5518638163546685	0.5149856875786897	0.3133568279382759
wavelet-HLL	glcm	Idmn	0.9634514527014653	0.957413560991766	0.9666842489815922	0.9571076442097278	0.8926422103944
wavelet-HLL	glcm	Id	0.64609814013207	0.5757000815506083	0.5903860585462284	0.5635381594003331	0.40200854700854693
wavelet-HLL	glcm	Idn	0.8841234588782125	0.8688852230808414	0.8866808872398942	0.8653532422865672	0.7798305167055167
wavelet-HLL	glcm	InverseVariance	0.4738684162436266	0.46591315372212405	0.4786958575482156	0.4599245017015636	0.35356267806267805
wavelet-HLL	glcm	MaximumProbability	0.142811259123967	0.09489727930975535	0.14608429381417526	0.14443011022419697	0.158974358974359
wavelet-HLL	glcm	SumEntropy	3.011689431111255	3.3282048969819416	3.0619926574851837	2.8167014926366654	2.13033110481202
wavelet-HLL	glcm	SumSquares	1.7210452710726563	3.042706961650038	2.294218927850311	1.8708623703728178	3.5827016559829064
wavelet-HLL	glrlm	GrayLevelNonUniformity	19.615258370819262	12.019973466417271	17.771355667816216	8.023381063437348	3.43393665158371
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.20193766457059223	0.17017622927408763	0.19921316166569497	0.20795489089613878	0.21274413687043447
wavelet-HLL	glrlm	GrayLevelVariance	1.8824755699354516	2.668230945867407	2.418056749939509	1.8857227255795053	3.7194879927838405
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	16.15399131671349	19.106606931021908	16.788577007989662	18.712037254954705	20.31297134238311
wavelet-HLL	glrlm	LongRunEmphasis	2.409364182315518	1.784981749185233	1.8646216423614743	1.5632378831722171	1.1948717948717948
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	39.11604703533949	34.40847065643723	27.788953156661947	26.949430091737785	23.720663650075416
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	0.2805146186028074	0.23725823292973175	0.23401643456660343	0.15220630663235818	0.22092523676137124
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.13273880869805577	0.13496649716415343	0.12449831338141955	0.10237225411896364	0.18712821367863383
wavelet-HLL	glrlm	RunEntropy	3.282167778337424	3.266015519575279	3.2985279758118398	2.9531072432288394	2.6020163644660053
wavelet-HLL	glrlm	RunLengthNonUniformity	61.587951967737325	49.550993957704954	59.87668433419814	29.045388243418266	14.984615384615383
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.6066918490853708	0.6871840826224411	0.6618965321028458	0.7393594287520104	0.9169764957264958
wavelet-HLL	glrlm	RunPercentage	0.7543231961836612	0.8228980322003577	0.803880803880804	0.8581196581196582	0.9502262443438914
wavelet-HLL	glrlm	RunVariance	0.44725671843750603	0.24131075810316302	0.26755778393606244	0.1595552930408203	0.055870726495726504
wavelet-HLL	glrlm	ShortRunEmphasis	0.7859694845243163	0.8486525239710916	0.8342056386237401	0.8744310756974922	0.956980056980057
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	12.634398434777298	16.092904922126433	14.588702463590572	16.80798398230387	19.51233031674208
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.10915065212980116	0.1138663076075045	0.10361516013354187	0.09148123214143952	0.17931206965217236
wavelet-HLL	glszm	GrayLevelNonUniformity	2.0	1.25	2.875	1.25	1.25
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.2	0.15625	0.1796875	0.15625	0.15625
wavelet-HLL	glszm	GrayLevelVariance	2.4000000000000004	3.609375	3.58984375	3.609375	3.9375
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	18.4	20.625	22.1875	20.625	22.0
wavelet-HLL	glszm	LargeAreaEmphasis	329.9	148.0	145.9375	51.375	6.875
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	5478.6	2840.625	1542.3125	776.0	107.125
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	32.312305555555554	16.06390660430839	19.101336539824263	4.340794359410431	1.082044359410431
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.1684166666666667	0.19397463151927438	0.1803249893707483	0.19397463151927438	0.19244685374149662
wavelet-HLL	glszm	SizeZoneNonUniformity	2.2	1.5	4.5	1.75	3.25
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.22	0.1875	0.28125	0.21875	0.40625
wavelet-HLL	glszm	SmallAreaEmphasis	0.40781337062189965	0.023593895379308234	0.5106857521680329	0.1955070677186062	0.5034722222222222
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	9.348729723914209	0.5691770820819672	11.22604887070095	2.3825189020381328	9.46875
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.02563114253354228	0.008450351408164835	0.14243752677601706	0.13013283235384884	0.07807216868228772
wavelet-HLL	glszm	ZoneEntropy	3.12192809488736	2.9999999999999973	3.5778195311147787	2.9999999999999973	2.749999999999998
wavelet-HLL	glszm	ZonePercentage	0.07751937984496124	0.09302325581395349	0.14414414414414414	0.17777777777777778	0.47058823529411764
wavelet-HLL	glszm	ZoneVariance	163.49	32.4375	97.80859375	19.734375	2.359375
wavelet-HLL	gldm	DependenceEntropy	5.293242760067042	4.689086307567216	5.222168065494043	4.011204418927653	3.1018812234760142
wavelet-HLL	gldm	DependenceNonUniformity	12.007751937984496	11.906976744186046	10.693693693693694	7.0	5.9411764705882355
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.09308334835646896	0.13845321795565171	0.09633958282606932	0.15555555555555556	0.3494809688581315
wavelet-HLL	gldm	DependenceVariance	12.175350039060154	5.494862087614927	9.67486405324243	4.61432098765432	1.0311418685121108
wavelet-HLL	gldm	GrayLevelNonUniformity	27.07751937984496	14.744186046511627	23.756756756756758	9.8	3.7058823529411766
wavelet-HLL	gldm	GrayLevelVariance	1.788834805600625	2.752433747971877	2.29900170440711	1.7758024691358023	3.70242214532872
wavelet-HLL	gldm	HighGrayLevelEmphasis	16.217054263565892	19.22093023255814	16.00900900900901	18.133333333333333	20.176470588235293
wavelet-HLL	gldm	LargeDependenceEmphasis	66.75193798449612	36.906976744186046	46.873873873873876	26.6	6.294117647058823
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	1135.3333333333333	752.1976744186046	538.009009009009	352.0888888888889	98.17647058823529
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	6.065897932816537	4.711553749406739	6.274352630691917	2.4589552784076596	0.9976593970921703
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.125760120585702	0.1348219559141486	0.12483382617311187	0.1001477702191988	0.18653494731225823
wavelet-HLL	gldm	SmallDependenceEmphasis	0.0631979168090957	0.05554268131413127	0.1184223579390912	0.09930017006802719	0.3344607843137255
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	1.2358985927682848	1.0510998995700245	2.546869624208397	2.0035518392542206	6.598382352941177
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.007238364886187978	0.006825939689881644	0.02434680275333081	0.027264297270863085	0.05686385665377262
wavelet-HLL	ngtdm	Busyness	0.7552115074204613	0.35429697364682483	0.6359336951127702	0.21985619361889103	0.18438635374399262
wavelet-HLL	ngtdm	Coarseness	0.07722110089882152	0.13982386018429488	0.06965143610424566	0.20800736410613313	0.2134206303926868
wavelet-HLL	ngtdm	Complexity	7.123533217307508	9.271959961983915	18.676706297986854	11.289612228901595	27.243864545818326
wavelet-HLL	ngtdm	Contrast	0.06829704740067642	0.07309805711387864	0.06120331021001106	0.057068364466797916	0.24358250746331933
wavelet-HLL	ngtdm	Strength	0.7787867930505201	1.9719641309584834	1.5827244332724424	2.6635220146038403	4.593270605246166
wavelet-HLH	firstorder	10Percentile	-11.24653330008824	-11.614688217792526	-18.56632391410556	-19.71669088315707	-18.947614760663402
wavelet-HLH	firstorder	90Percentile	12.194258357938851	10.253009019679773	17.36034712890091	18.33172988610364	14.241611260545065
wavelet-HLH	firstorder	Energy	11679497.061396334	7777800.428031076	10055340.312291006	4050990.1666551735	1514971.275882382
wavelet-HLH	firstorder	Entropy	1.1558516925227176	0.9902246902198677	1.3295362699700575	1.2589533877283725	1.253297578463042
wavelet-HLH	firstorder	InterquartileRange	11.570391720293358	11.742888980136641	20.807521038802783	19.530444904189277	18.679494992540317
wavelet-HLH	firstorder	Kurtosis	3.6559459397413363	2.6804077756298312	2.235741987429022	2.4081467423834093	2.359889453706782
wavelet-HLH	firstorder	Maximum	30.29639930043382	18.36096510395917	27.441903036242316	30.816870163601063	26.87135656597749
wavelet-HLH	firstorder	MeanAbsoluteDeviation	7.507110527760208	6.8286848546177765	11.371889410534392	11.021112571816731	11.198791472364098
wavelet-HLH	firstorder	Mean	0.7341477803878238	0.608967362261497	0.6723008329570853	-0.26874746373420794	-1.7735805082588683
wavelet-HLH	firstorder	Median	0.49857204046372927	0.6513688005429035	2.101683294332936	-1.1349566668298385	-5.820617503825452
wavelet-HLH	firstorder	Minimum	-27.493450605546197	-20.218262527801514	-27.794397063903148	-26.66959179543818	-20.630275236838944
wavelet-HLH	firstorder	Range	57.78984990598002	38.57922763176069	55.23630010014546	57.48646195903925	47.50163180281643
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	4.919721853167799	4.818235367100183	8.497768974640453	7.681678630224842	7.966992081166021
wavelet-HLH	firstorder	RootMeanSquared	300.8965551648093	300.73167418951147	300.9794867795497	300.03667059785926	298.52295959414243
wavelet-HLH	firstorder	Skewness	0.2879157047940354	-0.3291146136773735	-0.11637517499804942	0.026213550155263478	0.4402935319667793
wavelet-HLH	firstorder	TotalEnergy	11679497.061396334	7777800.428031076	10055340.312291006	4050990.1666551735	1514971.275882382
wavelet-HLH	firstorder	Uniformity	0.4783967309656872	0.5067604110329909	0.44679814950085217	0.45975308641975304	0.4532871972318339
wavelet-HLH	firstorder	Variance	97.70926885296872	73.78860222127511	184.81897389690474	183.17995648957697	176.96012198204582
wavelet-HLH	glcm	Autocorrelation	6.49767761941791	2.4582814495488794	6.47359236455509	6.298754828673098	2.4653846153846155
wavelet-HLH	glcm	JointAverage	2.5432290777784674	1.5632926860070204	2.542775581386086	2.502928775153584	1.5772435897435897
wavelet-HLH	glcm	ClusterProminence	0.98374673665504	0.5230649162457556	1.6223109111118434	1.794676846276169	1.2749417723913816
wavelet-HLH	glcm	ClusterShade	0.0755543080375348	-0.0749109046876111	-0.044015866239743615	0.04091368114348945	0.09751077279202265
wavelet-HLH	glcm	ClusterTendency	0.6438573549645391	0.5188814981328908	0.7881811933875963	0.8415901857415864	0.6942254273504275
wavelet-HLH	glcm	Contrast	0.5281875456224413	0.4631932169443632	0.7568213692693088	0.7076875989413244	0.8493589743589743
wavelet-HLH	glcm	Correlation	0.09962683891363662	0.05712210095235237	0.020504712173327798	0.08697268949904746	-0.07586328971442861
wavelet-HLH	glcm	DifferenceAverage	0.4972266594372595	0.4631932169443632	0.6199646381579389	0.5856649720980309	0.6685897435897435
wavelet-HLH	glcm	DifferenceEntropy	1.0587291646622157	0.9656459439426458	1.2540698607583152	1.1841324670678743	1.0869187007606145
wavelet-HLH	glcm	DifferenceVariance	0.2704739586820298	0.23886172805439074	0.3606255831414383	0.3471165846641828	0.2979861111111111
wavelet-HLH	glcm	JointEnergy	0.24021521505332163	0.27010091440698225	0.19945450190084488	0.20722207991891975	0.273167735042735
wavelet-HLH	glcm	JointEntropy	2.2198944624405206	1.9410527590311202	2.6476910897381325	2.5689907310750346	2.0761640064877946
wavelet-HLH	glcm	Imc1	-0.051735618132761035	-0.033537090173111885	-0.048278056928881624	-0.10432663269721397	-0.33864546937504925
wavelet-HLH	glcm	Imc2	0.2562078530197487	0.1550063426659887	0.2991533530863432	0.47336817929405967	0.691611508952784
wavelet-HLH	glcm	Idm	0.7544827588998884	0.7684033915278182	0.7037033540321674	0.7193697766353139	0.6837820512820514
wavelet-HLH	glcm	Idmn	0.9694765129548892	0.9073613566111274	0.9579537073899831	0.9606931712115927	0.9234072978303747
wavelet-HLH	glcm	Id	0.7565468179789007	0.7684033915278182	0.7126008917623674	0.7268414884513918	0.6958333333333333
wavelet-HLH	glcm	Idn	0.901586697652054	0.8456022610185455	0.8805431069090132	0.8868586401924875	0.8418910256410256
wavelet-HLH	glcm	InverseVariance	0.4701358840252253	0.4631932169443632	0.5023517505722425	0.4851580678040779	0.5104166666666666
wavelet-HLH	glcm	MaximumProbability	0.27966543983312964	0.3330946789334401	0.2665005191012663	0.2858429912421135	0.37307692307692303
wavelet-HLH	glcm	SumEntropy	1.6582019670322756	1.4778595420867573	1.831139204128418	1.8269308602971674	1.4257302324701366
wavelet-HLH	glcm	SumSquares	0.2930112251467451	0.24551867876931352	0.3862506406642262	0.38731944617072767	0.3858961004273504
wavelet-HLH	glrlm	GrayLevelNonUniformity	39.89403875063165	28.668884294941957	33.10562288554908	15.062795629693769	6.360081961778794
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.46820688489946555	0.5021778392269446	0.4215796638596568	0.44760836271568993	0.44583505414171043
wavelet-HLH	glrlm	GrayLevelVariance	0.3176633315263777	0.24891108038652773	0.4277399838663018	0.36811360630912626	0.38850373512971365
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	6.761487935670278	2.581601167205547	6.997822699852052	6.419001241379026	2.8060643981458457
wavelet-HLH	glrlm	LongRunEmphasis	3.2197234904636804	3.094410048249675	2.632402471795913	2.1633510324825638	1.70549333145487
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	21.46955359427235	8.643517120955627	18.341245268854788	13.940084013433925	4.407461505312185
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	0.5783671957867439	1.7071332800731864	0.47465862378935075	0.4183867625354279	1.1099861528547423
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.18465663739671193	0.6045997081986132	0.20027502477979178	0.20720674447380485	0.6284687653277398
wavelet-HLH	glrlm	RunEntropy	2.4985184625667123	2.2585176728936385	2.516881952639614	2.2672888206729302	1.8195484726093978
wavelet-HLH	glrlm	RunLengthNonUniformity	42.11641871274441	27.780364658349317	42.7398185432424	19.51944750691828	10.454280548511319
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.4817550087998015	0.4744703147601608	0.5357709909009662	0.5706274138470976	0.7119945675867237
wavelet-HLH	glrlm	RunPercentage	0.6601073345259392	0.663685152057245	0.7054747054747055	0.7470085470085468	0.8371040723981901
wavelet-HLH	glrlm	RunVariance	0.6687611665976809	0.5613255928890889	0.5080605425542717	0.3196261957204904	0.16109673330065516
wavelet-HLH	glrlm	ShortRunEmphasis	0.6940307007807439	0.6859505281939394	0.7405069807614308	0.7683328952941616	0.8426200194629682
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	4.718653988921903	1.7098571224359143	5.225096259370705	4.937465811440573	2.4531985021709755
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.13073783075071743	0.4299738796334458	0.15581161340145697	0.1647029408283203	0.5199602636501676
wavelet-HLH	glszm	GrayLevelNonUniformity	1.0	1.0	3.0	1.0	1.0
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.25	0.5	0.3333333333333333	0.25	0.3333333333333333
wavelet-HLH	glszm	GrayLevelVariance	1.25	0.25	1.7777777777777777	1.25	0.6666666666666666
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	7.5	2.5	8.88888888888889	7.5	4.666666666666667
wavelet-HLH	glszm	LargeAreaEmphasis	1990.25	1874.0	609.6666666666666	232.75	43.666666666666664
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	13417.25	5330.0	4311.888888888889	1433.25	95.33333333333333
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	346.3125	1010.0	100.66975308641976	44.439236111111114	31.12037037037037
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.3559027777777778	0.625	0.4012345679012346	0.3559027777777778	0.4537037037037037
wavelet-HLH	glszm	SizeZoneNonUniformity	1.0	1.0	5.666666666666667	1.5	1.0
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.25	0.5	0.6296296296296297	0.375	0.3333333333333333
wavelet-HLH	glszm	SmallAreaEmphasis	0.3126268365472911	0.0005632742767005233	0.7778633172169538	0.5010975897920604	0.3442512807592173
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	1.2507943067033978	0.0012143159433671898	7.44495174951255	4.257515359168242	3.03132611069119
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.2539299880114274	0.00040051386003385654	0.3611279085455884	0.2658125918924596	0.04285294364659444
wavelet-HLH	glszm	ZoneEntropy	1.9999999999999987	0.9999999999999993	1.7527152789797036	1.9999999999999987	1.5849625007211552
wavelet-HLH	glszm	ZonePercentage	0.031007751937984496	0.023255813953488372	0.08108108108108109	0.08888888888888889	0.17647058823529413
wavelet-HLH	glszm	ZoneVariance	950.1875	25.0	457.55555555555566	106.1875	11.555555555555555
wavelet-HLH	gldm	DependenceEntropy	4.859588288548077	4.45911908113145	4.459623390255891	4.091992686114313	3.4104172527605154
wavelet-HLH	gldm	DependenceNonUniformity	9.48062015503876	7.883720930232558	10.495495495495495	6.022222222222222	3.0
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.07349317949642449	0.09167117360735533	0.0945540134729324	0.13382716049382717	0.17647058823529413
wavelet-HLH	gldm	DependenceVariance	14.756444925184784	12.911303407247162	11.666585504423344	7.93283950617284	3.3564013840830453
wavelet-HLH	gldm	GrayLevelNonUniformity	61.713178294573645	43.58139534883721	49.5945945945946	20.68888888888889	7.705882352941177
wavelet-HLH	gldm	GrayLevelVariance	0.29529475392103843	0.24661979448350463	0.37156074993912835	0.33777777777777773	0.36678200692041524
wavelet-HLH	gldm	HighGrayLevelEmphasis	6.72093023255814	2.6744186046511627	6.963963963963964	6.4222222222222225	2.7058823529411766
wavelet-HLH	gldm	LargeDependenceEmphasis	111.52713178294573	107.86046511627907	86.62162162162163	65.35555555555555	30.764705882352942
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	739.6976744186046	322.8139534883721	606.5675675675676	425.4	67.76470588235294
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	19.74074074074074	54.122093023255815	14.454204204204203	11.802006172839507	21.58006535947712
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.18184754521963822	0.5813953488372093	0.19094094094094094	0.2007716049382716	0.6388888888888888
wavelet-HLH	gldm	SmallDependenceEmphasis	0.02808710600714653	0.01687711102872602	0.07869704465804545	0.0688918106082007	0.09952373542009398
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.1775964024488451	0.04123760562209241	0.7089630164089905	0.5202270476704098	0.6261153720747556
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.010942536791146365	0.010786987380384416	0.03199823338842884	0.02848240250656109	0.0332353033806115
wavelet-HLH	ngtdm	Busyness	2.5364053172243692	14.40314932957481	2.2023581228048754	0.9145397330779449	1.5748574973006795
wavelet-HLH	ngtdm	Coarseness	0.03617310047340009	0.051473416916015105	0.042784823807163606	0.11234036347619346	0.2453324424755048
wavelet-HLH	ngtdm	Complexity	3.113981679928935	0.45180241271786853	3.241010405459391	2.968558624310158	1.9690301059234883
wavelet-HLH	ngtdm	Contrast	0.02310137641527558	0.11142633761944543	0.03309183986570335	0.02669135838217963	0.07021761078854505
wavelet-HLH	ngtdm	Strength	0.20432433352332485	0.05147206827656718	0.21932033570544396	0.5957720823347618	0.7711748302186554
wavelet-HHL	firstorder	10Percentile	-6.835789098373432	-8.467255404564781	-10.540812666866339	-7.794520633989679	-14.639199809723891
wavelet-HHL	firstorder	90Percentile	8.213435798510426	9.88054826644478	12.947446731470725	10.404931694929122	14.92683422222486
wavelet-HHL	firstorder	Energy	11703499.31889269	7772063.745493504	10069747.814944737	4086814.885599658	1532079.633156029
wavelet-HHL	firstorder	Entropy	0.9807983646944289	0.9902246902198677	0.9952525494396784	0.9824740868386403	1.2639334294856324
wavelet-HHL	firstorder	InterquartileRange	7.5009872854677635	9.990189863745517	14.376745104783136	7.634333883507087	12.889340926764554
wavelet-HHL	firstorder	Kurtosis	4.114100269961166	2.700014255890737	2.527851697193054	3.6318610722889995	2.431383252689641
wavelet-HHL	firstorder	Maximum	21.20224561527671	15.33051583330162	21.3860634307822	23.544196870221757	25.862121569437374
wavelet-HHL	firstorder	MeanAbsoluteDeviation	4.972559625942648	6.244094669160071	7.7081485073228	5.758351367319761	10.092599432715451
wavelet-HHL	firstorder	Mean	1.1316026094044012	0.524536215842676	1.0524961200172303	1.263945060887053	-0.05287181154446121
wavelet-HHL	firstorder	Median	0.9998953511201392	1.137208122292349	0.9740530480308639	0.8954361897519638	0.3059898569634407
wavelet-HHL	firstorder	Minimum	-18.86743464978428	-19.645645147442046	-24.816533088266677	-12.365061856909534	-22.556882426734976
wavelet-HHL	firstorder	Range	40.06968026506099	34.976160980743664	46.20259651904888	35.90925872713129	48.41900399617235
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	3.1110340484962715	4.438115111337959	5.778916241459558	3.5364671428084784	6.970321663716854
wavelet-HHL	firstorder	RootMeanSquared	301.2055791675326	300.6207482026556	301.19503445987607	301.3604296666722	300.2038163683456
