Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_46_segment_Pontine 11302018
wavelet-LHH	gldm	LargeDependenceEmphasis	60.714285714285715
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	130.05714285714285
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	43.378571428571426
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.6357142857142857
wavelet-LHH	gldm	SmallDependenceEmphasis	0.02350302183272189
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.059656717437948106
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.014464597931415343
wavelet-LHH	ngtdm	Busyness	9.628313769940807
wavelet-LHH	ngtdm	Coarseness	0.1135972534894575
wavelet-LHH	ngtdm	Complexity	0.5030302704295605
wavelet-LHH	ngtdm	Contrast	0.12573726164822627
wavelet-LHH	ngtdm	Strength	0.1135228514683934
wavelet-HLL	firstorder	10Percentile	-30.496693888838735
wavelet-HLL	firstorder	90Percentile	21.986678128521902
wavelet-HLL	firstorder	Energy	3153613.0424588807
wavelet-HLL	firstorder	Entropy	1.6944145095233918
wavelet-HLL	firstorder	InterquartileRange	33.77765223108594
wavelet-HLL	firstorder	Kurtosis	2.4430873904010424
wavelet-HLL	firstorder	Maximum	39.4880518720837
wavelet-HLL	firstorder	MeanAbsoluteDeviation	18.36493056661303
wavelet-HLL	firstorder	Mean	-0.62474637540054
wavelet-HLL	firstorder	Median	5.454133837800525
wavelet-HLL	firstorder	Minimum	-53.383861901022556
wavelet-HLL	firstorder	Range	92.87191377310626
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	13.50231690299371
wavelet-HLL	firstorder	RootMeanSquared	300.1720003340409
wavelet-HLL	firstorder	Skewness	-0.5517426201955015
wavelet-HLL	firstorder	TotalEnergy	3153613.0424588807
wavelet-HLL	firstorder	Uniformity	0.37795918367346937
wavelet-HLL	firstorder	Variance	477.6873017462073
wavelet-HLL	glcm	Autocorrelation	10.627039913958772
wavelet-HLL	glcm	JointAverage	3.266804279803364
wavelet-HLL	glcm	ClusterProminence	9.34897044165178
wavelet-HLL	glcm	ClusterShade	-0.9877580265633397
wavelet-HLL	glcm	ClusterTendency	1.8540913113631785
wavelet-HLL	glcm	Contrast	2.041232810871027
wavelet-HLL	glcm	Correlation	-0.0333932279983535
wavelet-HLL	glcm	DifferenceAverage	1.1034634510317125
wavelet-HLL	glcm	DifferenceEntropy	1.532605109125856
wavelet-HLL	glcm	DifferenceVariance	0.6287939016980145
wavelet-HLL	glcm	JointEnergy	0.16717746766457608
wavelet-HLL	glcm	JointEntropy	3.01052534714276
wavelet-HLL	glcm	Imc1	-0.2995798395359882
wavelet-HLL	glcm	Imc2	0.7881362598955882
wavelet-HLL	glcm	Idm	0.5420452104680751
wavelet-HLL	glcm	Idmn	0.9309863379887275
wavelet-HLL	glcm	Id	0.5894832017054441
wavelet-HLL	glcm	Idn	0.8373401262943231
wavelet-HLL	glcm	InverseVariance	0.4253371630885816
wavelet-HLL	glcm	MaximumProbability	0.28390218426316566
wavelet-HLL	glcm	SumEntropy	2.0898007382372823
wavelet-HLL	glcm	SumSquares	0.9738310305585514
wavelet-HLL	glrlm	GrayLevelNonUniformity	10.340706121934623
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.3480736663378202
wavelet-HLL	glrlm	GrayLevelVariance	0.8569418169101145
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	11.839267822198966
wavelet-HLL	glrlm	LongRunEmphasis	1.7058154689256417
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	21.508545238898446
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	0.20496574267695922
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.14077941132648475
wavelet-HLL	glrlm	RunEntropy	2.2961875331125086
wavelet-HLL	glrlm	RunLengthNonUniformity	22.092693797148563
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.7227705360814272
wavelet-HLL	glrlm	RunPercentage	0.8417582417582419
wavelet-HLL	glrlm	RunVariance	0.18557024347900258
wavelet-HLL	glrlm	ShortRunEmphasis	0.8545356746276968
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	9.844698021208432
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.1275642892762448
wavelet-HLL	glszm	GrayLevelNonUniformity	1.8571428571428572
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.2653061224489796
wavelet-HLL	glszm	GrayLevelVariance	1.4285714285714284
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	10.428571428571429
wavelet-HLL	glszm	LargeAreaEmphasis	62.42857142857143
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	898.2857142857143
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	5.260674603174603
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.24083333333333332
wavelet-HLL	glszm	SizeZoneNonUniformity	3.0
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.42857142857142855
wavelet-HLL	glszm	SmallAreaEmphasis	0.5797608055225784
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	6.343633205821573
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.1817751738019513
wavelet-HLL	glszm	ZoneEntropy	2.521640636343317
wavelet-HLL	glszm	ZonePercentage	0.2
wavelet-HLL	glszm	ZoneVariance	37.42857142857143
wavelet-HLL	gldm	DependenceEntropy	3.657575159678477
wavelet-HLL	gldm	DependenceNonUniformity	5.628571428571429
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.16081632653061226
wavelet-HLL	gldm	DependenceVariance	5.87265306122449
wavelet-HLL	gldm	GrayLevelNonUniformity	13.228571428571428
wavelet-HLL	gldm	GrayLevelVariance	0.8048979591836735
wavelet-HLL	gldm	HighGrayLevelEmphasis	12.17142857142857
wavelet-HLL	gldm	LargeDependenceEmphasis	32.02857142857143
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	462.6857142857143
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	2.6223730158730163
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.1318968253968254
wavelet-HLL	gldm	SmallDependenceEmphasis	0.1553802685095202
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	1.6562985818666092
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.04190918344851168
wavelet-HLL	ngtdm	Busyness	0.5185162502791781
wavelet-HLL	ngtdm	Coarseness	0.09985250780687675
wavelet-HLL	ngtdm	Complexity	8.115838641540742
wavelet-HLL	ngtdm	Contrast	0.06515457581389891
wavelet-HLL	ngtdm	Strength	1.0387165242328726
wavelet-HLH	firstorder	10Percentile	-7.614781309586278
wavelet-HLH	firstorder	90Percentile	11.219794590623536
wavelet-HLH	firstorder	Energy	3167060.0255809636
wavelet-HLH	firstorder	Entropy	0.9852281360342509
wavelet-HLH	firstorder	InterquartileRange	11.679765172287684
wavelet-HLH	firstorder	Kurtosis	2.5900899803120088
wavelet-HLH	firstorder	Maximum	20.00363355629174
wavelet-HLH	firstorder	MeanAbsoluteDeviation	6.485324948636
wavelet-HLH	firstorder	Mean	0.7108406383315343
wavelet-HLH	firstorder	Median	-1.2037468333417183
wavelet-HLH	firstorder	Minimum	-14.603134586731043
wavelet-HLH	firstorder	Range	34.606768143022784
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	4.660742113647145
wavelet-HLH	firstorder	RootMeanSquared	300.8112851977353
wavelet-HLH	firstorder	Skewness	0.3931349393798305
wavelet-HLH	firstorder	TotalEnergy	3167060.0255809636
wavelet-HLH	firstorder	Uniformity	0.510204081632653
wavelet-HLH	firstorder	Variance	60.41962490121124
wavelet-HLH	glcm	Autocorrelation	2.02444389415045
wavelet-HLH	glcm	JointAverage	1.4343088974948137
wavelet-HLH	glcm	ClusterProminence	0.41019596859152885
wavelet-HLH	glcm	ClusterShade	0.03222021986230524
wavelet-HLH	glcm	ClusterTendency	0.42149981802118636
wavelet-HLH	glcm	Contrast	0.5569655966679844
wavelet-HLH	glcm	Correlation	-0.13940089177050347
wavelet-HLH	glcm	DifferenceAverage	0.5569655966679844
wavelet-HLH	glcm	DifferenceEntropy	0.8596531568111122
wavelet-HLH	glcm	DifferenceVariance	0.20621988762887164
wavelet-HLH	glcm	JointEnergy	0.3045474050265431
wavelet-HLH	glcm	JointEntropy	1.8070985376539594
wavelet-HLH	glcm	Imc1	-0.1636180232260179
wavelet-HLH	glcm	Imc2	0.3724323803669098
wavelet-HLH	glcm	Idm	0.7215172016660076
wavelet-HLH	glcm	Idmn	0.8886068806664031
wavelet-HLH	glcm	Id	0.7215172016660076
wavelet-HLH	glcm	Idn	0.814344801110672
wavelet-HLH	glcm	InverseVariance	0.5569655966679844
wavelet-HLH	glcm	MaximumProbability	0.358233336257607
wavelet-HLH	glcm	SumEntropy	1.2501329409859754
wavelet-HLH	glcm	SumSquares	0.2446163536722927
wavelet-HLH	glrlm	GrayLevelNonUniformity	13.740083330473722
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.5064829220085799
wavelet-HLH	glrlm	GrayLevelVariance	0.24675853899571004
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	2.346620758368961
wavelet-HLH	glrlm	LongRunEmphasis	2.140785158423239
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	4.750866861312442
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	1.4882647327009386
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.6633448104077597
wavelet-HLH	glrlm	RunEntropy	1.7731456856349685
wavelet-HLH	glrlm	RunLengthNonUniformity	17.98722803673197
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.6422400184461435
wavelet-HLH	glrlm	RunPercentage	0.775824175824176
wavelet-HLH	glrlm	RunVariance	0.23204179273940648
wavelet-HLH	glrlm	ShortRunEmphasis	0.7768618801446677
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	1.8759934707596375
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.5020789824909252
wavelet-HLH	glszm	GrayLevelNonUniformity	1.0
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.5
wavelet-HLH	glszm	GrayLevelVariance	0.25
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	2.5
wavelet-HLH	glszm	LargeAreaEmphasis	312.5
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	650.0
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	228.125
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.625
wavelet-HLH	glszm	SizeZoneNonUniformity	1.0
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.5
wavelet-HLH	glszm	SmallAreaEmphasis	0.003472222222222222
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	0.010138888888888888
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.0018055555555555555
wavelet-HLH	glszm	ZoneEntropy	0.9999999999999993
wavelet-HLH	glszm	ZonePercentage	0.05714285714285714
wavelet-HLH	glszm	ZoneVariance	6.25
wavelet-HLH	gldm	DependenceEntropy	3.4961041752669573
wavelet-HLH	gldm	DependenceNonUniformity	5.171428571428572
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.14775510204081632
wavelet-HLH	gldm	DependenceVariance	6.54204081632653
wavelet-HLH	gldm	GrayLevelNonUniformity	17.857142857142858
wavelet-HLH	gldm	GrayLevelVariance	0.24489795918367346
wavelet-HLH	gldm	HighGrayLevelEmphasis	2.2857142857142856
wavelet-HLH	gldm	LargeDependenceEmphasis	53.17142857142857
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	102.11428571428571
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	40.93571428571428
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.6785714285714286
wavelet-HLH	gldm	SmallDependenceEmphasis	0.03131247663746712
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.08319142659735401
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.01834273914749541
wavelet-HLH	ngtdm	Busyness	17.02327384270319
wavelet-HLH	ngtdm	Coarseness	0.10280043757564973
wavelet-HLH	ngtdm	Complexity	0.5558620030270429
wavelet-HLH	ngtdm	Contrast	0.13594449451338786
wavelet-HLH	ngtdm	Strength	0.10294031506242247
wavelet-HHL	firstorder	10Percentile	-9.48994767253943
wavelet-HHL	firstorder	90Percentile	10.099653871663802
wavelet-HHL	firstorder	Energy	3146832.7459029434
wavelet-HHL	firstorder	Entropy	0.9994110647387546
wavelet-HHL	firstorder	InterquartileRange	8.362748294364692
wavelet-HHL	firstorder	Kurtosis	2.568605294580184
wavelet-HHL	firstorder	Maximum	16.59967922906844
wavelet-HHL	firstorder	MeanAbsoluteDeviation	6.072494551240022
wavelet-HHL	firstorder	Mean	-0.24918972278615584
wavelet-HHL	firstorder	Median	-0.21907157208210593
wavelet-HHL	firstorder	Minimum	-14.301024163556413
wavelet-HHL	firstorder	Range	30.90070339262485
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	4.015828723869917
wavelet-HHL	firstorder	RootMeanSquared	299.8491404453219
wavelet-HHL	firstorder	Skewness	0.2073667531519504
wavelet-HHL	firstorder	TotalEnergy	3146832.7459029434
wavelet-HHL	firstorder	Uniformity	0.5004081632653061
wavelet-HHL	firstorder	Variance	58.95876395213526
wavelet-HHL	glcm	Autocorrelation	2.1921122361077003
wavelet-HHL	glcm	JointAverage	1.4800727780990939
wavelet-HHL	glcm	ClusterProminence	0.4832837442001221
wavelet-HHL	glcm	ClusterShade	0.016778726620472063
wavelet-HHL	glcm	ClusterTendency	0.4885513359515205
wavelet-HHL	glcm	Contrast	0.49621219637916164
wavelet-HHL	glcm	Correlation	-0.009822286204085172
wavelet-HHL	glcm	DifferenceAverage	0.49621219637916164
wavelet-HHL	glcm	DifferenceEntropy	0.9403883937999927
wavelet-HHL	glcm	DifferenceVariance	0.23012571675850405
wavelet-HHL	glcm	JointEnergy	0.2774925170761549
wavelet-HHL	glcm	JointEntropy	1.9069322630243473
wavelet-HHL	glcm	Imc1	-0.07322562959125271
wavelet-HHL	glcm	Imc2	0.2912710855791224
wavelet-HHL	glcm	Idm	0.7518939018104193
wavelet-HHL	glcm	Idmn	0.9007575607241678
wavelet-HHL	glcm	Id	0.7518939018104193
wavelet-HHL	glcm	Idn	0.8345959345402795
wavelet-HHL	glcm	InverseVariance	0.49621219637916164
wavelet-HHL	glcm	MaximumProbability	0.3293490539517674
wavelet-HHL	glcm	SumEntropy	1.4107200666451858
wavelet-HHL	glcm	SumSquares	0.2461908830826705
wavelet-HHL	glrlm	GrayLevelNonUniformity	13.205546317481804
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.5019595028954493
wavelet-HHL	glrlm	GrayLevelVariance	0.24902024855227528
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	2.473212540148024
wavelet-HHL	glrlm	LongRunEmphasis	2.1177921779534685
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	5.152278999375773
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	1.359170472597892
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.631696864962994
wavelet-HHL	glrlm	RunEntropy	1.9089800101631436
wavelet-HHL	glrlm	RunLengthNonUniformity	15.424637381734156
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.5756756128439963
wavelet-HHL	glrlm	RunPercentage	0.7516483516483518
wavelet-HHL	glrlm	RunVariance	0.2841101066878198
wavelet-HHL	glrlm	ShortRunEmphasis	0.7650356611064496
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	1.902026768366374
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.4807878842914685
wavelet-HHL	glszm	GrayLevelNonUniformity	1.0
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.5
wavelet-HHL	glszm	GrayLevelVariance	0.25
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	2.5
wavelet-HHL	glszm	LargeAreaEmphasis	306.5
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	740.0
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	198.125
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.625
wavelet-HHL	glszm	SizeZoneNonUniformity	1.0
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.5
wavelet-HHL	glszm	SmallAreaEmphasis	0.0032733136827715835
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	0.008463625101456705
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.0019757358281003033
wavelet-HHL	glszm	ZoneEntropy	0.9999999999999993
wavelet-HHL	glszm	ZonePercentage	0.05714285714285714
wavelet-HHL	glszm	ZoneVariance	0.25
wavelet-HHL	gldm	DependenceEntropy	3.4069780187308507
wavelet-HHL	gldm	DependenceNonUniformity	7.8
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.22285714285714286
wavelet-HHL	gldm	DependenceVariance	3.791020408163265
wavelet-HHL	gldm	GrayLevelNonUniformity	17.514285714285716
wavelet-HHL	gldm	GrayLevelVariance	0.24979591836734694
wavelet-HHL	gldm	HighGrayLevelEmphasis	2.4571428571428573
wavelet-HHL	gldm	LargeDependenceEmphasis	59.4
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	141.6
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	38.85
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.6357142857142857
wavelet-HHL	gldm	SmallDependenceEmphasis	0.021497064844586373
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.05610914297637693
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.01284404531163873
wavelet-HHL	ngtdm	Busyness	9.37934500583957
wavelet-HHL	ngtdm	Coarseness	0.11661262053150112
wavelet-HHL	ngtdm	Complexity	0.49002292275406734
wavelet-HHL	ngtdm	Contrast	0.12242345761729709
wavelet-HHL	ngtdm	Strength	0.11659573055643987
wavelet-HHH	firstorder	10Percentile	-7.102417933953179
wavelet-HHH	firstorder	90Percentile	5.320180846165209
wavelet-HHH	firstorder	Energy	3136576.29929633
wavelet-HHH	firstorder	Entropy	0.9852281360342509
wavelet-HHH	firstorder	InterquartileRange	8.202910337218857
wavelet-HHH	firstorder	Kurtosis	2.089074979832081
wavelet-HHH	firstorder	Maximum	10.74138887850174
wavelet-HHH	firstorder	MeanAbsoluteDeviation	4.269395728250162
wavelet-HHH	firstorder	Mean	-0.6813967794383842
wavelet-HHH	firstorder	Median	-1.126443147767789
wavelet-HHH	firstorder	Minimum	-8.508923934895673
wavelet-HHH	firstorder	Range	19.250312813397414
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	3.2675963294114743
wavelet-HHH	firstorder	RootMeanSquared	299.36009369015915
wavelet-HHH	firstorder	Skewness	0.25073206602243653
wavelet-HHH	firstorder	TotalEnergy	3136576.29929633
wavelet-HHH	firstorder	Uniformity	0.510204081632653
wavelet-HHH	firstorder	Variance	24.839460272888893
wavelet-HHH	glcm	Autocorrelation	2.1529771215303226
wavelet-HHH	glcm	JointAverage	1.4697371230334566
wavelet-HHH	glcm	ClusterProminence	0.48102728646243315
wavelet-HHH	glcm	ClusterShade	0.04082480766850216
wavelet-HHH	glcm	ClusterTendency	0.47975493394085805
wavelet-HHH	glcm	Contrast	0.5124684951400938
wavelet-HHH	glcm	Correlation	-0.032275923193688244
wavelet-HHH	glcm	DifferenceAverage	0.5124684951400938
wavelet-HHH	glcm	DifferenceEntropy	0.8863522616491705
wavelet-HHH	glcm	DifferenceVariance	0.21214590048828055
wavelet-HHH	glcm	JointEnergy	0.29174238497124344
wavelet-HHH	glcm	JointEntropy	1.8736440494655788
wavelet-HHH	glcm	Imc1	-0.11568636730231394
wavelet-HHH	glcm	Imc2	0.3993305774946884
wavelet-HHH	glcm	Idm	0.7437657524299529
wavelet-HHH	glcm	Idmn	0.8975063009719813
wavelet-HHH	glcm	Id	0.7437657524299529
wavelet-HHH	glcm	Idn	0.8291771682866356
wavelet-HHH	glcm	InverseVariance	0.5124684951400938
wavelet-HHH	glcm	MaximumProbability	0.361140973574058
wavelet-HHH	glcm	SumEntropy	1.3611755543254853
wavelet-HHH	glcm	SumSquares	0.248055857270238
wavelet-HHH	glrlm	GrayLevelNonUniformity	13.65095645813172
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5115345513274092
wavelet-HHH	glrlm	GrayLevelVariance	0.2442327243362953
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.2786165246717895
wavelet-HHH	glrlm	LongRunEmphasis	2.0470533596209237
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	4.677736355689479
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	1.3893826106037845
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6803458688320526
wavelet-HHH	glrlm	RunEntropy	1.88006023263107
wavelet-HHH	glrlm	RunLengthNonUniformity	16.403959804984456
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.5999123652409725
wavelet-HHH	glrlm	RunPercentage	0.7626373626373627
wavelet-HHH	glrlm	RunVariance	0.2536885790826899
wavelet-HHH	glrlm	ShortRunEmphasis	0.7699196680319578
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.742678051829086
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.5267300720826756
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5
wavelet-HHH	glszm	GrayLevelVariance	0.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.5
wavelet-HHH	glszm	LargeAreaEmphasis	312.5
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	650.0
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	228.125
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.625
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.5
wavelet-HHH	glszm	SmallAreaEmphasis	0.003472222222222222
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	0.010138888888888888
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.0018055555555555555
wavelet-HHH	glszm	ZoneEntropy	0.9999999999999993
wavelet-HHH	glszm	ZonePercentage	0.05714285714285714
wavelet-HHH	glszm	ZoneVariance	6.25
wavelet-HHH	gldm	DependenceEntropy	3.6144387309834225
wavelet-HHH	gldm	DependenceNonUniformity	5.742857142857143
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.16408163265306122
wavelet-HHH	gldm	DependenceVariance	4.54204081632653
wavelet-HHH	gldm	GrayLevelNonUniformity	17.857142857142858
wavelet-HHH	gldm	GrayLevelVariance	0.24489795918367346
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.2857142857142856
wavelet-HHH	gldm	LargeDependenceEmphasis	55.97142857142857
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	127.88571428571429
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	37.99285714285714
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.6785714285714286
wavelet-HHH	gldm	SmallDependenceEmphasis	0.024162363876417677
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.0530703468780927
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.016935368125998922
wavelet-HHH	ngtdm	Busyness	16.08731071163136
wavelet-HHH	ngtdm	Coarseness	0.10878138872115677
wavelet-HHH	ngtdm	Complexity	0.5252999416042893
wavelet-HHH	ngtdm	Contrast	0.12713349649463224
wavelet-HHH	ngtdm	Strength	0.11007460254033655
wavelet-LLL	firstorder	10Percentile	253.65161308132065
wavelet-LLL	firstorder	90Percentile	314.43744671552054
wavelet-LLL	firstorder	Energy	12064506.217103755
wavelet-LLL	firstorder	Entropy	1.9913348650641758
wavelet-LLL	firstorder	InterquartileRange	45.925415713759094
wavelet-LLL	firstorder	Kurtosis	1.9063159001711503
wavelet-LLL	firstorder	Maximum	325.6969790362225
wavelet-LLL	firstorder	MeanAbsoluteDeviation	22.199422965455117
wavelet-LLL	firstorder	Mean	286.5545580148648
wavelet-LLL	firstorder	Median	292.4924547212047
wavelet-LLL	firstorder	Minimum	236.70151798177022
wavelet-LLL	firstorder	Range	88.99546105445228
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	17.033287279172292
wavelet-LLL	firstorder	RootMeanSquared	587.1117249991996
wavelet-LLL	firstorder	Skewness	-0.4025366084153952
wavelet-LLL	firstorder	TotalEnergy	12064506.217103755
wavelet-LLL	firstorder	Uniformity	0.276734693877551
wavelet-LLL	firstorder	Variance	653.9281035224054
wavelet-LLL	glcm	Autocorrelation	9.281680097034165
wavelet-LLL	glcm	JointAverage	2.979611058131565
wavelet-LLL	glcm	ClusterProminence	18.02321867387071
wavelet-LLL	glcm	ClusterShade	-1.3251036279942423
wavelet-LLL	glcm	ClusterTendency	2.9278213535801845
wavelet-LLL	glcm	Contrast	1.331061536252731
wavelet-LLL	glcm	Correlation	0.3664027295520111
wavelet-LLL	glcm	DifferenceAverage	0.8710473315267934
wavelet-LLL	glcm	DifferenceEntropy	1.49026516647579
wavelet-LLL	glcm	DifferenceVariance	0.5424022867546063
wavelet-LLL	glcm	JointEnergy	0.09991389558846367
wavelet-LLL	glcm	JointEntropy	3.5636824453790776
wavelet-LLL	glcm	Imc1	-0.20931512800475346
wavelet-LLL	glcm	Imc2	0.7146217840827396
wavelet-LLL	glcm	Idm	0.610477754709197
wavelet-LLL	glcm	Idmn	0.9532520340061766
wavelet-LLL	glcm	Id	0.6353140834144657
wavelet-LLL	glcm	Idn	0.8653616435525954
wavelet-LLL	glcm	InverseVariance	0.5236081490766871
wavelet-LLL	glcm	MaximumProbability	0.1756293404634236
wavelet-LLL	glcm	SumEntropy	2.5372389445475667
wavelet-LLL	glcm	SumSquares	1.064720722458229
wavelet-LLL	glrlm	GrayLevelNonUniformity	7.860526842472594
wavelet-LLL	glrlm	GrayLevelNonUniformityNormalized	0.2710140531492592
wavelet-LLL	glrlm	GrayLevelVariance	1.060588099865473
wavelet-LLL	glrlm	HighGrayLevelRunEmphasis	9.9237247610209
wavelet-LLL	glrlm	LongRunEmphasis	1.66877861953416
wavelet-LLL	glrlm	LongRunHighGrayLevelEmphasis	16.931851081521657
wavelet-LLL	glrlm	LongRunLowGrayLevelEmphasis	0.3158474783102888
wavelet-LLL	glrlm	LowGrayLevelRunEmphasis	0.2088389131201615
wavelet-LLL	glrlm	RunEntropy	2.653549975378147
wavelet-LLL	glrlm	RunLengthNonUniformity	20.18246079055867
wavelet-LLL	glrlm	RunLengthNonUniformityNormalized	0.6880055928595734
wavelet-LLL	glrlm	RunPercentage	0.8285714285714286
wavelet-LLL	glrlm	RunVariance	0.1814626973767607
wavelet-LLL	glrlm	ShortRunEmphasis	0.8457460148210554
wavelet-LLL	glrlm	ShortRunHighGrayLevelEmphasis	8.294076368000386
wavelet-LLL	glrlm	ShortRunLowGrayLevelEmphasis	0.18383965798090932
wavelet-LLL	glszm	GrayLevelNonUniformity	1.0
wavelet-LLL	glszm	GrayLevelNonUniformityNormalized	0.2
wavelet-LLL	glszm	GrayLevelVariance	2.0
wavelet-LLL	glszm	HighGrayLevelZoneEmphasis	11.0
wavelet-LLL	glszm	LargeAreaEmphasis	67.8
