Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_26_segment_Rt Sup Frontal	1: RTSTRUCT: ANON_26_segment_Lt Temporal	1: RTSTRUCT: ANON_26_segment_Lt Parietal
diagnostics	Versions	PyRadiomics	v3.0.1.post15+g2791e23	v3.0.1.post15+g2791e23	v3.0.1.post15+g2791e23
diagnostics	Versions	Numpy	1.23.4	1.23.4	1.23.4
square	glszm	HighGrayLevelZoneEmphasis	54.36024844720497	19.553956834532375	37.217948717948715
square	glszm	LargeAreaEmphasis	3785.6857142857143	345265.07913669065	3412.3076923076924
square	glszm	LargeAreaHighGrayLevelEmphasis	371768.41614906833	481010.1654676259	5313.705128205128
square	glszm	LargeAreaLowGrayLevelEmphasis	140.9311668316151	322037.6861660264	3173.953774859733
square	glszm	LowGrayLevelZoneEmphasis	0.049330271773428525	0.19928508213837096	0.11785894555780918
square	glszm	SizeZoneNonUniformity	245.76273291925466	27.762589928057555	18.794871794871796
square	glszm	SizeZoneNonUniformityNormalized	0.30529532039658963	0.19973086279178096	0.24095989480604865
square	glszm	SmallAreaEmphasis	0.5684059858298084	0.4460303831339927	0.490477518090981
square	glszm	SmallAreaHighGrayLevelEmphasis	30.72938896923047	8.769577702424328	19.647603820456837
square	glszm	SmallAreaLowGrayLevelEmphasis	0.023508199918612627	0.08224532856053521	0.05908599330752912
square	glszm	ZoneEntropy	5.611956581355268	5.179765430306995	5.106488796064781
square	glszm	ZonePercentage	0.1288618536897711	0.013542478565861263	0.08571428571428572
square	glszm	ZoneVariance	3725.464258323367	339812.4785466591	3276.196581196581
square	gldm	DependenceEntropy	6.798743503078287	5.0036800132136525	5.77745816951021
square	gldm	DependenceNonUniformity	514.3542500400192	1173.344505066251	53.6
square	gldm	DependenceNonUniformityNormalized	0.08233620138306695	0.11431649503763162	0.0589010989010989
square	gldm	DependenceVariance	24.94804165195708	85.68294120184268	83.68414925733607
square	gldm	GrayLevelNonUniformity	704.1256603169521	4838.068978955573	315.2725274725275
square	gldm	GrayLevelVariance	10.851220969609514	1.1111164003738558	5.324478927665742
square	gldm	HighGrayLevelEmphasis	67.38130302545221	3.763152766952455	11.238461538461538
square	gldm	LargeDependenceEmphasis	67.84456539138786	352.5455962587685	231.56043956043956
square	gldm	LargeDependenceHighGrayLevelEmphasis	4449.432527613254	465.6062938425565	356.1835164835165
square	gldm	LargeDependenceLowGrayLevelEmphasis	13.607789551177605	335.7647338489501	223.10592622788124
square	gldm	LowGrayLevelEmphasis	0.09176372595080665	0.7130294980099081	0.6097641562810857
square	gldm	SmallDependenceEmphasis	0.12898673269569846	0.024198139238450676	0.08267643643660806
square	gldm	SmallDependenceHighGrayLevelEmphasis	7.454504130068039	0.2840291579107	2.662353176306143
square	gldm	SmallDependenceLowGrayLevelEmphasis	0.00583221769409806	0.007424695002298869	0.014026187321991748
square	ngtdm	Busyness	8.200036257477331	115.57604310572326	7.840977574272693
square	ngtdm	Coarseness	0.0011746276408488954	0.0006067317874487172	0.006506164220217771
square	ngtdm	Complexity	88.99941942522123	17.934369449856586	62.67907405464365
square	ngtdm	Contrast	0.194927739606397	0.01845313546351032	0.06667963187091931
square	ngtdm	Strength	0.0746166245513075	0.04896473628551269	1.0782236485564705
squareroot	firstorder	10Percentile	210.05362817400717	-29.941529188307403	73.58983418834026
squareroot	firstorder	90Percentile	336.3623005567439	225.65317204355816	238.09494102365818
squareroot	firstorder	Energy	2218772874.5180387	1875335584.9036508	187064221.74433908
squareroot	firstorder	Entropy	2.552516582981739	3.707544179728274	3.3400547676682018
squareroot	firstorder	InterquartileRange	59.803717611528725	150.71099814928803	83.17160446553399
squareroot	firstorder	Kurtosis	4.488329438165494	2.046639882934898	3.297412240749142
squareroot	firstorder	Maximum	352.82843324961823	292.5681403133589	283.3074265819129
squareroot	firstorder	MeanAbsoluteDeviation	40.208999489731454	78.96784382623414	49.80765326493794
squareroot	firstorder	Mean	293.7986119091909	117.41487402338855	148.83627246847797
squareroot	firstorder	Median	314.7562146133419	135.21831823105788	148.45981761820332
squareroot	firstorder	Minimum	-32.10162339454609	-101.43464650303173	-58.586222400190515
squareroot	firstorder	Range	384.9300566441643	394.00278681639065	341.89364898210346
squareroot	firstorder	RobustMeanAbsoluteDeviation	27.360253338811653	61.60279021017232	34.34146442674854
squareroot	firstorder	RootMeanSquared	595.9648844619722	427.445919523931	453.3928526564276
squareroot	firstorder	Skewness	-1.4031203389863138	-0.4288172906565115	-0.2815774034576854
squareroot	firstorder	TotalEnergy	2218772874.5180387	1875335584.9036508	187064221.74433908
squareroot	firstorder	Uniformity	0.23188127900239563	0.08353635875702954	0.1153797850501147
squareroot	firstorder	Variance	2577.3520064899453	8474.837061697543	4111.079356535255
squareroot	glcm	Autocorrelation	205.76067892775728	109.64590682514358	92.431648757721
squareroot	glcm	JointAverage	14.236596531297703	9.968751894819569	9.33459843050668
squareroot	glcm	ClusterProminence	911.1668776913974	4253.6932494292905	1720.382651792597
squareroot	glcm	ClusterShade	-76.49191114525121	-89.92542506558155	-22.487091448706778
squareroot	glcm	ClusterTendency	15.459194362546553	48.799995525961364	25.519496168549832
squareroot	glcm	Contrast	3.1417454588582863	7.737612063166002	4.344839476513494
squareroot	glcm	Correlation	0.6632545363531742	0.7264185687819414	0.7104229996362821
squareroot	glcm	DifferenceAverage	1.1461922724963165	1.9621827906795395	1.5378354373721554
squareroot	glcm	DifferenceEntropy	2.092639940808665	2.633635413355367	2.2759872678811033
squareroot	glcm	DifferenceVariance	1.8019758622540043	3.809458450242452	1.914621663831034
squareroot	glcm	JointEnergy	0.09167413994086501	0.012292058352347514	0.019179911167842865
squareroot	glcm	JointEntropy	4.757767024362719	6.805355839415913	6.162910707835206
squareroot	glcm	Imc1	-0.15194640022209452	-0.17830307030397205	-0.19457385690727946
squareroot	glcm	Imc2	0.7252719731936218	0.8499220275247955	0.845737455463361
squareroot	glcm	Idm	0.5925225488428892	0.4262961833263875	0.4685283251092471
squareroot	glcm	Idmn	0.9897702248995343	0.9762184585450717	0.9820237381036837
squareroot	glcm	Id	0.6311321855491264	0.4900394814094493	0.524829953246069
squareroot	glcm	Idn	0.9415169532647494	0.9050105288021885	0.9130430746831699
squareroot	glcm	InverseVariance	0.3777983153643992	0.3779062620508187	0.42655396599123363
squareroot	glcm	MaximumProbability	0.2565179533694148	0.030078470311199538	0.0464913855463147
squareroot	glcm	SumEntropy	3.4039892376178367	4.606495301769433	4.302270258769822
squareroot	glcm	SumSquares	4.65023495535121	14.134401897281842	7.466083911265833
squareroot	glrlm	GrayLevelNonUniformity	725.195915165916	683.6379714223872	84.21785866109123
squareroot	glrlm	GrayLevelNonUniformityNormalized	0.17747041863024154	0.08285893346160705	0.1140974534195098
squareroot	glrlm	GrayLevelVariance	4.504653663008048	13.64775131207	6.825440900328766
squareroot	glrlm	HighGrayLevelRunEmphasis	197.10509468012532	117.2949357995486	95.95270870278563
squareroot	glrlm	LongRunEmphasis	3.816708171599015	1.9266398689155262	1.8607430443897142
squareroot	glrlm	LongRunHighGrayLevelEmphasis	865.7459414271008	227.53599623596074	178.56628254090217
squareroot	glrlm	LongRunLowGrayLevelEmphasis	0.01883895585058161	0.03669513765618856	0.03781503297037726
squareroot	glrlm	LowGrayLevelRunEmphasis	0.006184649968970938	0.020130005566582992	0.02368244282036863
squareroot	glrlm	RunEntropy	4.010181415391991	4.578802619751358	4.166395277652904
squareroot	glrlm	RunLengthNonUniformity	2257.140430174132	5712.736810138451	513.1935394943725
squareroot	glrlm	RunLengthNonUniformityNormalized	0.5511997022574893	0.6908002371002013	0.6909404504557597
squareroot	glrlm	RunPercentage	0.6530026720518156	0.8039151028239101	0.8110735418427727
squareroot	glrlm	RunVariance	1.4379245154892468	0.37140160391711335	0.3196156433235752
squareroot	glrlm	ShortRunEmphasis	0.7704909403838948	0.8569720673844217	0.8559246470597695
squareroot	glrlm	ShortRunHighGrayLevelEmphasis	146.69839163304562	100.38840024130944	81.94489567481138
squareroot	glrlm	ShortRunLowGrayLevelEmphasis	0.00501781244112862	0.017429103614942924	0.02111329059805382
squareroot	glszm	GrayLevelNonUniformity	52.59384615384615	87.07134363852556	6.882352941176471
squareroot	glszm	GrayLevelNonUniformityNormalized	0.16182721893491125	0.10353310777470341	0.10121107266435986
squareroot	glszm	GrayLevelVariance	5.146944378698225	11.304202997111473	10.618512110726641
squareroot	glszm	HighGrayLevelZoneEmphasis	151.1476923076923	100.77645659928656	84.88235294117646
squareroot	glszm	LargeAreaEmphasis	25580.132307692307	6560.047562425683	1046.0
squareroot	glszm	LargeAreaHighGrayLevelEmphasis	6261939.732307692	904109.8168846611	97503.16176470589
squareroot	glszm	LargeAreaLowGrayLevelEmphasis	106.02523800306705	91.73876311000143	13.700290945952927
squareroot	glszm	LowGrayLevelZoneEmphasis	0.010901234477716591	0.02687214009485254	0.05262668210256774
squareroot	glszm	SizeZoneNonUniformity	95.30153846153846	248.5219976218787	12.764705882352942
squareroot	glszm	SizeZoneNonUniformityNormalized	0.29323550295857986	0.29550772606644315	0.18771626297577854
squareroot	glszm	SmallAreaEmphasis	0.5572517820239856	0.5585066828683273	0.4253192313777105
squareroot	glszm	SmallAreaHighGrayLevelEmphasis	83.1250041625489	53.091342111426115	33.875744982035
squareroot	glszm	SmallAreaLowGrayLevelEmphasis	0.005302053694760895	0.016238225695844485	0.013958554019650283
squareroot	glszm	ZoneEntropy	5.18756649858652	5.947315072194583	5.365118495974387
squareroot	glszm	ZonePercentage	0.05202497198655354	0.08193686671862821	0.07472527472527472
squareroot	glszm	ZoneVariance	25210.664766863905	6411.097292306735	866.9126297577855
squareroot	gldm	DependenceEntropy	6.381867543488503	7.174979331007955	6.556676889940549
squareroot	gldm	DependenceNonUniformity	315.6169361293421	934.5140296180826	92.25274725274726
squareroot	gldm	DependenceNonUniformityNormalized	0.05052296080187964	0.09104774255826993	0.1013766453326893
squareroot	gldm	DependenceVariance	42.626219868392596	12.115257893102983	9.1549088274363
squareroot	gldm	GrayLevelNonUniformity	1448.5623499279654	857.4171862821512	104.99560439560439
squareroot	gldm	GrayLevelVariance	4.343439357054344	13.612925508584288	6.656661031276417
squareroot	gldm	HighGrayLevelEmphasis	208.51720825996478	117.54403741231489	96.03186813186814
squareroot	gldm	LargeDependenceEmphasis	143.06531134944774	49.30339049103663	44.10769230769231
squareroot	gldm	LargeDependenceHighGrayLevelEmphasis	34296.767248279175	5679.648674980514	4146.403296703296
squareroot	gldm	LargeDependenceLowGrayLevelEmphasis	0.631947737757772	0.8743592754457419	0.6862141451833272
squareroot	gldm	LowGrayLevelEmphasis	0.005680516915490701	0.019779885518638764	0.022399216867318134
squareroot	gldm	SmallDependenceEmphasis	0.06195714430078269	0.09720073763163718	0.0840079891961832
squareroot	gldm	SmallDependenceHighGrayLevelEmphasis	10.27541550448468	10.1910767972323	7.397515554669053
squareroot	gldm	SmallDependenceLowGrayLevelEmphasis	0.0005190666926698779	0.0023798623689526483	0.0026144023455528195
squareroot	ngtdm	Busyness	3.1822472852877675	5.632671226215799	0.6195765086913937
squareroot	ngtdm	Coarseness	0.0010823001156067438	0.0010370786508272507	0.011460246274955174
squareroot	ngtdm	Complexity	87.40842626637395	142.34639188508567	83.79767979940469
squareroot	ngtdm	Contrast	0.03643387598179613	0.12444311494255625	0.05852354572995534
squareroot	ngtdm	Strength	0.23488437003031956	0.10401963597558457	0.979834981926889
logarithm	firstorder	10Percentile	297.420635726177	-75.12969874417526	150.5000553091469
logarithm	firstorder	90Percentile	355.4459800048116	291.1269762594448	265.944877743979
logarithm	firstorder	Energy	2534427726.203807	2498401176.1050563	237547293.6133975
logarithm	firstorder	Entropy	1.8995328752506442	3.7429811848072196	2.9007572947839706
logarithm	firstorder	InterquartileRange	24.589525638186615	162.56198676604603	56.188798553064885
logarithm	firstorder	Kurtosis	26.04055801842854	3.184091711383006	12.894295383393375
logarithm	firstorder	Maximum	361.3494913928686	321.07769879163277	283.3074265819129
logarithm	firstorder	MeanAbsoluteDeviation	19.02614559264645	107.85392814987122	40.473540526378756
logarithm	firstorder	Mean	336.4090327831754	175.11048310153464	207.16876578278104
logarithm	firstorder	Median	347.24833480280455	232.43816357469996	218.9652759070068
logarithm	firstorder	Minimum	-82.98253323883985	-199.9233554839484	-129.0553824742539
logarithm	firstorder	Range	444.3320246317084	521.0010542755812	412.36280905616684
logarithm	firstorder	RobustMeanAbsoluteDeviation	11.740031353127591	75.25013627319049	23.590516641368996
logarithm	firstorder	RootMeanSquared	636.9483289215796	493.370031841099	510.92169849473464
logarithm	firstorder	Skewness	-2.9133223696833386	-1.1875534299992512	-2.611190807020945
logarithm	firstorder	TotalEnergy	2534427726.203807	2498401176.1050563	237547293.6133975
logarithm	firstorder	Uniformity	0.3258134546490431	0.10586528887563186	0.16852071005917163
logarithm	firstorder	Variance	686.7167079759485	17684.017165913367	3820.8250071151047
logarithm	glcm	Autocorrelation	325.65770781146085	249.77886333867278	218.2494862965865
logarithm	glcm	JointAverage	18.021560809548877	15.17269555050471	14.627048582484717
logarithm	glcm	ClusterProminence	200.93418668636807	23727.901061009983	4332.196462740814
logarithm	glcm	ClusterShade	-17.76326524608474	-818.0763267062944	-205.14762235538575
logarithm	glcm	ClusterTendency	4.689862785101882	98.69948025313056	23.16987179004873
logarithm	glcm	Contrast	1.1663818351577255	20.45493841211352	5.986774057703203
logarithm	glcm	Correlation	0.6028135157437269	0.6572442617279974	0.592337646498747
logarithm	glcm	DifferenceAverage	0.6353367350070577	2.779459927364297	1.395872299062245
logarithm	glcm	DifferenceEntropy	1.472323382594987	3.0459264365435152	2.1712378014961367
logarithm	glcm	DifferenceVariance	0.7548875771660555	12.57176285569718	3.9876685740841245
logarithm	glcm	JointEnergy	0.14641955838384818	0.022220318420774342	0.0398907101260466
logarithm	glcm	JointEntropy	3.5179203880460346	6.983367879471405	5.3623849223631534
logarithm	glcm	Imc1	-0.18096694950762113	-0.1754896068212627	-0.21958864854833904
logarithm	glcm	Imc2	0.6988849137934781	0.8519430272071352	0.8470662947259098
logarithm	glcm	Idm	0.7230024082794488	0.4268546603433246	0.5584754111267421
logarithm	glcm	Idmn	0.9969836209625561	0.9633325060219023	0.9846893011538179
logarithm	glcm	Id	0.7367232057832139	0.48242678761378927	0.5954845243320326
logarithm	glcm	Idn	0.9693193151772973	0.8991836486323023	0.9357505893771894
logarithm	glcm	InverseVariance	0.4071058149217847	0.3545612591544168	0.44043170833561657
logarithm	glcm	MaximumProbability	0.29426970023361565	0.09057407910308347	0.09605882150062871
logarithm	glcm	SumEntropy	2.691466502787042	4.755838514067426	3.9388977053528156
logarithm	glcm	SumSquares	1.464061155064902	29.78860466631103	7.289161461937985
logarithm	glrlm	GrayLevelNonUniformity	981.7596001451088	721.1325853062853	107.46357849085997
logarithm	glrlm	GrayLevelNonUniformityNormalized	0.29001358023679924	0.089070607749722	0.15969521383223956
logarithm	glrlm	GrayLevelVariance	1.5792742702384988	30.08204110880161	7.17980300099436
logarithm	glrlm	HighGrayLevelRunEmphasis	318.6377426232654	252.83123620155186	219.61702058574008
logarithm	glrlm	LongRunEmphasis	5.836780061675222	2.1179439091423102	2.43536561713217
logarithm	glrlm	LongRunHighGrayLevelEmphasis	1968.6770168126484	629.039868028509	566.7728943623015
logarithm	glrlm	LongRunLowGrayLevelEmphasis	0.018181759912354045	0.026060651071136136	0.018335440958064882
logarithm	glrlm	LowGrayLevelRunEmphasis	0.0037675157077571536	0.01830363560957043	0.010993149425376757
logarithm	glrlm	RunEntropy	3.7633058102094115	4.7486462874513125	4.0234542146895045
logarithm	glrlm	RunLengthNonUniformity	1418.0043946966034	5558.116780328364	406.807813953695
logarithm	glrlm	RunLengthNonUniformityNormalized	0.41526995661997884	0.685628790007589	0.6009001976771733
logarithm	glrlm	RunPercentage	0.5415029983622908	0.7878469932250134	0.7385460693153001
logarithm	glrlm	RunVariance	2.317513211290683	0.496878278500915	0.5670576141251705
logarithm	glrlm	ShortRunEmphasis	0.6669073990257784	0.8536409252443314	0.8020352074347094
logarithm	glrlm	ShortRunHighGrayLevelEmphasis	208.21038725458314	206.65906042856946	172.92018394836984
logarithm	glrlm	ShortRunLowGrayLevelEmphasis	0.0027270054700662865	0.016924736254746317	0.009853703924298603
logarithm	glszm	GrayLevelNonUniformity	27.695652173913043	78.35976065818998	4.230769230769231
logarithm	glszm	GrayLevelNonUniformityNormalized	0.24083175803402646	0.05860864671517575	0.08136094674556213
logarithm	glszm	GrayLevelVariance	4.447334593572779	27.13956552166658	19.87869822485207
logarithm	glszm	HighGrayLevelZoneEmphasis	249.98260869565217	152.4053851907255	139.19230769230768
logarithm	glszm	LargeAreaEmphasis	106434.84347826087	6536.151084517576	2337.5384615384614
logarithm	glszm	LargeAreaHighGrayLevelEmphasis	36711497.24347826	2436833.827973074	563191.2884615385
logarithm	glszm	LargeAreaLowGrayLevelEmphasis	309.9034046924008	19.7393852850569	10.231592649910985
logarithm	glszm	LowGrayLevelZoneEmphasis	0.012811760099233573	0.035859015767093175	0.057371816847768486
logarithm	glszm	SizeZoneNonUniformity	25.347826086956523	467.79431563201194	14.115384615384615
logarithm	glszm	SizeZoneNonUniformityNormalized	0.22041587901701323	0.34988355694241735	0.27144970414201186
logarithm	glszm	SmallAreaEmphasis	0.46837429169804373	0.6130592291965028	0.5268882779553836
logarithm	glszm	SmallAreaHighGrayLevelEmphasis	113.77385016195163	89.25155190047148	66.72826133814253
logarithm	glszm	SmallAreaLowGrayLevelEmphasis	0.004182158241675618	0.02107368601749983	0.04535423218389261
logarithm	glszm	ZoneEntropy	4.8578804281757	6.302850587295153	4.897085150625363
logarithm	glszm	ZonePercentage	0.01840883624139587	0.13026110678098207	0.05714285714285714
logarithm	glszm	ZoneVariance	103483.99213610587	6477.216466609121	2031.2884615384614
logarithm	gldm	DependenceEntropy	6.1209853960511165	7.1004335650683	6.3881780681132785
logarithm	gldm	DependenceNonUniformity	282.1912918200736	787.8745128604833	65.07032967032967
logarithm	gldm	DependenceNonUniformityNormalized	0.04517228939011904	0.07676096189209697	0.07150585678058205
logarithm	gldm	DependenceVariance	38.64109740499996	18.275660520178434	16.897577587247916
logarithm	gldm	GrayLevelNonUniformity	2035.3566511925724	1086.6013250194856	153.35384615384615
logarithm	gldm	GrayLevelVariance	1.3611140999352491	28.322478918211594	6.2157722497282935
logarithm	gldm	HighGrayLevelEmphasis	327.07491595966064	268.65705378020266	224.76813186813186
logarithm	gldm	LargeDependenceEmphasis	205.59132383544102	60.73363211223695	77.7032967032967
logarithm	gldm	LargeDependenceHighGrayLevelEmphasis	70184.98783416039	20970.43199532346	18975.97032967033
logarithm	gldm	LargeDependenceLowGrayLevelEmphasis	0.6101207898161682	0.34060972990960015	0.37379221603817764
logarithm	gldm	LowGrayLevelEmphasis	0.0034294251503113687	0.01610975200658424	0.009502301042027293
logarithm	gldm	SmallDependenceEmphasis	0.024429568146147516	0.13073148877915336	0.06570549703068915
logarithm	gldm	SmallDependenceHighGrayLevelEmphasis	6.826235968272383	22.27060001528792	11.016918520035208
logarithm	gldm	SmallDependenceLowGrayLevelEmphasis	0.0001710545749054274	0.003968197336430778	0.0029951373503189654
logarithm	ngtdm	Busyness	3.0458866542897938	3.0527007557097345	0.2734826677620718
logarithm	ngtdm	Coarseness	0.001255235994442024	0.0007700590149778884	0.010326769481501156
logarithm	ngtdm	Complexity	38.37471231468531	330.39412069675103	129.35603265111493
logarithm	ngtdm	Contrast	0.013844369274354479	0.24893997518353742	0.03822957156975789
logarithm	ngtdm	Strength	0.3132336471092814	0.18902279132552366	2.6682366488638642
gradient	firstorder	10Percentile	10.97003993988037	5.638718509674072	13.901519489288331
gradient	firstorder	90Percentile	116.14558410644531	88.88371353149418	101.80547714233398
gradient	firstorder	Energy	822582617.0378976	1210713239.7666504	112244688.81918637
gradient	firstorder	Entropy	2.566793236945381	2.1105387807025027	2.294632576518932
gradient	firstorder	InterquartileRange	64.3270320892334	53.885417222976685	48.36997175216675
gradient	firstorder	Kurtosis	2.6435409492843918	2.436411243217572	2.87140446536226
gradient	firstorder	Maximum	219.99383544921875	157.33641052246094	153.3177490234375
gradient	firstorder	MeanAbsoluteDeviation	33.86913074384039	27.384419238211105	27.143442128929674
gradient	firstorder	Mean	60.61534797186391	41.93384974831548	49.63891055210606
gradient	firstorder	Median	55.257652282714844	36.242919921875	41.4332389831543
gradient	firstorder	Minimum	0.5754253268241882	0.1728660613298416	0.7908596396446228
gradient	firstorder	Range	219.41841012239456	157.1635444611311	152.52688938379288
gradient	firstorder	RobustMeanAbsoluteDeviation	25.830515613964085	21.424940844569033	19.75721475991948
gradient	firstorder	RootMeanSquared	362.87246162984053	343.44905373343323	351.2062241606999
gradient	firstorder	Skewness	0.5444845090423698	0.6204891206470037	0.8408870189007936
gradient	firstorder	TotalEnergy	822582617.0378976	1210713239.7666504	112244688.81918637
gradient	firstorder	Uniformity	0.18486014955179128	0.2653338268769186	0.22948436179205414
gradient	firstorder	Variance	1632.9942164315855	1038.4949066871493	1098.4441171521833
gradient	glcm	Autocorrelation	8.96180824143218	5.494717474059032	7.005211074374463
gradient	glcm	JointAverage	2.8440726207371947	2.166970276328985	2.4637088330659185
gradient	glcm	ClusterProminence	137.3377493377328	58.911699520528906	85.3812700031858
gradient	glcm	ClusterShade	9.266436721022526	6.674612974748589	9.384270998351614
gradient	glcm	ClusterTendency	6.929681788945411	4.795997774941187	5.54180394029164
gradient	glcm	Contrast	3.438633056837508	1.6005578360281758	1.8019602439320281
gradient	glcm	Correlation	0.3366122465316334	0.49969437706678693	0.5083267544787891
gradient	glcm	DifferenceAverage	1.3314711434550146	0.8018416236723388	0.9322550535067955
gradient	glcm	DifferenceEntropy	2.1903622771021882	1.7434501520799088	1.7992449856418369
gradient	glcm	DifferenceVariance	1.6494288500245622	0.9543114360642589	0.9250125731537159
gradient	glcm	JointEnergy	0.046353441992861066	0.12970803759981323	0.07316303398772203
gradient	glcm	JointEntropy	4.932406313222527	3.869013921190995	4.302192215828132
gradient	glcm	Imc1	-0.05378349809425171	-0.13734349865096135	-0.10867385962827472
gradient	glcm	Imc2	0.4715799753857985	0.6553380549848118	0.6148052593207528
gradient	glcm	Idm	0.5232178798841512	0.6760816465964606	0.617014196429091
gradient	glcm	Idmn	0.9629663555027423	0.9712691364070118	0.9676838094539905
gradient	glcm	Id	0.5729854053475368	0.7046415017366809	0.6468293686335702
gradient	glcm	Idn	0.8835491933676742	0.909866223284885	0.8943750673524692
gradient	glcm	InverseVariance	0.39870510353786504	0.34314205330489944	0.4466562260352421
gradient	glcm	MaximumProbability	0.13228440166881048	0.31921648392920504	0.15418020552476291
gradient	glcm	SumEntropy	3.2955064047341165	2.7964091063844116	3.0681126250440083
gradient	glcm	SumSquares	2.5920787114457298	1.5991389027423408	1.8359410460559171
gradient	glrlm	GrayLevelNonUniformity	802.2897786974304	1271.442119655677	134.39036342167725
gradient	glrlm	GrayLevelNonUniformityNormalized	0.17632588726728748	0.2242169196309691	0.21302165563260164
gradient	glrlm	GrayLevelVariance	2.5904517374312666	1.510321237190437	1.969506101676934
gradient	glrlm	HighGrayLevelRunEmphasis	12.741126707321808	8.744622296460866	9.113417540393753
gradient	glrlm	LongRunEmphasis	2.6501268335505346	7.766999633883513	2.859108244804551
gradient	glrlm	LongRunHighGrayLevelEmphasis	23.125282778425223	24.271478271665185	18.805544226078055
gradient	glrlm	LongRunLowGrayLevelEmphasis	1.2413750306693268	6.120512926960131	1.3544454063462288
gradient	glrlm	LowGrayLevelRunEmphasis	0.2652778869396318	0.30578646857468866	0.342503145262732
gradient	glrlm	RunEntropy	3.6865884655730996	3.6675638240160904	3.564332944113897
gradient	glrlm	RunLengthNonUniformity	2799.6983855397734	3025.0747148685628	347.2974650962088
gradient	glrlm	RunLengthNonUniformityNormalized	0.6139362555499346	0.5327878061389442	0.5477971618137512
gradient	glrlm	RunPercentage	0.7284727438401202	0.552558606631093	0.6927303465765005
gradient	glrlm	RunVariance	0.7548644860621578	4.468777987561259	0.7414889814080424
gradient	glrlm	ShortRunEmphasis	0.8114390406749403	0.7574318327336333	0.7673118316470423
gradient	glrlm	ShortRunHighGrayLevelEmphasis	11.102259870595814	7.189607435305492	7.566620118754271
gradient	glrlm	ShortRunLowGrayLevelEmphasis	0.1854787719518352	0.19551804461763517	0.23696833133348827
gradient	glszm	GrayLevelNonUniformity	35.743801652892564	48.85	5.896551724137931
gradient	glszm	GrayLevelNonUniformityNormalized	0.14770165972269653	0.3053125	0.20332936979785968
gradient	glszm	GrayLevelVariance	4.033553035994809	3.33734375	3.1676575505350777
gradient	glszm	HighGrayLevelZoneEmphasis	25.18595041322314	9.65	12.586206896551724
gradient	glszm	LargeAreaEmphasis	23495.252066115703	156321.2625	5876.275862068966
gradient	glszm	LargeAreaHighGrayLevelEmphasis	167092.76859504133	616636.4375	30176.48275862069
gradient	glszm	LargeAreaLowGrayLevelEmphasis	8967.027089138264	100142.14614746315	2719.9402152240214
gradient	glszm	LowGrayLevelZoneEmphasis	0.16750737638183527	0.5532377409297052	0.30734166080225195
gradient	glszm	SizeZoneNonUniformity	62.94214876033058	42.45	5.9655172413793105
gradient	glszm	SizeZoneNonUniformityNormalized	0.2600915238030189	0.2653125	0.2057074910820452
gradient	glszm	SmallAreaEmphasis	0.5181209787962328	0.5305144623281672	0.4552518842319336
gradient	glszm	SmallAreaHighGrayLevelEmphasis	12.833740535629403	4.992521860002698	5.174951693319099
gradient	glszm	SmallAreaLowGrayLevelEmphasis	0.09122341949319816	0.28637865497271525	0.11574189308483795
gradient	glszm	ZoneEntropy	5.24865593543849	4.598256709418516	4.090234012145138
gradient	glszm	ZonePercentage	0.03873859452537218	0.01558846453624318	0.031868131868131866
gradient	glszm	ZoneVariance	22828.886910047127	152206.03999999998	4891.614744351962
gradient	gldm	DependenceEntropy	6.260952470688647	5.791856663349452	6.093611032303008
gradient	gldm	DependenceNonUniformity	460.1038898671362	671.3053390491036	58.432967032967035
gradient	gldm	DependenceNonUniformityNormalized	0.07365197532689871	0.06540387169223535	0.06421205168457916
gradient	gldm	DependenceVariance	28.121775039180648	70.89898066720572	26.210868252626497
gradient	gldm	GrayLevelNonUniformity	1154.82135425004	2723.3863990646923	208.83076923076922
gradient	gldm	GrayLevelVariance	2.6308575098598954	1.585016211152617	1.8894143219417945
gradient	gldm	HighGrayLevelEmphasis	11.278053465663518	6.5315666406858925	8.079120879120879
gradient	gldm	LargeDependenceEmphasis	93.08067872578837	230.50370226032734	107.01318681318682
gradient	gldm	LargeDependenceHighGrayLevelEmphasis	460.72130622698893	545.3150818394388	460.621978021978
gradient	gldm	LargeDependenceLowGrayLevelEmphasis	62.15897023529218	193.80821433431777	65.48257706635768
gradient	gldm	LowGrayLevelEmphasis	0.33266838329311654	0.4847945607835237	0.39384080262141485
gradient	gldm	SmallDependenceEmphasis	0.05950239230604816	0.03317649387447515	0.045644732408236216
gradient	gldm	SmallDependenceHighGrayLevelEmphasis	1.1046083046037574	0.3055807418105664	0.5031530243838673
gradient	gldm	SmallDependenceLowGrayLevelEmphasis	0.01164335339722695	0.012524956622957514	0.013799958814853422
gradient	ngtdm	Busyness	47.328677918320565	122.4685968276305	12.090929097238524
gradient	ngtdm	Coarseness	0.0009681648853168309	0.0006942908725239582	0.007493332672251541
gradient	ngtdm	Complexity	39.206113437070066	14.892970489894294	16.11885587865742
gradient	ngtdm	Contrast	0.07290671245798114	0.047038928475409435	0.0641982574876407
gradient	ngtdm	Strength	0.03910229373695434	0.019126029379739628	0.17627992398362238
log-sigma-1-0-mm-3D	firstorder	10Percentile	-57.75630340576172	-47.52738037109375	-54.65866355895996
log-sigma-1-0-mm-3D	firstorder	90Percentile	42.02550811767585	28.57736015319825	30.050921249389653
